target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
population_mean_rate_hz,715093703,CA1,spontaneous,2071,15,ok,0.10753070310080515,0.15485764979012318,0.04732694668931803,-0.004693497521660165,0.0021022877113012154,0.05202044421097819,0.009900990099009901,0.0,100
population_mean_rate_hz,715093703,LGd,spontaneous,2071,15,ok,0.49432812358273737,0.5099113229395623,0.01558319935682495,-0.00285263201796252,0.0013059346999559267,0.01843583137478747,0.009900990099009901,0.02,100
population_mean_rate_hz,715093703,VISl,spontaneous,2071,15,ok,0.4149056871020068,0.49113591401067536,0.07623022690866854,-0.003023160708609103,0.0014788709321464633,0.07925338761727764,0.009900990099009901,0.03,100
population_mean_rate_hz,715093703,VISp,spontaneous,2071,15,ok,0.5111251225302448,0.5356016118437119,0.02447648931346713,-0.002482927196250573,0.0014473496746455201,0.026959416509717705,0.009900990099009901,0.05,100
population_std_rate_hz,715093703,CA1,spontaneous,2071,15,ok,0.0852413148962261,0.12926766966306147,0.04402635476683536,-0.004375079572130007,0.0027873814448551347,0.04840143433896537,0.009900990099009901,0.09,100
population_std_rate_hz,715093703,LGd,spontaneous,2071,15,ok,0.24087407395452198,0.24310519608717984,0.002231122132657859,-0.00430997057459755,0.001987228206460921,0.006541092707255409,0.009900990099009901,0.02,100
population_std_rate_hz,715093703,VISl,spontaneous,2071,15,ok,0.2693714152770247,0.31911700359539563,0.04974558831837095,-0.0039213003220106655,0.0017593525213520712,0.05366688864038161,0.009900990099009901,0.03,100
population_std_rate_hz,715093703,VISp,spontaneous,2071,15,ok,0.4770034905182039,0.5134293771946414,0.036425886676437536,-0.0025489937874670333,0.0023289995381639505,0.03897488046390457,0.009900990099009901,0.18,100
active_unit_fraction,715093703,CA1,spontaneous,2071,15,ok,0.17249752489488057,0.2899102089311746,0.11741268403629401,-0.003732563870170984,0.0028220064294939735,0.121145247906465,0.009900990099009901,0.07,100
active_unit_fraction,715093703,LGd,spontaneous,2071,15,ok,0.3811227566636568,0.4044731621611858,0.02335040549752898,-0.003232204618860106,0.0017819523576664787,0.026582610116389085,0.009900990099009901,0.03,100
active_unit_fraction,715093703,VISl,spontaneous,2071,15,ok,0.39913490405802055,0.4914259193886191,0.09229101533059858,-0.003071767440542743,0.00164218064935804,0.09536278277114132,0.009900990099009901,0.07,100
active_unit_fraction,715093703,VISp,spontaneous,2071,15,ok,0.5817885820715915,0.6422894704211684,0.0605008883495769,-0.0023610835770185856,0.0013531595251959855,0.06286197192659548,0.009900990099009901,0.03,100
population_l2_rate_norm,715093703,CA1,spontaneous,2071,15,ok,0.08776896112198573,0.13237196465509693,0.044603003533111196,-0.0054323148942475065,0.002241323477817234,0.0500353184273587,0.009900990099009901,0.03,100
population_l2_rate_norm,715093703,LGd,spontaneous,2071,15,ok,0.3880625461206558,0.3951159781038186,0.007053431983162772,-0.0032498763942809916,0.0016666442661044097,0.010303308377443764,0.009900990099009901,0.04,100
population_l2_rate_norm,715093703,VISl,spontaneous,2071,15,ok,0.3281084000861825,0.3875131106736367,0.059404710587454224,-0.003506062428218082,0.0019405494176591522,0.0629107730156723,0.009900990099009901,0.06,100
population_l2_rate_norm,715093703,VISp,spontaneous,2071,15,ok,0.49128436738535086,0.5204329918171049,0.029148624431754033,-0.0025601594226101056,0.00234800844298713,0.03170878385436414,0.009900990099009901,0.12,100
population_rate_entropy,715093703,CA1,spontaneous,2071,15,ok,0.17669470978741242,0.27344196608160176,0.09674725629418934,-0.0038236859405771685,0.002398886443456471,0.10057094223476651,0.009900990099009901,0.07,100
population_rate_entropy,715093703,LGd,spontaneous,2071,15,ok,0.3030343310231586,0.3336331688494458,0.03059883782628725,-0.0038497322318476355,0.0018917072413211227,0.034448570058134884,0.009900990099009901,0.06,100
population_rate_entropy,715093703,VISl,spontaneous,2071,15,ok,0.3671942603306887,0.4716938390751737,0.10449957874448501,-0.0031964358582593087,0.001702350531276955,0.10769601460274432,0.009900990099009901,0.05,100
population_rate_entropy,715093703,VISp,spontaneous,2071,15,ok,0.6221265846703372,0.653888115494978,0.03176153082464084,-0.0012927782192671022,0.003129515481881087,0.03305430904390794,0.009900990099009901,0.31,100
population_state_speed,715093703,CA1,spontaneous,2071,15,ok,0.1251049296160619,0.14713467555505233,0.02202974593899043,-0.004958920511053903,0.0020329071157967225,0.026988666450044333,0.009900990099009901,0.03,100
population_state_speed,715093703,LGd,spontaneous,2071,15,ok,0.0329353536712772,0.026822375586476266,-0.006112978084800935,-0.005495361630036274,0.002440053121669672,-0.0006176164547646613,0.5643564356435643,0.01,100
population_state_speed,715093703,VISl,spontaneous,2071,15,ok,0.05891394099308378,0.04446537868023703,-0.014448562312846747,-0.00539077986828826,0.0025129663464908483,-0.009057782444558488,1.0,0.02,100
population_state_speed,715093703,VISp,spontaneous,2071,15,ok,0.033461983676582374,-0.05436077719963284,-0.08782276087621521,-0.004851126647821165,0.003792201530099806,-0.08297163422839404,1.0,0.1,100
