session_id,region,stimulus_family,status,n_supervised_rows,baseline_r2,memory_r2,memory_gain_r2,n_cv_rows,n_trials
715093703,CA1,spontaneous,ok,2071,0.10753070310080515,0.15485764979012318,0.04732694668931803,2071,15
715093703,LGd,spontaneous,ok,2071,0.49432812358273737,0.5099113229395623,0.01558319935682495,2071,15
715093703,VISl,spontaneous,ok,2071,0.4149056871020068,0.49113591401067536,0.07623022690866854,2071,15
715093703,VISp,spontaneous,ok,2071,0.5111251225302448,0.5356016118437119,0.02447648931346713,2071,15
