session_id,region,stimulus_family,H,R,S,M,Phi_neural,n_state_rows,n_presentations,mean_population_rate_hz,mean_state_speed,mean_active_fraction,dominant_hrsm_domain,H_domain,R_domain,S_domain,M_domain,hrsm_domain,analysis_warning
715093703,CA1,spontaneous,-0.186355497114396,-0.23448215637356912,-0.005553439275325318,-0.17856241790630994,-0.19226459815489255,2116,15,5.441587901701323,16.690451736149583,0.3713137996219282,mid_low_mid_low,mid,low,mid,low,mid_low_mid_low,ok
715093703,LGd,spontaneous,0.8017982460051836,0.5011302979247261,0.24501170792456978,0.32028375616253946,0.4084742683919148,2116,15,10.116351606805294,14.006771028876093,0.6683837429111531,high_high_high_high,high,high,high,high,high_high_high_high,ok
715093703,VISl,spontaneous,-0.872608417213339,0.45839496603942176,0.21226660854691115,-0.09940540535893871,-0.11098637102629016,2116,15,2.6967863894139885,5.939399148962281,0.33088374291115313,low_mid_high_mid,low,mid,high,high,low_mid_high_high,ok
715093703,VISp,spontaneous,0.5492410364127789,0.5358895655081629,-0.12351585795345336,-0.13678531026816404,0.17604264125228747,2116,15,8.056238185255198,11.75337778529551,0.44709357277882794,high_high_low_low,high,high,low,mid,high_high_low_mid,ok
