session_id,ecephys_session_id,stimulus_presentation_id,trial_id,stimulus_name,stimulus_family,region,bin_index,bin_start_time,bin_end_time,bin_size_sec,n_units,population_total_spikes,population_mean_rate_hz,population_median_rate_hz,population_std_rate_hz,population_max_rate_hz,active_unit_fraction,population_l2_rate_norm,population_rate_entropy,delta_population_mean_rate_hz,delta_population_std_rate_hz,delta_active_unit_fraction,delta_population_l2_rate_norm,delta_population_rate_entropy,population_state_speed,lag_population_mean_rate_hz,lag_active_unit_fraction,lag_population_l2_rate_norm,lag_population_rate_entropy,has_lag_history,H_raw,R_raw,S_raw,M_raw,Phi_neural_raw,H_ortho,H,R_ortho,R,S_ortho,S,M_ortho,M,Phi_neural,H_domain,R_domain,S_domain,M_domain,hrsm_domain
715093703,715093703,2,2,drifting_gratings,drifting_gratings,CA1,0,1580.7798329367065,1581.2798329367065,0.5,5,40.0,16.0,4.0,24.39672109116305,64.0,0.6,65.23802572120036,0.6128694524619496,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,1.5417845654156799,0.67448975,-0.23899542477110847,0.0,0.49431972266114277,1.5417845654156799,1.5417845654156799,1.2399863524815555,1.2399863524815555,-0.3178895084711323,-0.3178895084711323,-0.7862546951244569,-0.7862546951244569,0.41940667857541153,high,mid,low,low,high_mid_low_low
715093703,715093703,2,2,drifting_gratings,drifting_gratings,CA1,1,1581.2798329367065,1581.7798329367065,0.5,5,47.0,18.8,4.0,27.410946718418906,72.0,0.6,74.32361670424818,0.6550838284852538,2.8000000000000007,3.0142256272558505,0.0,9.085590983047824,0.0422143760233042,9.973730580719977,16.0,0.6,65.23802572120036,0.6128694524619496,1,1.828844458245249,-0.9854318104776835,-1.113888187264202,1.111782317981275,0.21032669462115963,1.828844458245249,1.828844458245249,-0.5180730275912853,-0.5180730275912853,-0.12218455681829399,-0.12218455681829399,-0.2665562709316307,-0.2665562709316307,0.23050765072600976,high,low,low,mid,high_low_low_mid
715093703,715093703,2,2,drifting_gratings,drifting_gratings,CA1,2,1581.7798329367065,1582.2798329367065,0.5,5,41.0,16.4,6.0,24.21239352067449,64.0,0.6,65.39113089708727,0.666012491802749,-2.400000000000002,-3.1985531977444133,0.0,-8.932485807160916,0.0109286633174952,9.786734117652022,18.8,0.6,74.32361670424818,0.6550838284852538,1,1.5573925149737367,-0.9543101094985539,-0.7691404498784417,1.382759229341214,0.3041752962344888,1.5573925149737367,1.5573925149737367,-0.39414943229335975,-0.39414943229335975,0.24003489489258778,0.24003489489258778,0.22330934071247954,0.22330934071247954,0.406646829571361,high,low,mid,mid,high_low_mid_mid
715093703,715093703,2,2,drifting_gratings,drifting_gratings,CA1,3,1582.2798329367065,1582.7798329367065,0.5,5,53.0,21.2,8.0,26.2175513730783,72.0,0.8,75.39230729988306,0.9349419696871348,4.800000000000001,2.005157852403812,0.2,10.001176402795792,0.2689294778843858,11.278143043824688,16.4,0.6,65.39113089708727,0.666012491802749,1,2.092639718636098,-1.2025243370643608,-2.497152076097625,1.1781737324317885,-0.10721574052352484,2.092639718636098,2.092639718636098,-0.8253498408754597,-0.8253498408754597,-1.3973562248553169,-1.3973562248553169,-0.48663462161266424,-0.48663462161266424,-0.1541752421768357,high,low,low,low,high_low_low_low
715093703,715093703,2,2,drifting_gratings,drifting_gratings,CA1,4,1582.7798329367065,1583.2798329367065,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.2,-26.2175513730783,-0.8,-75.39230729988306,-0.9349419696871348,82.59730090315713,21.2,0.8,75.39230729988306,0.9349419696871348,1,-0.9600476438719052,-13.072125871585813,-8.872333377480711,1.9167077191268513,-5.246949793452894,-0.9600476438719052,-0.9600476438719052,-11.651322191573264,-11.651322191573264,0.6033872357742602,0.6033872357742602,-0.20466045922445741,-0.20466045922445741,-3.0531607647238417,low,low,high,mid,low_low_high_mid
715093703,715093703,0,0,natural_scenes,natural_scenes,CA1,0,5892.415052936706,5892.915052936706,0.5,5,12.0,4.8,0.0,6.013318551349163,14.0,0.4,17.204650534085253,0.6791932659915256,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,-0.11069895504886096,0.67448975,0.36570094236442763,0.0,0.23237293432889167,-0.11069895504886096,-0.11069895504886096,1.8049246586196497,1.8049246586196497,0.519983346561557,0.519983346561557,0.4573728431364902,0.4573728431364902,0.667895473317209,mid,high,high,high,mid_high_high_high
715093703,715093703,1,1,natural_scenes,natural_scenes,CA1,0,5892.665249076834,5893.165249076834,0.5,5,25.0,10.0,0.0,13.023056476879765,32.0,0.4,36.71511950137164,0.6534181947937018,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,0.4870696828833619,0.67448975,0.1349036564328655,0.0,0.32411577232905686,0.4870696828833619,0.4870696828833619,1.6005641324214992,1.6005641324214992,0.2048369038354284,0.2048369038354284,0.007109624275746408,0.007109624275746408,0.5748950858540091,mid,high,mid,mid,mid_high_mid_mid
715093703,715093703,2,2,natural_scenes,natural_scenes,CA1,0,5892.9154452169605,5893.4154452169605,0.5,5,7.0,2.8,2.0,2.993325909419153,8.0,0.6,9.16515138991168,0.9556998911125344,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,-0.16631182878365625,0.67448975,0.5864080505120973,0.0,0.2736464929321103,-0.16631182878365625,-0.16631182878365625,1.8239371584710096,1.8239371584710096,0.7485378035140743,0.7485378035140743,0.50577386065385,0.50577386065385,0.7279842484638194,mid,high,high,high,mid_high_high_high
715093703,715093703,0,0,spontaneous,spontaneous,CA1,0,13.470682936706591,13.970682936706591,0.5,5,6.0,2.4,0.0,4.8,12.0,0.2,12.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,-0.4406188372561893,0.67448975,0.09325968581522073,0.0,0.08178264963975787,-0.4406188372561893,-0.4406188372561893,1.9177151204350218,1.9177151204350218,0.29409599416197885,0.29409599416197885,0.692815119400498,0.692815119400498,0.6160018491853273,low,high,mid,high,low_high_mid_high
715093703,715093703,0,0,spontaneous,spontaneous,CA1,1,13.970682936706591,14.470682936706591,0.5,5,2.0,0.8,0.0,1.6,4.0,0.2,4.0,-0.0,-1.6,-3.2,0.0,-8.0,0.0,8.763560920082657,2.4,0.2,12.0,-0.0,1,-0.67448975,-0.7840240528417398,-0.1440010385428266,-1.0222640136847376,-0.656194713767326,-0.67448975,-0.67448975,0.5391552993814431,0.5391552993814431,1.0661232436266153,1.0661232436266153,-0.47230629450469575,-0.47230629450469575,0.11462062462584066,low,mid,high,low,low_mid_high_low
715093703,715093703,0,0,spontaneous,spontaneous,CA1,2,14.470682936706591,14.970682936706591,0.5,5,4.0,1.6,0.0,3.2,8.0,0.2,8.0,-0.0,0.8,1.6,0.0,4.0,0.0,4.381780460041329,0.8,0.2,4.0,-0.0,1,-0.5575542936280947,-0.05476715142086989,-0.02537067636380294,-1.19109441046113,-0.4571966329684744,-0.5575542936280947,-0.5575542936280947,1.2284352099082325,1.2284352099082325,0.6801096188942971,0.6801096188942971,-0.56970799117086,-0.56970799117086,0.19532063600089372,low,mid,high,low,low_mid_high_low
715093703,715093703,0,0,spontaneous,spontaneous,CA1,3,14.970682936706591,15.470682936706591,0.5,5,16.0,6.4,0.0,8.2365041127896,20.0,0.4,23.323807579381203,0.6615632381579821,4.800000000000001,5.0365041127896,0.2,15.323807579381205,0.6615632381579821,16.84348890005065,1.6,0.2,8.0,-0.0,1,0.07996714828142973,-2.128761265513429,-4.011814714758839,-1.1066792120729336,-1.791822011015943,0.07996714828142973,0.07996714828142973,-1.0635098120504667,-1.0635098120504667,-2.0080209091759738,-2.0080209091759738,-1.5261547342490394,-1.5261547342490394,-1.1294295767985125,mid,low,low,low,mid_low_low_low
715093703,715093703,0,0,spontaneous,spontaneous,CA1,4,15.470682936706591,15.970682936706591,0.5,5,5.0,2.0,0.0,2.5298221281347035,6.0,0.4,7.211102550927978,0.6730116670092565,-4.4,-5.706681984654896,0.0,-16.112705028453224,0.0114484288512743,17.650654766168017,6.4,0.4,23.323807579381203,0.6615632381579821,1,-0.4069868410435078,-2.2630973610401983,-0.5126088319146321,0.05090531990205224,-0.7829469285240716,-0.4069868410435078,-0.4069868410435078,-1.0313698377771072,-1.0313698377771072,1.6498181632145887,1.6498181632145887,0.07803860705629453,0.07803860705629453,0.07237502286256706,mid,low,high,mid,mid_low_high_mid
715093703,715093703,0,0,spontaneous,spontaneous,CA1,5,15.970682936706591,16.47068293670659,0.5,5,4.0,1.6,0.0,2.3323807579381204,6.0,0.4,6.324555320336759,0.5623351446188083,-0.3999999999999999,-0.1974413701965831,0.0,-0.8865472305912192,-0.1106765223904482,0.9985982071596704,2.0,0.4,7.211102550927978,0.6730116670092565,1,-0.43004910646341277,0.5082936931781965,-0.20710772222584717,-0.3285185564749309,-0.11434542299649858,-0.43004910646341277,-0.43004910646341277,1.747905565665155,1.747905565665155,0.10348399034641342,0.10348399034641342,0.31152013581293336,0.31152013581293336,0.4332151463402723,mid,high,mid,high,mid_high_mid_high
715093703,715093703,0,0,spontaneous,spontaneous,CA1,6,16.47068293670659,16.97068293670659,0.5,5,10.0,4.0,0.0,4.898979485566356,10.0,0.4,14.142135623730953,0.6931471805599453,2.4,2.566598727628236,0.0,7.817580303394192,0.130812035941137,8.57199525299838,1.6,0.4,6.324555320336759,0.5623351446188083,1,-0.21810631042196332,-0.7521419021793618,-0.7491662919603407,-0.45572515055443136,-0.5437849137790243,-0.21810631042196332,-0.21810631042196332,0.4150126037372066,0.4150126037372066,0.3752182360892563,0.3752182360892563,-0.25681282108166503,-0.25681282108166503,0.07882792708070865,mid,mid,mid,mid,mid_mid_mid_mid
715093703,715093703,0,0,spontaneous,spontaneous,CA1,7,16.97068293670659,17.47068293670659,0.5,5,9.0,3.6,0.0,4.8,12.0,0.4,13.41640786499874,0.6365141682948128,-0.3999999999999999,-0.0989794855663559,0.0,-0.7257277587322122,-0.0566330122651325,0.8364717666697921,4.0,0.4,14.142135623730953,0.6931471805599453,1,-0.21544517242175354,0.5352762923084433,0.018306982238616334,-0.13834149214267732,0.04994915249565719,-0.21544517242175354,-0.21544517242175354,1.7015210289137779,1.7015210289137779,0.2805552665878925,0.2805552665878925,0.355827392279428,0.355827392279428,0.5306146288398362,mid,high,mid,high,mid_high_mid_high
715093703,715093703,0,0,spontaneous,spontaneous,CA1,8,17.47068293670659,17.97068293670659,0.5,5,14.0,5.6,0.0,9.32952303175248,24.0,0.4,24.33105012119288,0.410116318288409,2.0,4.52952303175248,0.0,10.91464225619414,-0.2263978500064037,11.98737879865162,3.6,0.4,13.41640786499874,0.6365141682948128,1,0.1102783267114304,-1.3205619872064909,-1.4077198348552091,-0.21511479456076704,-0.7082795724777592,0.1102783267114304,0.1102783267114304,-0.26567308537398615,-0.26567308537398615,0.05081149106872962,0.05081149106872962,-0.40109106164788455,-0.40109106164788455,-0.12641858231042769,mid,low,mid,low,mid_low_mid_low
715093703,715093703,0,0,spontaneous,spontaneous,CA1,9,17.97068293670659,18.47068293670659,0.5,5,18.0,7.2,0.0,9.6,24.0,0.4,26.83281572999748,0.6365141682948128,1.6000000000000003,0.2704769682475199,0.0,2.5017656088046003,0.2263978500064037,2.990525863161418,5.6,0.4,24.33105012119288,0.410116318288409,1,0.1919124240283982,0.17677845558989655,-1.2284091545150373,-0.19522223716547038,-0.2637351280155532,0.1919124240283982,0.1919124240283982,1.2037589225785879,1.2037589225785879,-0.7836736054693172,-0.7836736054693172,-0.11927752408391881,-0.11927752408391881,0.12318005426343753,mid,mid,low,mid,mid_mid_low_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,0,985.5325513570876,986.0325513570876,0.5,5,20.0,8.0,4.0,8.294576541331088,18.0,0.6,25.76819745345025,0.9489154358953992,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,0.3055516269326464,0.67448975,0.41767012719276364,0.0,0.3494278760313525,0.3055516269326464,0.3055516269326464,1.6626201237777394,1.6626201237777394,0.5132167875294589,0.5132167875294589,0.15078693512014657,0.15078693512014657,0.6580438683399978,mid,high,mid,mid,mid_high_mid_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,1,986.0325513570876,986.5325513570876,0.5,5,26.0,10.4,2.0,12.09297316626478,28.0,0.6,35.66510900025401,0.8225715143524168,2.4000000000000004,3.7983966249336927,0.0,9.89691154680376,-0.1263439215429822,10.869803948189505,8.0,0.6,25.76819745345025,0.9489154358953992,1,0.6108944013170267,-1.1345647242249024,-0.8925951374376402,0.5752739484271706,-0.21024787797958636,0.6108944013170267,0.6108944013170267,-0.2508225804149422,-0.2508225804149422,0.3707946864757836,0.3707946864757836,0.07468290470892369,0.07468290470892369,0.20138735302169794,high,low,mid,mid,high_low_mid_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,2,986.5325513570876,987.0325513570876,0.5,5,18.0,7.2,0.0,8.818163074019441,18.0,0.4,25.45584412271571,0.6931471805599453,-3.2,-3.274810092245339,-0.1999999999999999,-10.209264877538304,-0.1294243337924715,11.191524522520902,10.4,0.6,35.66510900025401,0.8225715143524168,1,0.10565085633799023,-1.1881084723199506,-1.0333463123414053,0.6887284010536481,-0.35676888181742933,0.10565085633799023,0.10565085633799023,-0.13163756664770987,-0.13163756664770987,0.3371774044484428,0.3371774044484428,0.5464133838148982,0.5464133838148982,0.21440101948840534,mid,low,mid,high,mid_low_mid_high
715093703,715093703,1,1,spontaneous,spontaneous,CA1,3,987.0325513570876,987.5325513570876,0.5,5,20.0,8.0,0.0,9.879271228182777,22.0,0.4,28.42534080710379,0.6881388137135884,0.7999999999999998,1.0611081541633336,0.0,2.96949668438808,-0.0050083668463568,3.253288514282461,7.2,0.4,25.45584412271571,0.6931471805599453,1,0.2121128238201016,0.13304703670364376,0.05548042547793637,0.1399314395061642,0.13514293137696148,0.2121128238201016,0.2121128238201016,1.1531215469912182,1.1531215469912182,0.5266381178464229,0.5266381178464229,0.23362961253863382,0.23362961253863382,0.531375525299094,mid,mid,high,mid,mid_mid_high_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,4,987.5325513570876,988.0325513570876,0.5,5,14.0,5.6,0.0,6.974238309665077,16.0,0.4,20.0,0.6829081047004717,-2.4000000000000004,-2.9050329185176977,0.0,-8.42534080710379,-0.0052307090131167,9.229605155901124,8.0,0.4,28.42534080710379,0.6881388137135884,1,-0.030095847131426275,-0.8615874950172127,-0.19449182499808104,0.20680247245356076,-0.2198431736732898,-0.030095847131426275,-0.030095847131426275,0.24129144545363457,0.24129144545363457,0.9766229023825558,0.9766229023825558,0.2614618151481644,0.2614618151481644,0.36232007896323215,mid,low,high,mid,mid_low_high_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,5,988.0325513570876,988.5325513570876,0.5,5,25.0,10.0,0.0,12.393546707863734,28.0,0.4,35.608987629529715,0.6859298002523728,4.4,5.419308398198657,0.0,15.608987629529716,0.0030216955519011,17.098813042554802,5.6,0.4,20.0,0.6829081047004717,1,0.42764970619268056,-2.171254698198726,-0.7730139543230499,-0.005826652416018296,-0.6306113996862784,0.42764970619268056,0.42764970619268056,-1.2248662729642845,-1.2248662729642845,1.2101633972384753,1.2101633972384753,-0.5859392539931655,-0.5859392539931655,-0.043248105881573545,mid,low,high,low,mid_low_high_low
715093703,715093703,1,1,spontaneous,spontaneous,CA1,6,988.5325513570876,989.0325513570876,0.5,5,20.0,8.0,0.0,11.027239001672177,28.0,0.4,30.463092423455635,0.6108643020548935,-2.0,-1.3663077061915576,0.0,-5.14589520607408,-0.0750654981974793,5.687940668547296,10.0,0.4,35.608987629529715,0.6859298002523728,1,0.3050902088967776,-0.2721505541496581,-0.6168463511827099,0.38017158869761175,-0.05093377693449465,0.3050902088967776,0.3050902088967776,0.7161375656632927,0.7161375656632927,0.11241923171966828,0.11241923171966828,0.297382217548013,0.297382217548013,0.35775730595693794,mid,mid,mid,high,mid_mid_mid_high
715093703,715093703,1,1,spontaneous,spontaneous,CA1,7,989.0325513570876,989.5325513570876,0.5,5,24.0,9.6,0.0,12.026637102698324,28.0,0.4,34.40930106817051,0.6791932659915256,1.5999999999999996,0.9993981010261486,0.0,3.946208644714872,0.0683289639366321,4.374474606083536,8.0,0.4,30.463092423455635,0.6108643020548935,1,0.40140485877418336,-0.05355124284943894,-0.4990554959210438,0.16342789621869103,0.003056504055597903,0.40140485877418336,0.40140485877418336,0.9018095681678822,0.9018095681678822,0.07029534857501707,0.07029534857501707,0.05936473225132377,0.05936473225132377,0.3582186269421016,mid,mid,mid,mid,mid_mid_mid_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,8,989.5325513570876,990.0325513570876,0.5,5,25.0,10.0,2.0,11.523888232710346,26.0,0.6,34.11744421846396,0.8300282389569186,0.4000000000000003,-0.502748869987979,0.1999999999999999,-0.2918568497065479,0.1508349729653929,0.7487910496689256,9.6,0.4,34.40930106817051,0.6791932659915256,1,0.5570239682689079,0.5498689375989855,-0.5715820197316192,0.3420736227420962,0.2193461272195926,0.5570239682689079,0.5570239682689079,1.4520278890927973,1.4520278890927973,-0.42810220008149547,-0.42810220008149547,0.24794155144497976,0.24794155144497976,0.4572228021812974,mid,high,low,mid,mid_high_low_mid
715093703,715093703,1,1,spontaneous,spontaneous,CA1,9,990.0325513570876,990.5325513570876,0.5,5,26.0,10.4,2.0,12.09297316626478,28.0,0.6,35.66510900025401,0.8225715143524168,0.4000000000000003,0.5690849335544339,0.0,1.5476647817900542,-0.0074567246045017,1.6968145276174815,10.0,0.6,34.11744421846396,0.8300282389569186,1,0.6108944013170267,0.3920900004049301,0.11988285566582454,0.6589305026726228,0.445449440015101,0.6108944013170267,0.6108944013170267,1.2758321442148903,1.2758321442148903,0.36137388258782366,0.36137388258782366,0.5141457976608439,0.5141457976608439,0.6905615564451462,high,mid,mid,high,high_mid_mid_high
715093703,715093703,2,2,spontaneous,spontaneous,CA1,0,1573.0234065768334,1573.5234065768334,0.5,5,48.0,19.2,4.0,24.7095123383688,64.0,0.6,69.9714227381436,0.7621042220469585,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,20.5910311987482,0.6810506853459987,0,1.702307259373814,0.67448975,-0.18057707285904312,0.0,0.5490549841286927,1.702307259373814,1.702307259373814,1.1851080933652778,1.1851080933652778,-0.2821219833548616,-0.2821219833548616,-0.9032321581002328,-0.9032321581002328,0.42551530282099936,high,mid,low,low,high_mid_low_low
715093703,715093703,2,2,spontaneous,spontaneous,CA1,1,1573.5234065768334,1574.0234065768334,0.5,5,40.0,16.0,0.0,22.662744758744477,58.0,0.4,62.03224967708329,0.5881687773541907,-3.1999999999999997,-2.0467675796243263,-0.1999999999999999,-7.939173061060309,-0.1739354446927677,8.805111013348293,19.2,0.6,69.9714227381436,0.7621042220469585,1,1.2683135623373258,-0.790939208118223,-1.7351297750361003,1.4403029275405606,0.045636876680890726,1.2683135623373258,1.2683135623373258,-0.13195045074150713,-0.13195045074150713,-0.7945192408476044,-0.7945192408476044,0.4979166350630423,0.4979166350630423,0.20994012645281412,high,low,low,high,high_low_low_high
715093703,715093703,2,2,spontaneous,spontaneous,CA1,2,1574.0234065768334,1574.5234065768334,0.5,5,46.0,18.4,6.0,22.887551201471947,60.0,0.6,65.66582063752801,0.8139435712093348,2.3999999999999986,0.2248064427274734,0.1999999999999999,3.6335709604447217,0.2257747938551441,4.3708523332205225,16.0,0.4,62.03224967708329,0.5881687773541907,1,1.582265825411148,-0.05294839030849773,-1.7280300689792338,0.8804149723437986,0.17042558461680374,1.582265825411148,1.582265825411148,0.4987087915864329,0.4987087915864329,-1.3257101447494248,-1.3257101447494248,-0.138256255431787,-0.138256255431787,0.15425205420409227,high,mid,low,mid,high_mid_low_mid
715093703,715093703,2,2,spontaneous,spontaneous,CA1,3,1574.5234065768334,1575.0234065768334,0.5,5,14.0,5.6,0.0,9.32952303175248,24.0,0.4,24.33105012119288,0.410116318288409,-12.8,-13.558028169719467,-0.1999999999999999,-41.33477051633514,-0.4038272529209258,45.34783851452235,18.4,0.6,65.66582063752801,0.8139435712093348,1,0.1102783267114304,-6.872721823653929,-4.566025271161955,1.3984364123383197,-2.4825080889415334,0.1102783267114304,0.1102783267114304,-5.817832921821425,-5.817832921821425,0.608962281591829,0.608962281591829,-0.06442029991417697,-0.06442029991417697,-1.2907531533580856,mid,low,high,mid,mid_low_high_mid
