session_id,region,stimulus_family,status,n_supervised_rows,baseline_r2,memory_r2,memory_gain_r2,n_cv_rows,n_trials
715093703,CA1,drifting_gratings,ok,6,-6.19670602839448,-0.8121456103174256,5.384560418077054,6,3
715093703,CA1,spontaneous,ok,15,-3.8950738189621417,-4.714539735882029,-0.8194659169198877,15,3
715093703,LGd,drifting_gratings,ok,6,-0.7705073811560978,0.06161862310999766,0.8321260042660955,6,3
715093703,LGd,spontaneous,ok,15,-1.1129460020084396,-1.0115513968819885,0.10139460512645115,15,3
715093703,VISl,drifting_gratings,ok,6,-3.6341670216373876,-1.347109047343717,2.2870579742936705,6,3
715093703,VISl,spontaneous,ok,15,-1.4892135693836814,-0.8939121341057563,0.5953014352779251,15,3
715093703,VISp,drifting_gratings,ok,6,-2.243552988940454,0.2645459483974041,2.5080989373378584,6,3
715093703,VISp,spontaneous,ok,15,-5.900401989599046,-8.677694772791309,-2.777292783192263,15,3
