session_id,n_rows,max_abs_corr_raw,mean_abs_corr_raw,max_abs_corr_orthogonalized,mean_abs_corr_orthogonalized
715093703,8464,0.7960485622138227,0.34283685705259864,3.975979279085911e-15,1.3785962587067845e-15
719161530,8464,0.8780002352334374,0.3329408547768171,4.168762534325981e-15,1.549185767271366e-15
750749662,8464,0.8178633089667929,0.3608556935508089,6.157946811378961e-15,2.4631993664504493e-15
751348571,8464,0.820815718172812,0.34686584976300616,6.654226952567062e-15,1.727967937128922e-15
755434585,8468,0.6833140413464188,0.32839821913061656,1.8545498421426856e-15,5.292009868882389e-16
756029989,8464,0.7867664223017925,0.3268476596926443,5.088714661992149e-15,1.6940438046393475e-15
