target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.24103970754790466,0.2971284910923232,0.04590946967776488,0.04856558106779499,1.0,-0.001934445913275633,-0.0018420522926916505,0.04800587458343221,0.05040763336048664,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.2271452488811294,0.27594380856469236,0.03434486267897391,0.040958233508961245,1.0,-0.0019954902097818585,-0.0018173172513341793,0.03634035288875577,0.04277555076029542,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.28234350977302414,0.31662877803314793,0.02837455977751918,0.02537407508320713,1.0,-0.0016314259134418006,-0.001590950057060425,0.02970828683789726,0.026965025140267558,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.13506851401458092,0.14018102117423065,0.011999265844921059,0.011174885448021143,0.75,-0.002151021008044092,-0.0021114857149810325,0.014150286852965151,0.013286371163002176,1.0,0.0196078431372549,0.0196078431372549,4
