target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_mean_rate_hz,4,0.49457649580836427,0.5358512277668119,0.04127473195844761,0.04437648444782574,1.0,-0.0013049616867995828,-0.0012286185587878256,0.04257969364524719,0.04560510300661357,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.3868209537602544,0.35756634440486845,0.03800192468590596,0.0005237674158677375,0.75,-0.0014107195224668978,-0.0014658154199704415,0.03980593677511744,0.0019895828358381783,0.75,0.0196078431372549,0.0196078431372549,2
population_rate_entropy,4,0.2922289962078702,0.3290327899985701,0.028775325486389502,0.025435168864189922,1.0,-0.0017820573713085576,-0.0015619726914713557,0.030608271842586195,0.026997141555661276,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.05168718170619008,0.056912655117590916,0.01215372484823185,0.008390112689476065,0.75,-0.0025901417685013917,-0.002527132764392986,0.014560454059300783,0.010917245453869049,0.75,0.0196078431372549,0.0196078431372549,4
