target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,715093703,CA1,spontaneous,2041,14,ok,0.170326010698163,0.3237926173742075,0.1534666066760445,-0.00821140506174414,0.0031323925471782583,0.16167801173778865,0.0196078431372549,0.0,50
active_unit_fraction,715093703,LGd,spontaneous,2041,14,ok,0.38067724904289146,0.4080578836286979,0.027380634585806418,-0.006590883567706918,0.0025714738748303075,0.03397151815351333,0.0196078431372549,0.0,50
active_unit_fraction,715093703,VISl,spontaneous,2041,14,ok,0.4008806897133933,0.503463311239086,0.10258262152569275,-0.006479392452465138,0.00229038781069477,0.10906201397815789,0.0196078431372549,0.0,50
active_unit_fraction,715093703,VISp,spontaneous,2041,14,ok,0.5802146379646557,0.6522012728634708,0.07198663489881518,-0.0044566845139044475,0.0021692596537119563,0.07644331941271963,0.0196078431372549,0.02,50
population_rate_entropy,715093703,CA1,spontaneous,2041,14,ok,0.17499357501042279,0.3113743448390218,0.13638076982859904,-0.008099302551065234,0.003475627219942555,0.14448007237966426,0.0196078431372549,0.02,50
population_rate_entropy,715093703,LGd,spontaneous,2041,14,ok,0.3013381977870885,0.33145696930734836,0.03011877152025988,-0.008269850612604029,0.002903761491220621,0.03838862213286391,0.0196078431372549,0.0,50
population_rate_entropy,715093703,VISl,spontaneous,2041,14,ok,0.3685467867697354,0.486326445638412,0.11777965886867658,-0.0071246258015020695,0.0025182591214581718,0.12490428467017865,0.0196078431372549,0.02,50
population_rate_entropy,715093703,VISp,spontaneous,2041,14,ok,0.6240620340963863,0.645970360902983,0.021908326806596712,-0.002411527607990542,0.004371731742419834,0.024319854414587255,0.0196078431372549,0.24,50
population_mean_rate_hz,715093703,CA1,spontaneous,2041,14,ok,0.10718248620833892,0.17667839436184207,0.06949590815350315,-0.009975024501977202,0.00305944223858055,0.07947093265548036,0.0196078431372549,0.0,50
population_mean_rate_hz,715093703,LGd,spontaneous,2041,14,ok,0.4970838210525247,0.5172134259647643,0.020129604912239585,-0.005648397628622281,0.0018507630974942096,0.025778002540861867,0.0196078431372549,0.0,50
population_mean_rate_hz,715093703,VISl,spontaneous,2041,14,ok,0.41755815569881016,0.5058659448560453,0.08830778915723514,-0.006879508495783397,0.002299697468810168,0.09518729765301853,0.0196078431372549,0.0,50
population_mean_rate_hz,715093703,VISp,spontaneous,2041,14,ok,0.5148795972907145,0.552718788864491,0.037839191573776465,-0.0048620214190711565,0.001949865858317945,0.04270121299284762,0.0196078431372549,0.0,50
population_state_speed,715093703,CA1,spontaneous,2041,14,ok,0.12140619070516745,0.13436148722071062,0.012955296515543169,-0.009726366646197802,0.0028927658137064007,0.022681663161740973,0.0196078431372549,0.0,50
population_state_speed,715093703,LGd,spontaneous,2041,14,ok,0.034921211553988196,0.025503547565597584,-0.009417663988390612,-0.01037388960274016,0.0036174545908517234,0.0009562256143495484,0.39215686274509803,0.0,50
population_state_speed,715093703,VISl,spontaneous,2041,14,ok,0.06090538354290165,0.04958188262960184,-0.011323500913299811,-0.009542553488477918,0.003951808171127298,-0.0017809474248218927,0.7254901960784313,0.02,50
population_state_speed,715093703,VISp,spontaneous,2041,14,ok,0.028226438236731766,-0.15269063366996138,-0.18091707190669315,-0.011976278670055865,0.006869112010827461,-0.1689407932366373,1.0,0.04,50
