target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
active_unit_fraction,750749662,CA1,spontaneous,0,-0.005940873648651257
active_unit_fraction,750749662,CA1,spontaneous,1,-0.01022787061389785
active_unit_fraction,750749662,CA1,spontaneous,2,-0.010389354305170295
active_unit_fraction,750749662,CA1,spontaneous,3,-0.004401061602983702
active_unit_fraction,750749662,CA1,spontaneous,4,-0.005112631710456617
active_unit_fraction,750749662,CA1,spontaneous,5,-0.008998973746441097
active_unit_fraction,750749662,CA1,spontaneous,6,-0.004287320135023642
active_unit_fraction,750749662,CA1,spontaneous,7,-0.005158207036231266
active_unit_fraction,750749662,CA1,spontaneous,8,-0.007106344266863962
active_unit_fraction,750749662,CA1,spontaneous,9,-0.00807715730565084
active_unit_fraction,750749662,CA1,spontaneous,10,-0.009084645658080315
active_unit_fraction,750749662,CA1,spontaneous,11,-0.007930171286439691
active_unit_fraction,750749662,CA1,spontaneous,12,-0.006536878403085922
active_unit_fraction,750749662,CA1,spontaneous,13,-0.0069859298204646425
active_unit_fraction,750749662,CA1,spontaneous,14,-0.010932335625017275
active_unit_fraction,750749662,CA1,spontaneous,15,-0.006269574944067435
active_unit_fraction,750749662,CA1,spontaneous,16,-0.005701984079104716
active_unit_fraction,750749662,CA1,spontaneous,17,-0.005506582606276567
active_unit_fraction,750749662,CA1,spontaneous,18,-0.008111672051611896
active_unit_fraction,750749662,CA1,spontaneous,19,-0.01157253390831936
active_unit_fraction,750749662,CA1,spontaneous,20,-0.008268019781014102
active_unit_fraction,750749662,CA1,spontaneous,21,-0.013125426580522959
active_unit_fraction,750749662,CA1,spontaneous,22,-0.006826938041983088
active_unit_fraction,750749662,CA1,spontaneous,23,-0.00759932925930118
active_unit_fraction,750749662,CA1,spontaneous,24,-0.01218169941411118
active_unit_fraction,750749662,CA1,spontaneous,25,-0.010397822442481774
active_unit_fraction,750749662,CA1,spontaneous,26,-0.011276984713629479
active_unit_fraction,750749662,CA1,spontaneous,27,-0.005029425266494081
active_unit_fraction,750749662,CA1,spontaneous,28,-0.00931841121811161
active_unit_fraction,750749662,CA1,spontaneous,29,-0.011263670266500325
active_unit_fraction,750749662,CA1,spontaneous,30,-0.010944692835373804
active_unit_fraction,750749662,CA1,spontaneous,31,-0.007084835202026407
active_unit_fraction,750749662,CA1,spontaneous,32,-0.006343565070744406
active_unit_fraction,750749662,CA1,spontaneous,33,-0.001757632631298689
active_unit_fraction,750749662,CA1,spontaneous,34,-0.006441989140874682
active_unit_fraction,750749662,CA1,spontaneous,35,-0.004470003198818739
active_unit_fraction,750749662,CA1,spontaneous,36,-0.010126090799306708
active_unit_fraction,750749662,CA1,spontaneous,37,-0.004717899391141311
active_unit_fraction,750749662,CA1,spontaneous,38,-0.006500546561455711
active_unit_fraction,750749662,CA1,spontaneous,39,-0.012006606286161792
active_unit_fraction,750749662,CA1,spontaneous,40,-0.005045582907034274
active_unit_fraction,750749662,CA1,spontaneous,41,-0.004774524573901484
active_unit_fraction,750749662,CA1,spontaneous,42,-0.0014581114297668174
active_unit_fraction,750749662,CA1,spontaneous,43,-0.008867535165273721
active_unit_fraction,750749662,CA1,spontaneous,44,-0.008424689327652723
active_unit_fraction,750749662,CA1,spontaneous,45,-0.0040999427098217245
active_unit_fraction,750749662,CA1,spontaneous,46,-0.00844305447785143
active_unit_fraction,750749662,CA1,spontaneous,47,-0.011739845984165331
active_unit_fraction,750749662,CA1,spontaneous,48,-0.008497026062169732
active_unit_fraction,750749662,CA1,spontaneous,49,-0.00948666422928135
active_unit_fraction,750749662,LGd,spontaneous,0,-0.0005818829780347423
active_unit_fraction,750749662,LGd,spontaneous,1,-0.0031393872410450108
active_unit_fraction,750749662,LGd,spontaneous,2,-0.003166858838205666
active_unit_fraction,750749662,LGd,spontaneous,3,-0.004457554478277115
active_unit_fraction,750749662,LGd,spontaneous,4,-0.005261160463692516
active_unit_fraction,750749662,LGd,spontaneous,5,-0.00535685589405932
active_unit_fraction,750749662,LGd,spontaneous,6,-0.005791128620013408
active_unit_fraction,750749662,LGd,spontaneous,7,-0.0026340187808262527
active_unit_fraction,750749662,LGd,spontaneous,8,-0.003982796354851659
active_unit_fraction,750749662,LGd,spontaneous,9,-0.005523486063917726
active_unit_fraction,750749662,LGd,spontaneous,10,-0.0024401073276216767
active_unit_fraction,750749662,LGd,spontaneous,11,-0.002926338037828602
active_unit_fraction,750749662,LGd,spontaneous,12,-0.00429414314995169
active_unit_fraction,750749662,LGd,spontaneous,13,-0.005950409577329285
active_unit_fraction,750749662,LGd,spontaneous,14,-0.005044933884284841
active_unit_fraction,750749662,LGd,spontaneous,15,-0.0069180161524977635
active_unit_fraction,750749662,LGd,spontaneous,16,-0.006251940273042544
active_unit_fraction,750749662,LGd,spontaneous,17,-0.002168966824278473
active_unit_fraction,750749662,LGd,spontaneous,18,-0.004969904571584305
active_unit_fraction,750749662,LGd,spontaneous,19,-0.005148069074275563
active_unit_fraction,750749662,LGd,spontaneous,20,-0.0031037275283687382
active_unit_fraction,750749662,LGd,spontaneous,21,-0.0050353535332776644
active_unit_fraction,750749662,LGd,spontaneous,22,-0.0025853423836483813
active_unit_fraction,750749662,LGd,spontaneous,23,-0.00325597075586459
active_unit_fraction,750749662,LGd,spontaneous,24,-0.0030451319973544555
active_unit_fraction,750749662,LGd,spontaneous,25,-0.00470295962615408
active_unit_fraction,750749662,LGd,spontaneous,26,-0.0027587103662409795
active_unit_fraction,750749662,LGd,spontaneous,27,-0.006802575216222184
active_unit_fraction,750749662,LGd,spontaneous,28,-0.0016977905689459227
active_unit_fraction,750749662,LGd,spontaneous,29,-0.0027599328778844523
active_unit_fraction,750749662,LGd,spontaneous,30,-0.0018704082271705502
active_unit_fraction,750749662,LGd,spontaneous,31,-0.00646910873268336
active_unit_fraction,750749662,LGd,spontaneous,32,-0.0008038914010859433
active_unit_fraction,750749662,LGd,spontaneous,33,-0.007827430274042424
active_unit_fraction,750749662,LGd,spontaneous,34,-0.005846914388285551
active_unit_fraction,750749662,LGd,spontaneous,35,-0.0034526626438968755
active_unit_fraction,750749662,LGd,spontaneous,36,-0.0030569779069096192
active_unit_fraction,750749662,LGd,spontaneous,37,-0.0042648086849279565
active_unit_fraction,750749662,LGd,spontaneous,38,-0.0036310169389565106
active_unit_fraction,750749662,LGd,spontaneous,39,-0.0024474897578028454
active_unit_fraction,750749662,LGd,spontaneous,40,-0.002972031343210668
active_unit_fraction,750749662,LGd,spontaneous,41,-0.003730888990698955
active_unit_fraction,750749662,LGd,spontaneous,42,-0.005548176934850768
active_unit_fraction,750749662,LGd,spontaneous,43,-0.0035164636000157845
active_unit_fraction,750749662,LGd,spontaneous,44,-0.004339659465065315
active_unit_fraction,750749662,LGd,spontaneous,45,-0.005310144008786821
active_unit_fraction,750749662,LGd,spontaneous,46,-0.003914699767113672
active_unit_fraction,750749662,LGd,spontaneous,47,-0.0027027056188135834
active_unit_fraction,750749662,LGd,spontaneous,48,-0.005002257003501986
active_unit_fraction,750749662,LGd,spontaneous,49,-0.007565484840714065
active_unit_fraction,750749662,VISl,spontaneous,0,-0.012478099012780297
active_unit_fraction,750749662,VISl,spontaneous,1,-0.0047685855176634595
active_unit_fraction,750749662,VISl,spontaneous,2,-0.009183987262663562
active_unit_fraction,750749662,VISl,spontaneous,3,-0.008278130057529864
active_unit_fraction,750749662,VISl,spontaneous,4,-0.008720615003818932
active_unit_fraction,750749662,VISl,spontaneous,5,-0.011730745470456161
active_unit_fraction,750749662,VISl,spontaneous,6,-0.01275934399615175
active_unit_fraction,750749662,VISl,spontaneous,7,-0.012083648124843971
