target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.43822231969462927,0.48739025535046115,0.06873734615929816,0.062423355096191624,1.0,-0.0029520168561742,-0.003291326616792703,0.07168936301547237,0.06571468171298434,1.0,0.0196078431372549,0.0196078431372549,1
population_rate_entropy,4,0.3769954296435567,0.4176858559358524,0.05926396409892809,0.059330484070429734,1.0,-0.0032655661334982456,-0.003690306855950312,0.06252953023242634,0.06302079092638005,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.3987027724567406,0.43049789308016567,0.0317951206234251,0.05097594420761056,1.0,-0.0030170950804630815,-0.0030926070691646443,0.03481221570388818,0.054068551276775206,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.09959634620430435,0.09754374686120082,-0.0005551760754777813,0.002684419943436489,0.5,-0.004598231666726901,-0.0044921006274781655,0.0037147332004315134,0.007176520570914655,0.75,0.0784313725490196,0.0196078431372549,4
