target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,715093703,CA1,spontaneous,2056,15,ok,0.17182098049751704,0.3073123614414627,0.13549138094394564,-0.006447299543168874,0.002777518500213108,0.1419386804871145,0.0196078431372549,0.02,50
active_unit_fraction,715093703,LGd,spontaneous,2056,15,ok,0.37865996501692145,0.4033490302685129,0.024689065251591424,-0.0054983871654842795,0.001916226040627294,0.030187452417075704,0.0196078431372549,0.0,50
active_unit_fraction,715093703,VISl,spontaneous,2056,15,ok,0.3995572238692221,0.49928278842313123,0.09972556455390913,-0.004474050233195368,0.0017938374359864478,0.1041996147871045,0.0196078431372549,0.0,50
active_unit_fraction,715093703,VISp,spontaneous,2056,15,ok,0.5794959833121835,0.6420570480709684,0.06256106475878487,-0.0033676138289732726,0.0018997494173872162,0.06592867858775814,0.0196078431372549,0.02,50
population_rate_entropy,715093703,CA1,spontaneous,2056,15,ok,0.175250315146114,0.29301406801640917,0.11776375287029517,-0.00620035458934296,0.0032519580095880366,0.12396410745963812,0.0196078431372549,0.02,50
population_rate_entropy,715093703,LGd,spontaneous,2056,15,ok,0.2935468681607224,0.32447161015059844,0.030924741989876048,-0.006284633494136509,0.0023402564836416295,0.037209375484012555,0.0196078431372549,0.02,50
population_rate_entropy,715093703,VISl,spontaneous,2056,15,ok,0.36639162801026603,0.47860133363842605,0.11220970562816002,-0.005017446565398924,0.002072552655851163,0.11722715219355895,0.0196078431372549,0.02,50
population_rate_entropy,715093703,VISp,spontaneous,2056,15,ok,0.6212637370920828,0.6185356905391348,-0.0027280465529480047,-0.0021879213797059414,0.003885871917418512,-0.0005401251732420633,0.6078431372549019,0.34,50
population_mean_rate_hz,715093703,CA1,spontaneous,2056,15,ok,0.10873329032668666,0.17191123296643718,0.06317794263975052,-0.00676786217455867,0.002936238460689566,0.06994580481430919,0.0196078431372549,0.02,50
population_mean_rate_hz,715093703,LGd,spontaneous,2056,15,ok,0.49430186979770185,0.5116400705975527,0.017338200799850823,-0.0042242418968781534,0.0014870805264711646,0.021562442696728974,0.0196078431372549,0.0,50
population_mean_rate_hz,715093703,VISl,spontaneous,2056,15,ok,0.41659433521573463,0.5004559270930368,0.08386159187730213,-0.004446234513020968,0.0020228129837976563,0.0883078263903231,0.0196078431372549,0.02,50
population_mean_rate_hz,715093703,VISp,spontaneous,2056,15,ok,0.5126152991524703,0.5499377749310521,0.03732247577858183,-0.003796159098807694,0.001697146975136703,0.04111863487738952,0.0196078431372549,0.04,50
population_state_speed,715093703,CA1,spontaneous,2056,15,ok,0.11905891821507486,0.13528324324784502,0.01622432503277016,-0.00684148360139756,0.002613589218230102,0.02306580863416772,0.0196078431372549,0.0,50
population_state_speed,715093703,LGd,spontaneous,2056,15,ok,0.034871240023062966,0.027226871827002008,-0.007644368196060958,-0.007781078271352016,0.0034653321192249374,0.00013671007529105807,0.45098039215686275,0.02,50
population_state_speed,715093703,VISl,spontaneous,2056,15,ok,0.06152153619785372,0.05081915764494682,-0.0107023785529069,-0.007648883321961302,0.002778228433266155,-0.0030534952309455975,0.8823529411764706,0.0,50
population_state_speed,715093703,VISp,spontaneous,2056,15,ok,0.036396874040387606,-0.09909211384679861,-0.13548898788718622,-0.00823403122157138,0.004984977466224558,-0.12725495666561484,1.0,0.08,50
