target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.3891085944430718,0.45131590934582205,0.081143314656347,0.08061676887705777,1.0,-0.004986218699339824,-0.0049468376927054485,0.08506414668743131,0.08556360656976321,1.0,0.0196078431372549,0.0196078431372549,1
population_rate_entropy,4,0.3299692480854942,0.40153647189451225,0.07156722380901803,0.06454253848384581,0.75,-0.005608900577370942,-0.004922589007146084,0.07721826383878574,0.06946512749099189,0.75,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.45544810250671824,0.5060479988452947,0.050250209209166175,0.050425052773871326,1.0,-0.004335238204949561,-0.004808624420816371,0.05553221984584936,0.055233677194687705,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.04895920511912066,0.039023014735974415,-0.009173373374483929,-0.03440285240084598,0.25,-0.007714980796656659,-0.0076263691040705656,-0.0014583925778272697,-0.026776483296775417,0.5,0.6666666666666666,0.0196078431372549,4
