target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,751348571,CA1,spontaneous,2086,15,ok,0.12883922348885812,0.19445618016942567,0.06561695668056755,-0.002429416718363615,0.0013776925132690733,0.06804637339893116,0.0196078431372549,0.04,50
active_unit_fraction,751348571,LGd,spontaneous,2086,15,ok,0.45591984660453766,0.47649560367781885,0.020575757073281187,-0.0016593936990885849,0.0010586099292046404,0.02223515077236977,0.0196078431372549,0.08,50
active_unit_fraction,751348571,VISl,spontaneous,2086,15,ok,0.44343694819454516,0.4879072127992137,0.04447026460466852,-0.0011193156565413064,0.0009604677157006782,0.04558958026120982,0.0196078431372549,0.14,50
active_unit_fraction,751348571,VISp,spontaneous,2086,15,ok,0.43449968954332985,0.47494403062901036,0.04044434108568051,-0.001630986229239948,0.001149473802532849,0.04207532731492046,0.0196078431372549,0.08,50
population_rate_entropy,751348571,CA1,spontaneous,2086,15,ok,0.10969466418828866,0.17939289755694254,0.06969823336865388,-0.0022279527016662005,0.0015737085451280283,0.07192618607032009,0.0196078431372549,0.08,50
population_rate_entropy,751348571,LGd,spontaneous,2086,15,ok,0.39181423624542666,0.41010463963501365,0.018290403389586984,-0.0015871542659673344,0.0012160869343281787,0.01987755765555432,0.0196078431372549,0.08,50
population_rate_entropy,751348571,VISl,spontaneous,2086,15,ok,0.4182764573714476,0.455788499327451,0.03751204195600344,-0.0015060241292797415,0.0013765115726496772,0.03901806608528318,0.0196078431372549,0.12,50
population_rate_entropy,751348571,VISp,spontaneous,2086,15,ok,0.36563577968510663,0.401307002367256,0.035671222682149395,-0.0016865674256867002,0.001190734496292989,0.037357790107836096,0.0196078431372549,0.08,50
population_mean_rate_hz,751348571,CA1,spontaneous,2086,15,ok,0.2370234963553336,0.3303289458091164,0.09330544945378283,-0.0021088057981923703,0.0012761899877687271,0.0954142552519752,0.0196078431372549,0.06,50
population_mean_rate_hz,751348571,LGd,spontaneous,2086,15,ok,0.5883411137493989,0.6004750994272021,0.012133985677803216,-0.0008662182085275072,0.0007935033200032349,0.013000203886330724,0.0196078431372549,0.14,50
population_mean_rate_hz,751348571,VISl,spontaneous,2086,15,ok,0.3840598094865687,0.403991102856197,0.01993129336962829,-0.0019058651048033126,0.0009844874136330356,0.0218371584744316,0.0196078431372549,0.06,50
population_mean_rate_hz,751348571,VISp,spontaneous,2086,15,ok,0.41172385480627804,0.42424371486722146,0.01251986006094341,-0.0013639825431961228,0.0011010732898142374,0.013883842604139534,0.0196078431372549,0.08,50
population_state_speed,751348571,CA1,spontaneous,2086,15,ok,0.07174603654149414,0.08450550343387953,0.012759466892385385,-0.002311195334757812,0.001985989340264053,0.015070662227143197,0.0196078431372549,0.1,50
population_state_speed,751348571,LGd,spontaneous,2086,15,ok,0.09589163528100875,0.09644164990651272,0.0005500146255039695,-0.002650563124451255,0.0017438503381585922,0.0032005777499552247,0.0392156862745098,0.08,50
population_state_speed,751348571,VISl,spontaneous,2086,15,ok,0.276878795759108,0.2795877953503402,0.002708999591232164,-0.0017783707047460795,0.0013262527774853836,0.004487370295978244,0.0196078431372549,0.12,50
population_state_speed,751348571,VISp,spontaneous,2086,15,ok,0.10906038158679154,0.11383105937965754,0.004770677792865996,-0.0022520628452582627,0.0014346397667309584,0.007022740638124259,0.0196078431372549,0.08,50
