target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,755434585,CA1,spontaneous,2072,15,ok,0.06920537542258909,0.11956434976620489,0.0503589743436158,-0.0028144320509903365,0.0014395031522372451,0.05317340639460614,0.0196078431372549,0.04,50
active_unit_fraction,755434585,LGd,spontaneous,2072,15,ok,0.610310701364146,0.6323742353979172,0.02206353403377115,-0.0010828057001917558,0.0006126206306120374,0.023146339733962903,0.0196078431372549,0.06,50
active_unit_fraction,755434585,VISl,spontaneous,2072,15,ok,0.1285516441107819,0.12455707142677508,-0.003994572684006825,-0.0017744165029122373,0.0014732178075285561,-0.002220156181094588,0.9607843137254902,0.08,50
active_unit_fraction,755434585,VISp,spontaneous,2072,15,ok,0.06966848928066627,0.06190069159292433,-0.00776779768774194,-0.002489178609537592,0.0013575657732851308,-0.0052786190782043475,1.0,0.06,50
population_rate_entropy,755434585,CA1,spontaneous,2072,15,ok,0.0647546149730569,0.12201686973065351,0.05726225475759661,-0.00235925916854723,0.001861722600977536,0.059621513926143836,0.0196078431372549,0.12,50
population_rate_entropy,755434585,LGd,spontaneous,2072,15,ok,0.4482859175188516,0.4726122499266313,0.024326332407779705,-0.001557288042150109,0.0008955055833536005,0.025883620449929815,0.0196078431372549,0.02,50
population_rate_entropy,755434585,VISl,spontaneous,2072,15,ok,0.10311879983821415,0.10447841480312459,0.0013596149649104383,-0.002224896741088882,0.001309222041369674,0.0035845117059993205,0.0196078431372549,0.06,50
population_rate_entropy,755434585,VISp,spontaneous,2072,15,ok,0.06188698311782659,0.06805255242373953,0.0061655693059129435,-0.0025412006689151468,0.0017888397619114339,0.00870676997482809,0.0196078431372549,0.12,50
population_mean_rate_hz,755434585,CA1,spontaneous,2072,15,ok,0.15974409949441704,0.19114699664450507,0.03140289715008804,-0.0019946156032366624,0.0016389583577658005,0.0333975127533247,0.0196078431372549,0.1,50
population_mean_rate_hz,755434585,LGd,spontaneous,2072,15,ok,0.7695194902923185,0.7920372735462904,0.022517783253971912,-0.000641295751194515,0.00042952785257562644,0.02315907900516643,0.0196078431372549,0.1,50
population_mean_rate_hz,755434585,VISl,spontaneous,2072,15,ok,0.1528124886824196,0.14405848954838218,-0.008753999134037405,-0.0021524848237297832,0.001538907587132186,-0.006601514310307621,1.0,0.12,50
population_mean_rate_hz,755434585,VISp,spontaneous,2072,15,ok,0.14678715768625705,0.1308114651226885,-0.015975692563568566,-0.0019378074419851244,0.001829721950295001,-0.014037885121583441,1.0,0.16,50
population_state_speed,755434585,CA1,spontaneous,2072,15,ok,0.09084432969625356,0.09353480007406889,0.002690470377815335,-0.0025380488355858533,0.0018629713257906264,0.005228519213401188,0.0392156862745098,0.12,50
population_state_speed,755434585,LGd,spontaneous,2072,15,ok,0.09775157723248873,0.09787080655140645,0.00011922931891772404,-0.0021847330272704315,0.0016621291440301561,0.0023039623461881555,0.09803921568627451,0.1,50
population_state_speed,755434585,VISl,spontaneous,2072,15,ok,0.2701935453951496,0.28154970283259817,0.011356157437448555,-0.0019727873968335887,0.0012410904073367173,0.013328944834282144,0.0196078431372549,0.04,50
population_state_speed,755434585,VISp,spontaneous,2072,15,ok,0.27709088108867774,0.29210510943665047,0.015014228347972725,-0.0016785167473528984,0.001550166913782319,0.016692745095325624,0.0196078431372549,0.1,50
