target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,755434585,CA1,spontaneous,2057,15,ok,0.06591634441386984,0.1404060765566113,0.07448973214274146,-0.00798424671344717,0.002945368565529356,0.08247397885618862,0.0196078431372549,0.0,50
active_unit_fraction,755434585,LGd,spontaneous,2057,15,ok,0.6091991118507405,0.6495481032281409,0.040348991377400445,-0.002903516977016911,0.0012696926360627363,0.04325250835441736,0.0196078431372549,0.02,50
active_unit_fraction,755434585,VISl,spontaneous,2057,15,ok,0.12872283053097577,0.13317409109197098,0.004451260560995207,-0.006921794739594034,0.0024179729098810455,0.011373055300589241,0.0196078431372549,0.0,50
active_unit_fraction,755434585,VISp,spontaneous,2057,15,ok,0.0655049560285581,0.0747112620476541,0.009206306019096,-0.006474542200219624,0.003322688346757771,0.015680848219315625,0.0196078431372549,0.0,50
population_rate_entropy,755434585,CA1,spontaneous,2057,15,ok,0.061961193024785755,0.14764520419560767,0.08568401117082192,-0.007600458636361982,0.002937098804383625,0.0932844698071839,0.0196078431372549,0.0,50
population_rate_entropy,755434585,LGd,spontaneous,2057,15,ok,0.44480342229426606,0.49499636649561507,0.05019294420134901,-0.004498980222512177,0.0019271631085339073,0.054691924423861185,0.0196078431372549,0.02,50
population_rate_entropy,755434585,VISl,spontaneous,2057,15,ok,0.1038750995403267,0.11596996972665008,0.012094870186323381,-0.006982274355542597,0.0034804615308410966,0.01907714454186598,0.0196078431372549,0.04,50
population_rate_entropy,755434585,VISp,spontaneous,2057,15,ok,0.05675244197306861,0.0760376396707263,0.019285197697657686,-0.007757687118944954,0.0029012379883765326,0.02704288481660264,0.0196078431372549,0.0,50
population_mean_rate_hz,755434585,CA1,spontaneous,2057,15,ok,0.15777576611754807,0.20490219607337956,0.047126429955831495,-0.007230867978409847,0.002361407514452791,0.05435729793424134,0.0196078431372549,0.0,50
population_mean_rate_hz,755434585,LGd,spontaneous,2057,15,ok,0.7692105368776453,0.8031611037432717,0.033950566865626364,-0.001863402024296872,0.0007265549038419498,0.035813968889923234,0.0196078431372549,0.02,50
population_mean_rate_hz,755434585,VISl,spontaneous,2057,15,ok,0.1519940576881953,0.14186711876914238,-0.010126938919052919,-0.007096647055100544,0.003230843191145707,-0.003030291863952375,0.8235294117647058,0.02,50
population_mean_rate_hz,755434585,VISp,spontaneous,2057,15,ok,0.14458817255409828,0.12759842169983182,-0.01698975085426646,-0.006357630927764657,0.00383062865067008,-0.010632119926501805,1.0,0.02,50
population_state_speed,755434585,CA1,spontaneous,2057,15,ok,0.09128510470991835,0.08618461542327804,-0.005100489286640308,-0.007339450482579775,0.0030714240641162636,0.0022389611959394663,0.27450980392156865,0.02,50
population_state_speed,755434585,LGd,spontaneous,2057,15,ok,0.09891088788080105,0.09886696178018262,-4.392610061842994e-05,-0.008196046465984146,0.003003110740585451,0.008152120365365716,0.0392156862745098,0.02,50
population_state_speed,755434585,VISl,spontaneous,2057,15,ok,0.26979678686446507,0.30175652883045134,0.03195974196598628,-0.006068044842219478,0.0025075943929037687,0.03802778680820575,0.0196078431372549,0.0,50
population_state_speed,755434585,VISp,spontaneous,2057,15,ok,0.27522107107425087,0.29341302136096226,0.01819195028671139,-0.005488642163770161,0.002645790206602494,0.023680592450481548,0.0196078431372549,0.02,50
