target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
active_unit_fraction,719161530,CA1,spontaneous,0,-0.0033705316202319313
active_unit_fraction,719161530,CA1,spontaneous,1,-0.004532750519114059
active_unit_fraction,719161530,CA1,spontaneous,2,-0.0010264618312919582
active_unit_fraction,719161530,CA1,spontaneous,3,-0.0068532546978085085
active_unit_fraction,719161530,CA1,spontaneous,4,-0.0032419087792354695
active_unit_fraction,719161530,CA1,spontaneous,5,-0.0036584620123716327
active_unit_fraction,719161530,CA1,spontaneous,6,-0.006557416375831959
active_unit_fraction,719161530,CA1,spontaneous,7,-0.004789732662278556
active_unit_fraction,719161530,CA1,spontaneous,8,-0.003205954400309907
active_unit_fraction,719161530,CA1,spontaneous,9,-0.0026467026177542374
active_unit_fraction,719161530,CA1,spontaneous,10,-0.006105987749701169
active_unit_fraction,719161530,CA1,spontaneous,11,-0.0013878987633038076
active_unit_fraction,719161530,CA1,spontaneous,12,-0.0016641907394311373
active_unit_fraction,719161530,CA1,spontaneous,13,-0.006409218621444612
active_unit_fraction,719161530,CA1,spontaneous,14,-0.00598495603419591
active_unit_fraction,719161530,CA1,spontaneous,15,-0.0062393007509298215
active_unit_fraction,719161530,CA1,spontaneous,16,-0.006545143731970016
active_unit_fraction,719161530,CA1,spontaneous,17,-0.0020266822615496727
active_unit_fraction,719161530,CA1,spontaneous,18,-0.004900304996722116
active_unit_fraction,719161530,CA1,spontaneous,19,-0.0029741680401272896
active_unit_fraction,719161530,CA1,spontaneous,20,-0.001513676035310274
active_unit_fraction,719161530,CA1,spontaneous,21,-0.002006393972722731
active_unit_fraction,719161530,CA1,spontaneous,22,-0.006528602464663025
active_unit_fraction,719161530,CA1,spontaneous,23,-0.0016030451300815818
active_unit_fraction,719161530,CA1,spontaneous,24,-0.003127936908373652
active_unit_fraction,719161530,CA1,spontaneous,25,-0.0054187781636008125
active_unit_fraction,719161530,CA1,spontaneous,26,0.00023519696226226294
active_unit_fraction,719161530,CA1,spontaneous,27,0.00042172028918530113
active_unit_fraction,719161530,CA1,spontaneous,28,-0.004869440633889499
active_unit_fraction,719161530,CA1,spontaneous,29,-0.004372262050305831
active_unit_fraction,719161530,CA1,spontaneous,30,-0.003985538132053157
active_unit_fraction,719161530,CA1,spontaneous,31,-0.00559846177247969
active_unit_fraction,719161530,CA1,spontaneous,32,-0.005461099940191283
active_unit_fraction,719161530,CA1,spontaneous,33,-0.005471507006554854
active_unit_fraction,719161530,CA1,spontaneous,34,-0.003402369536570138
active_unit_fraction,719161530,CA1,spontaneous,35,-0.00645664808760793
active_unit_fraction,719161530,CA1,spontaneous,36,-0.004887756284267186
active_unit_fraction,719161530,CA1,spontaneous,37,-0.0027922123862165193
active_unit_fraction,719161530,CA1,spontaneous,38,-0.006137320575825278
active_unit_fraction,719161530,CA1,spontaneous,39,-0.0064830674272515765
active_unit_fraction,719161530,CA1,spontaneous,40,0.00029431321324302484
active_unit_fraction,719161530,CA1,spontaneous,41,0.0009640659398115758
active_unit_fraction,719161530,CA1,spontaneous,42,-0.005418014441281316
active_unit_fraction,719161530,CA1,spontaneous,43,-0.004014479752066369
active_unit_fraction,719161530,CA1,spontaneous,44,-0.0016458804896652968
active_unit_fraction,719161530,CA1,spontaneous,45,-0.0024064134554016015
active_unit_fraction,719161530,CA1,spontaneous,46,-0.00616056577061741
active_unit_fraction,719161530,CA1,spontaneous,47,-0.0027082625863915633
active_unit_fraction,719161530,CA1,spontaneous,48,-0.0074294028109741506
active_unit_fraction,719161530,CA1,spontaneous,49,-0.007094627313724233
active_unit_fraction,719161530,LGd,spontaneous,0,-0.0028635134444536803
active_unit_fraction,719161530,LGd,spontaneous,1,-0.0015021952211038414
active_unit_fraction,719161530,LGd,spontaneous,2,-0.001710175985087381
active_unit_fraction,719161530,LGd,spontaneous,3,-0.002322617617584344
