target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.3907789693781424,0.45576059743389197,0.08728462821225397,0.08885412442158971,1.0,-0.006535138010086028,-0.0064345913989551605,0.09275266669543876,0.09528871582054488,1.0,0.0196078431372549,0.0196078431372549,1
population_rate_entropy,4,0.33494249227841194,0.4088917074728802,0.07394921519446823,0.07654688175603305,1.0,-0.0076119641762836514,-0.006476326643290469,0.08164645340152128,0.08302320839932353,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.4573209883756674,0.5115396854104048,0.05366754986363981,0.053943123449188585,1.0,-0.006263953062202839,-0.0068412380113635094,0.06108607282416399,0.06078436146055209,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.04791329754844492,0.03754271509759971,-0.010370582450845212,-0.0471757350732101,0.25,-0.010050128124468982,-0.010404772101867937,-0.0004123609052361721,-0.036770962971342164,0.5,0.5588235294117647,0.0196078431372549,4
