target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,756029989,CA1,spontaneous,2056,15,ok,0.0936210481402121,0.15674354928948198,0.06312250114926987,-0.0067693274242257954,0.0027126928949142786,0.06989182857349567,0.0196078431372549,0.0,50
active_unit_fraction,756029989,LGd,spontaneous,2056,15,ok,0.4546153371975544,0.2982441386693596,-0.1563711985281948,-0.0020581647523974624,0.005669775555560798,-0.15431303377579736,1.0,0.34,50
active_unit_fraction,756029989,VISl,spontaneous,2056,15,ok,0.34215417088700617,0.42003839792705544,0.07788422704004927,-0.005281617653969106,0.0020294991275275546,0.08316584469401837,0.0196078431372549,0.0,50
active_unit_fraction,756029989,VISp,spontaneous,2056,15,ok,0.4300548074278162,0.46896685199755606,0.038912044569739845,-0.004479561610299312,0.0021810275164051377,0.043391606180039156,0.0196078431372549,0.02,50
population_rate_entropy,756029989,CA1,spontaneous,2056,15,ok,0.10913835113270864,0.14548249698514737,0.036344145852438725,-0.006661363412566903,0.0036936240361790215,0.043005509265005626,0.0196078431372549,0.04,50
population_rate_entropy,756029989,LGd,spontaneous,2056,15,ok,0.8286160205150785,0.8368135040225391,0.008197483507460523,-0.0012050305395559801,0.0005843634120463943,0.009402514047016504,0.0196078431372549,0.04,50
population_rate_entropy,756029989,VISl,spontaneous,2056,15,ok,0.21646479194513657,0.2694736725685364,0.05300888062339981,-0.0060274430738064535,0.0022178017053134406,0.05903632369720627,0.0196078431372549,0.0,50
population_rate_entropy,756029989,VISp,spontaneous,2056,15,ok,0.3681078515588052,0.40704735126446356,0.038939499705658354,-0.0054363638097516785,0.002317339636601227,0.044375863515410036,0.0196078431372549,0.0,50
population_mean_rate_hz,756029989,CA1,spontaneous,2056,15,ok,0.24856346208732993,0.338133758045009,0.08957029595767907,-0.006180353182399896,0.0025857154925137994,0.09575064914007897,0.0196078431372549,0.0,50
population_mean_rate_hz,756029989,LGd,spontaneous,2056,15,ok,0.5956243882294627,0.7097688404806801,0.11414445225121739,-0.0025554405633427236,0.003461799110555068,0.11669989281456011,0.0196078431372549,0.18,50
population_mean_rate_hz,756029989,VISl,spontaneous,2056,15,ok,0.39668497286275783,0.477213876255014,0.08052890339225616,-0.003986420491949318,0.002516047045563459,0.08451532388420548,0.0196078431372549,0.06,50
population_mean_rate_hz,756029989,VISp,spontaneous,2056,15,ok,0.5893041448830796,0.6311434149100726,0.04183927002699306,-0.003109724636734894,0.0015782081637865219,0.044948994663727954,0.0196078431372549,0.04,50
population_state_speed,756029989,CA1,spontaneous,2056,15,ok,0.05150636587111057,0.06822786319270258,0.016721497321592005,-0.008180786684561476,0.002317824286486317,0.02490228400615348,0.0196078431372549,0.0,50
population_state_speed,756029989,LGd,spontaneous,2056,15,ok,0.035123328489519046,-0.04352993968254437,-0.07865326817206342,-0.007683630515805673,0.005358656978600921,-0.07096963765625774,1.0,0.06,50
population_state_speed,756029989,VISl,spontaneous,2056,15,ok,0.05098009651320545,0.04297379792113465,-0.008006298592070804,-0.007485534795413116,0.0029665603466336524,-0.0005207637966576882,0.6470588235294118,0.0,50
population_state_speed,756029989,VISp,spontaneous,2056,15,ok,0.13183459476444903,0.12543808228196107,-0.006396512482487959,-0.007912544377931012,0.0037412031628825506,0.0015160318954430523,0.35294117647058826,0.02,50
