session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
756029989,CA1,spontaneous,2071,15,ok,0.2496111238974308,0.3353250953854847,0.08571397148805393,-0.003725017633208395,0.0020550109579998564,0.08943898912126233,0.009900990099009901,0.04,100
756029989,LGd,spontaneous,2071,15,ok,0.5931342400119864,0.6701982608243766,0.07706402081239017,-0.0017974295989598731,0.003104174858391553,0.07886145041135004,0.009900990099009901,0.3,100
756029989,VISl,spontaneous,2071,15,ok,0.3988985726491414,0.47124623698241874,0.07234766433327733,-0.0028867261821172428,0.0016384293867704343,0.07523439051539457,0.009900990099009901,0.05,100
756029989,VISp,spontaneous,2071,15,ok,0.5870906281262431,0.6273268825526114,0.040236254426368245,-0.0021121361393179115,0.0009929720665524699,0.04234839056568616,0.009900990099009901,0.01,100
