target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,719161530,CA1,spontaneous,2056,15,ok,0.1918453139481897,0.2646308390337613,0.07278552508557157,-0.0057628301758549825,0.0027254639821025282,0.07854835526142655,0.0196078431372549,0.0,50
active_unit_fraction,719161530,LGd,spontaneous,2056,15,ok,0.5528781648123654,0.5961984049722431,0.043320240159877677,-0.0030729788499153222,0.001930022345272529,0.046393219009793,0.0196078431372549,0.08,50
active_unit_fraction,719161530,VISl,spontaneous,2056,15,ok,0.27268885298937673,0.34437405963351864,0.07168520664414191,-0.005073758026011674,0.002322675014208995,0.07675896467015358,0.0196078431372549,0.0,50
active_unit_fraction,719161530,VISp,spontaneous,2056,15,ok,0.45610371053735344,0.5274989295464716,0.07139521900911816,-0.004089874737376081,0.0016723423176715393,0.07548509374649424,0.0196078431372549,0.0,50
population_rate_entropy,719161530,CA1,spontaneous,2056,15,ok,0.2011251248059427,0.2825810949262674,0.08145597012032468,-0.005535962675631123,0.0029107726533670157,0.08699193279595581,0.0196078431372549,0.02,50
population_rate_entropy,719161530,LGd,spontaneous,2056,15,ok,0.45131602535754256,0.48542538712902605,0.03410936177148349,-0.004576996481075395,0.0017618474033733703,0.03868635825255889,0.0196078431372549,0.0,50
population_rate_entropy,719161530,VISl,spontaneous,2056,15,ok,0.21578613247033518,0.28173736999001864,0.06595123751968346,-0.006175370716222095,0.002096255639187967,0.07212660823590555,0.0196078431372549,0.0,50
population_rate_entropy,719161530,VISp,spontaneous,2056,15,ok,0.3758665925388096,0.4428416607281297,0.06697506818932009,-0.00498312247710386,0.002330561059757792,0.07195819066642395,0.0196078431372549,0.04,50
population_mean_rate_hz,719161530,CA1,spontaneous,2056,15,ok,0.15396452320096432,0.19070142894956332,0.036736905748599,-0.006669321654138345,0.002800444361614917,0.04340622740273735,0.0196078431372549,0.0,50
population_mean_rate_hz,719161530,LGd,spontaneous,2056,15,ok,0.615513231791067,0.6622390990618376,0.04672586727077066,-0.003161187808811139,0.0009890592803873156,0.0498870550795818,0.0196078431372549,0.0,50
population_mean_rate_hz,719161530,VISl,spontaneous,2056,15,ok,0.3158021229288118,0.3304724290450666,0.01467030611625475,-0.005792696639784105,0.0022411507652568287,0.020463002756038854,0.0196078431372549,0.0,50
population_mean_rate_hz,719161530,VISp,spontaneous,2056,15,ok,0.4202523332837197,0.4714190884632641,0.05116675517954439,-0.004903130843540351,0.001969421199491687,0.05606988602308474,0.0196078431372549,0.0,50
population_state_speed,719161530,CA1,spontaneous,2056,15,ok,0.11172959762564894,0.13618334314484648,0.024453745519197545,-0.007260733222395468,0.002718038838498989,0.031714478741593013,0.0196078431372549,0.0,50
population_state_speed,719161530,LGd,spontaneous,2056,15,ok,0.05900859778756029,0.05309021824523663,-0.00591837954232366,-0.008229452320190362,0.0034678423692182706,0.0023110727778667024,0.19607843137254902,0.02,50
population_state_speed,719161530,VISl,spontaneous,2056,15,ok,0.12084405034251477,0.13161980359865277,0.010775753256137999,-0.007323262643975504,0.002230764294900487,0.0180990159001135,0.0196078431372549,0.0,50
population_state_speed,719161530,VISp,spontaneous,2056,15,ok,0.1105730292386694,0.11045224829845024,-0.0001207809402191673,-0.007181047772503812,0.0030208170417687784,0.007060266832284645,0.058823529411764705,0.04,50
