target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,715093703,CA1,spontaneous,2071,15,ok,0.17249752489488057,0.24784803682261203,0.07535051192773146,-0.0020397583471731084,0.0014869378633280994,0.07739027027490457,0.0196078431372549,0.1,50
active_unit_fraction,715093703,LGd,spontaneous,2071,15,ok,0.3811227566636568,0.4004211574493971,0.0192984007857403,-0.0014252570192363212,0.0012944269590839726,0.02072365780497662,0.0196078431372549,0.14,50
active_unit_fraction,715093703,VISl,spontaneous,2071,15,ok,0.39913490405802055,0.4680809768425639,0.06894607278454334,-0.0014441067776040284,0.001319590152338897,0.07039017956214737,0.0196078431372549,0.12,50
active_unit_fraction,715093703,VISp,spontaneous,2071,15,ok,0.5817885820715915,0.6304196480171842,0.048631065945592744,-0.0011543155128292204,0.0011238057274428049,0.049785381458421964,0.0196078431372549,0.16,50
population_rate_entropy,715093703,CA1,spontaneous,2071,15,ok,0.17669470978741242,0.236114228674846,0.059419518887433576,-0.002070188871762535,0.0016205823097057742,0.06148970775919611,0.0196078431372549,0.1,50
population_rate_entropy,715093703,LGd,spontaneous,2071,15,ok,0.3030343310231586,0.3279723233161014,0.0249379922929428,-0.0018774063414157393,0.0013167085343000812,0.026815398634358542,0.0196078431372549,0.1,50
population_rate_entropy,715093703,VISl,spontaneous,2071,15,ok,0.3671942603306887,0.44249689483199817,0.07530263450130947,-0.0018194250937048273,0.0010400344977943945,0.0771220595950143,0.0196078431372549,0.02,50
population_rate_entropy,715093703,VISp,spontaneous,2071,15,ok,0.6221265846703372,0.6587791296553835,0.03665254498504633,-0.000694395068808138,0.002082714884620184,0.03734694005385447,0.0196078431372549,0.28,50
population_mean_rate_hz,715093703,CA1,spontaneous,2071,15,ok,0.10753070310080515,0.1353728255909461,0.027842122490140953,-0.002206423909622548,0.0016634927379498806,0.030048546399763502,0.0196078431372549,0.1,50
population_mean_rate_hz,715093703,LGd,spontaneous,2071,15,ok,0.49432812358273737,0.5085821656218561,0.01425404203911873,-0.001680661624842743,0.0012392253911231367,0.015934703663961474,0.0196078431372549,0.08,50
population_mean_rate_hz,715093703,VISl,spontaneous,2071,15,ok,0.4149056871020068,0.4702510809830951,0.05534539388108828,-0.001337950596991373,0.0010259304365127474,0.05668334447807965,0.0196078431372549,0.06,50
population_mean_rate_hz,715093703,VISp,spontaneous,2071,15,ok,0.5111251225302448,0.5357124292823221,0.02458730675207732,-0.0011123332541926679,0.0011061866876593406,0.025699640006269987,0.0196078431372549,0.18,50
population_state_speed,715093703,CA1,spontaneous,2071,15,ok,0.1251049296160619,0.13267943710994423,0.007574507493882332,-0.002319545649181138,0.0017913277755575233,0.00989405314306347,0.0196078431372549,0.12,50
population_state_speed,715093703,LGd,spontaneous,2071,15,ok,0.0329353536712772,0.028265473747298597,-0.004669879923978604,-0.002545993769318271,0.001685463353640376,-0.002123886154660333,0.9215686274509803,0.1,50
population_state_speed,715093703,VISl,spontaneous,2071,15,ok,0.05891394099308378,0.04926019036777218,-0.009653750625311597,-0.0025139437083072334,0.0020133591217535722,-0.007139806917004363,1.0,0.12,50
population_state_speed,715093703,VISp,spontaneous,2071,15,ok,0.033461983676582374,-0.07679626605860834,-0.11025824973519072,-0.0022838143387207575,0.0028075998040530594,-0.10797443539646996,1.0,0.22,50
