target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,719161530,CA1,spontaneous,2071,15,ok,0.19328516003719065,0.23994869350663883,0.04666353346944818,-0.00191470270035915,0.0018514174244500937,0.04857823616980733,0.0196078431372549,0.12,50
active_unit_fraction,719161530,LGd,spontaneous,2071,15,ok,0.5551169294993901,0.5830431697512517,0.027926240251861634,-0.0009589448733890938,0.000826336323128816,0.028885185125250727,0.0196078431372549,0.08,50
active_unit_fraction,719161530,VISl,spontaneous,2071,15,ok,0.2732956021852533,0.3173520541731186,0.04405645198786534,-0.0018386210199627274,0.001508621634129332,0.045895073007828066,0.0196078431372549,0.1,50
active_unit_fraction,719161530,VISp,spontaneous,2071,15,ok,0.457827304124918,0.5026580677466528,0.04483076362173477,-0.0013313715870413056,0.0011947800327718212,0.04616213520877607,0.0196078431372549,0.14,50
population_rate_entropy,719161530,CA1,spontaneous,2071,15,ok,0.20212593024598857,0.26453284567913027,0.062406915433141696,-0.0015821632195225433,0.0016855905486033058,0.06398907865266423,0.0196078431372549,0.2,50
population_rate_entropy,719161530,LGd,spontaneous,2071,15,ok,0.4542372569457974,0.4743857098236809,0.02014845287788347,-0.0014912213176554335,0.0008559811370610164,0.021639674195538906,0.0196078431372549,0.06,50
population_rate_entropy,719161530,VISl,spontaneous,2071,15,ok,0.21846958951255724,0.2601800298230027,0.04171044031044546,-0.0019121274043111458,0.0015697515996372319,0.04362256771475661,0.0196078431372549,0.12,50
population_rate_entropy,719161530,VISp,spontaneous,2071,15,ok,0.37631591611092596,0.41747956721896484,0.04116365110803888,-0.001944320312467942,0.001395445049608121,0.04310797142050682,0.0196078431372549,0.1,50
population_mean_rate_hz,719161530,CA1,spontaneous,2071,15,ok,0.15311332046477433,0.17157012157964424,0.018456801114869914,-0.0022669755500379484,0.001723663372527945,0.020723776664907864,0.0196078431372549,0.12,50
population_mean_rate_hz,719161530,LGd,spontaneous,2071,15,ok,0.6185121364429058,0.6514190736804264,0.032906937237520584,-0.0011253315363839822,0.0007511330949366588,0.03403226877390456,0.0196078431372549,0.06,50
population_mean_rate_hz,719161530,VISl,spontaneous,2071,15,ok,0.31542580555911537,0.321266043228598,0.005840237669482606,-0.0016246746280807578,0.0012957548111722156,0.007464912297563364,0.0196078431372549,0.1,50
population_mean_rate_hz,719161530,VISp,spontaneous,2071,15,ok,0.4219266629141578,0.4552715633480422,0.033344900433884384,-0.0016565352475568763,0.0011373808973129428,0.03500143568144126,0.0196078431372549,0.12,50
population_state_speed,719161530,CA1,spontaneous,2071,15,ok,0.11594723449667599,0.1279703059728069,0.012023071476130909,-0.002374431241531627,0.0018465424081064187,0.014397502717662537,0.0196078431372549,0.08,50
population_state_speed,719161530,LGd,spontaneous,2071,15,ok,0.057714583729127966,0.05770017545975936,-1.4408269368604287e-05,-0.0024300490977724886,0.0019191947633333695,0.0024156408284038843,0.1568627450980392,0.14,50
population_state_speed,719161530,VISl,spontaneous,2071,15,ok,0.12172245281607375,0.1348117929712357,0.013089340155161944,-0.0025611949343902272,0.0015469365395436388,0.01565053508955217,0.0196078431372549,0.08,50
population_state_speed,719161530,VISp,spontaneous,2071,15,ok,0.11351183674382148,0.12061743792882806,0.0071056011850065826,-0.0025937302871819235,0.0018659507715321686,0.009699331472188506,0.0196078431372549,0.08,50
