target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_mean_rate_hz,4,0.4972268732383776,0.5650551423708199,0.08359046797030001,0.07570936855137114,1.0,-0.005400327158049259,-0.005377812414229368,0.08894576564070948,0.0810871809656005,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.39320229408214036,0.33947375596796103,0.05239262195540367,-0.00831580521729125,0.75,-0.006184839307572998,-0.006523005976450285,0.06054222192704944,-0.0017927992408409664,0.75,0.0196078431372549,0.0196078431372549,2
population_rate_entropy,4,0.3081338959240871,0.36234279076782294,0.03976880881606526,0.0356211243205278,1.0,-0.007634104419387224,-0.006729636318263352,0.047910105308146086,0.04235076063879115,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.0476730375649993,0.0412829483073045,-0.013724986886469226,-0.029193760016160447,0.25,-0.010267385912796561,-0.010221785168877555,-0.0035797534680229812,-0.018971974847282892,0.25,0.8627450980392157,0.0196078431372549,4
