target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,756029989,CA1,spontaneous,2041,14,ok,0.0946476090574343,0.15724328930773346,0.06259568025029916,-0.010061393951915298,0.003633359257948888,0.07265707420221446,0.0196078431372549,0.0,50
active_unit_fraction,756029989,LGd,spontaneous,2041,14,ok,0.46242075030476437,0.2356141428610744,-0.22680660744368997,-0.0036609513387398486,0.007968238897930467,-0.22314565610495013,1.0,0.32,50
active_unit_fraction,756029989,VISl,spontaneous,2041,14,ok,0.35457522641113004,0.44333336907484766,0.08875814266371762,-0.006131872623769763,0.0022352131567959558,0.09489001528748739,0.0196078431372549,0.0,50
active_unit_fraction,756029989,VISp,spontaneous,2041,14,ok,0.4318293617531507,0.47401892541365886,0.04218956366050819,-0.006237805991376231,0.002142153886042954,0.04842736965188442,0.0196078431372549,0.0,50
population_rate_entropy,756029989,CA1,spontaneous,2041,14,ok,0.10818122228955918,0.1408898491486914,0.03270862685913223,-0.00970915007130462,0.002950780827807999,0.04241777693043685,0.0196078431372549,0.0,50
population_rate_entropy,756029989,LGd,spontaneous,2041,14,ok,0.8410524947427143,0.8424105754782215,0.00135808073550725,-0.0019411863629743386,0.0012036315681970466,0.0032992670984815886,0.0196078431372549,0.0,50
population_rate_entropy,756029989,VISl,spontaneous,2041,14,ok,0.242971086941967,0.30455988585644045,0.06158879891447344,-0.008694765925917416,0.0029262091738262823,0.07028356484039086,0.0196078431372549,0.0,50
population_rate_entropy,756029989,VISp,spontaneous,2041,14,ok,0.37329670490620714,0.42012569567920544,0.04682899077299829,-0.006573442912857033,0.0026153218091024407,0.05340243368585532,0.0196078431372549,0.0,50
population_mean_rate_hz,756029989,CA1,spontaneous,2041,14,ok,0.25618989034034356,0.3387373687479862,0.08254747840764265,-0.007416405534375228,0.002998361975709624,0.08996388394201787,0.0196078431372549,0.0,50
population_mean_rate_hz,756029989,LGd,spontaneous,2041,14,ok,0.6022617204936018,0.6868951780265592,0.08463345753295737,-0.0032941898064437238,0.004102951846818626,0.08792764733940109,0.0196078431372549,0.2,50
population_mean_rate_hz,756029989,VISl,spontaneous,2041,14,ok,0.40400259809695116,0.498127559247582,0.09412496115063085,-0.006631075844232435,0.002754654195386363,0.10075603699486328,0.0196078431372549,0.02,50
population_mean_rate_hz,756029989,VISp,spontaneous,2041,14,ok,0.5904511483798041,0.6319827254940578,0.041531577114253704,-0.004169578471866085,0.0017594641678665363,0.045701155586119785,0.0196078431372549,0.0,50
population_state_speed,756029989,CA1,spontaneous,2041,14,ok,0.04290583427729844,0.0447712626524418,0.0018654283751433631,-0.010154614689210978,0.0030400111083768206,0.01202004306435434,0.0196078431372549,0.0,50
population_state_speed,756029989,LGd,spontaneous,2041,14,ok,0.03267816280117186,-0.05851233186567484,-0.0911904946668467,-0.010442059149406754,0.004899744106496161,-0.08074843551743995,1.0,0.02,50
population_state_speed,756029989,VISl,spontaneous,2041,14,ok,0.05244024085270016,0.0377946339621672,-0.014645606890532958,-0.010380157136382144,0.004329542076130801,-0.004265449754150814,0.8627450980392157,0.04,50
population_state_speed,756029989,VISp,spontaneous,2041,14,ok,0.12963847549712937,0.11683410861472387,-0.012804366882405493,-0.009910309700510345,0.003940497284346632,-0.0028940571818951485,0.8627450980392157,0.0,50
