target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,751348571,CA1,spontaneous,2056,15,ok,0.12812902895153544,0.23232132295241537,0.10419229400087993,-0.007408545500674549,0.003174294787220597,0.11160083950155447,0.0196078431372549,0.02,50
active_unit_fraction,751348571,LGd,spontaneous,2056,15,ok,0.4560938657647048,0.47057470027107895,0.014480834506374163,-0.004535299992774229,0.0021072231382711594,0.019016134499148393,0.0196078431372549,0.04,50
active_unit_fraction,751348571,VISl,spontaneous,2056,15,ok,0.44180789015703925,0.5281091644251406,0.0863012742681013,-0.0044997441790130014,0.001912650380113647,0.0908010184471143,0.0196078431372549,0.0,50
active_unit_fraction,751348571,VISp,spontaneous,2056,15,ok,0.4321941949458473,0.5142120962770851,0.08201790133123776,-0.004662810619209006,0.001684137552599935,0.08668071195044677,0.0196078431372549,0.0,50
population_rate_entropy,751348571,CA1,spontaneous,2056,15,ok,0.10694898486422633,0.2169370859660925,0.10998810110186619,-0.008097190164220584,0.003010130966930579,0.11808529126608677,0.0196078431372549,0.02,50
population_rate_entropy,751348571,LGd,spontaneous,2056,15,ok,0.3933882782549425,0.410219520785292,0.01683124253034951,-0.004863233265739073,0.002057615129854681,0.02169447579608858,0.0196078431372549,0.02,50
population_rate_entropy,751348571,VISl,spontaneous,2056,15,ok,0.4157198941543271,0.48028298690233995,0.06456309274801286,-0.004569320393962826,0.002262206908904567,0.06913241314197568,0.0196078431372549,0.02,50
population_rate_entropy,751348571,VISp,spontaneous,2056,15,ok,0.36243145777043295,0.4429807194002139,0.08054926162978093,-0.005066161532529609,0.0025038834888424866,0.08561542316231054,0.0196078431372549,0.04,50
population_mean_rate_hz,751348571,CA1,spontaneous,2056,15,ok,0.23753250270922666,0.38451666470544144,0.14698416199621478,-0.0061137372399640184,0.002452890479780257,0.1530978992361788,0.0196078431372549,0.0,50
population_mean_rate_hz,751348571,LGd,spontaneous,2056,15,ok,0.5908224169905143,0.6071854171739981,0.0163630001834838,-0.003234980196381951,0.00143741218915136,0.01959798037986575,0.0196078431372549,0.04,50
population_mean_rate_hz,751348571,VISl,spontaneous,2056,15,ok,0.3841689965462046,0.4267679754556287,0.0425989789094241,-0.004762292557521903,0.0020824912982358285,0.047361271466946006,0.0196078431372549,0.0,50
population_mean_rate_hz,751348571,VISp,spontaneous,2056,15,ok,0.41251132085099307,0.443877679505881,0.031366358654887905,-0.004557529418463664,0.0016695863794617934,0.03592388807335157,0.0196078431372549,0.02,50
population_state_speed,751348571,CA1,spontaneous,2056,15,ok,0.07277398734483154,0.08744710799212352,0.014673120647291982,-0.007149049111657242,0.003617871985120953,0.021822169758949225,0.0196078431372549,0.02,50
population_state_speed,751348571,LGd,spontaneous,2056,15,ok,0.07759335281240753,0.06980515266924492,-0.007788200143162616,-0.008495626186463393,0.0029999216071593233,0.0007074260433007767,0.39215686274509803,0.0,50
population_state_speed,751348571,VISl,spontaneous,2056,15,ok,0.25998343212526653,0.25666380133933153,-0.0033196307859350016,-0.005643477330614746,0.0025070971489738387,0.002323846544679744,0.09803921568627451,0.02,50
population_state_speed,751348571,VISp,spontaneous,2056,15,ok,0.10213399095262954,0.10068921189163826,-0.0014447790609912747,-0.00636541511801713,0.002937404884408538,0.004920636057025855,0.058823529411764705,0.0,50
