target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
population_mean_rate_hz,751348571,CA1,spontaneous,0,-0.0063978518505041215
population_mean_rate_hz,751348571,CA1,spontaneous,1,-0.00521945708898941
population_mean_rate_hz,751348571,CA1,spontaneous,2,-0.006571706927602006
population_mean_rate_hz,751348571,CA1,spontaneous,3,-0.0036570242015303567
population_mean_rate_hz,751348571,CA1,spontaneous,4,-0.005198907698334532
population_mean_rate_hz,751348571,CA1,spontaneous,5,-0.003361234929425083
population_mean_rate_hz,751348571,CA1,spontaneous,6,-0.0036141662198050373
population_mean_rate_hz,751348571,CA1,spontaneous,7,4.471688324025891e-05
population_mean_rate_hz,751348571,CA1,spontaneous,8,-0.005119737715715944
population_mean_rate_hz,751348571,CA1,spontaneous,9,-0.005936521772605841
population_mean_rate_hz,751348571,CA1,spontaneous,10,-0.0026918124488141126
population_mean_rate_hz,751348571,CA1,spontaneous,11,-0.0027231307785799963
population_mean_rate_hz,751348571,CA1,spontaneous,12,-0.0009740504416101414
population_mean_rate_hz,751348571,CA1,spontaneous,13,-0.006494644210050193
population_mean_rate_hz,751348571,CA1,spontaneous,14,-0.008405254880185065
population_mean_rate_hz,751348571,CA1,spontaneous,15,-0.0041961377451250614
population_mean_rate_hz,751348571,CA1,spontaneous,16,-0.0025011460201866953
population_mean_rate_hz,751348571,CA1,spontaneous,17,-0.00651611394924112
population_mean_rate_hz,751348571,CA1,spontaneous,18,-0.0027654241755821207
population_mean_rate_hz,751348571,CA1,spontaneous,19,-0.004552124744736208
population_mean_rate_hz,751348571,CA1,spontaneous,20,-0.005529075167708619
population_mean_rate_hz,751348571,CA1,spontaneous,21,-0.007360676684887935
population_mean_rate_hz,751348571,CA1,spontaneous,22,-0.0017077772415748926
population_mean_rate_hz,751348571,CA1,spontaneous,23,-0.0017689235071098874
population_mean_rate_hz,751348571,CA1,spontaneous,24,-0.004850464771615548
population_mean_rate_hz,751348571,CA1,spontaneous,25,-0.002422871211448463
population_mean_rate_hz,751348571,CA1,spontaneous,26,-0.0037585388708205603
population_mean_rate_hz,751348571,CA1,spontaneous,27,-0.004791100358820577
population_mean_rate_hz,751348571,CA1,spontaneous,28,-0.0012488680052785694
population_mean_rate_hz,751348571,CA1,spontaneous,29,-0.005045281970797455
population_mean_rate_hz,751348571,CA1,spontaneous,30,-0.0031275440625575524
population_mean_rate_hz,751348571,CA1,spontaneous,31,-0.007304219067439277
population_mean_rate_hz,751348571,CA1,spontaneous,32,-0.003104868074605638
population_mean_rate_hz,751348571,CA1,spontaneous,33,0.0010754276665643214
population_mean_rate_hz,751348571,CA1,spontaneous,34,-0.005144504516441328
population_mean_rate_hz,751348571,CA1,spontaneous,35,-0.00530905988806718
population_mean_rate_hz,751348571,CA1,spontaneous,36,-0.002662880017881397
population_mean_rate_hz,751348571,CA1,spontaneous,37,-0.004337063437792388
population_mean_rate_hz,751348571,CA1,spontaneous,38,-0.005545043136642169
population_mean_rate_hz,751348571,CA1,spontaneous,39,-0.004577170314141954
population_mean_rate_hz,751348571,CA1,spontaneous,40,-0.005478931302293488
population_mean_rate_hz,751348571,CA1,spontaneous,41,-0.00288923082947512
population_mean_rate_hz,751348571,CA1,spontaneous,42,-0.0050152591357927045
population_mean_rate_hz,751348571,CA1,spontaneous,43,-0.0026167179501466187
population_mean_rate_hz,751348571,CA1,spontaneous,44,-0.006156162117266772
population_mean_rate_hz,751348571,CA1,spontaneous,45,-0.007507772478106078
population_mean_rate_hz,751348571,CA1,spontaneous,46,-0.005482689075992586
population_mean_rate_hz,751348571,CA1,spontaneous,47,-0.005848320811581709
population_mean_rate_hz,751348571,CA1,spontaneous,48,-0.006156970537746553
population_mean_rate_hz,751348571,CA1,spontaneous,49,-0.003749243566069649
population_mean_rate_hz,751348571,CA1,spontaneous,50,-0.004286955962182981
population_mean_rate_hz,751348571,CA1,spontaneous,51,-0.005496922651942016
population_mean_rate_hz,751348571,CA1,spontaneous,52,-0.0045272660474815485
population_mean_rate_hz,751348571,CA1,spontaneous,53,-0.0021187959447838134
population_mean_rate_hz,751348571,CA1,spontaneous,54,-0.0018786156041129543
population_mean_rate_hz,751348571,CA1,spontaneous,55,-0.001395104047398732
population_mean_rate_hz,751348571,CA1,spontaneous,56,-0.001055910065223764
