session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
751348571,CA1,spontaneous,0,-0.0006407231971328198
751348571,CA1,spontaneous,1,-0.00406818524721464
751348571,CA1,spontaneous,2,-0.0025964998539598216
751348571,CA1,spontaneous,3,-0.0015701169062692921
751348571,CA1,spontaneous,4,-0.0015603550300654634
751348571,CA1,spontaneous,5,-5.115111001563477e-05
751348571,CA1,spontaneous,6,-0.005104651072269428
751348571,CA1,spontaneous,7,-0.0015953100408282461
751348571,CA1,spontaneous,8,-0.0021563934798796147
751348571,CA1,spontaneous,9,-0.004411005258771805
751348571,CA1,spontaneous,10,-0.006156464529772143
751348571,CA1,spontaneous,11,-0.004080454874545447
751348571,CA1,spontaneous,12,-0.0044992274167179325
751348571,CA1,spontaneous,13,-0.003699711363026048
751348571,CA1,spontaneous,14,-0.0022282549446694944
751348571,CA1,spontaneous,15,-0.008137809505380678
751348571,CA1,spontaneous,16,-0.0047090632408155475
751348571,CA1,spontaneous,17,-0.005041915288334309
751348571,CA1,spontaneous,18,-0.004916769951120892
751348571,CA1,spontaneous,19,-0.005819098281459656
751348571,CA1,spontaneous,20,-0.005056433666116966
751348571,CA1,spontaneous,21,-0.0023454366487486444
751348571,CA1,spontaneous,22,-0.004562353370543337
751348571,CA1,spontaneous,23,-0.007923820609353593
751348571,CA1,spontaneous,24,-0.005711053963110113
751348571,CA1,spontaneous,25,-0.006035147538453023
751348571,CA1,spontaneous,26,-0.007491940870677394
751348571,CA1,spontaneous,27,-0.004496075519763054
751348571,CA1,spontaneous,28,-0.0066822534327978245
751348571,CA1,spontaneous,29,-0.005516707104947227
751348571,CA1,spontaneous,30,-0.00620896322421749
751348571,CA1,spontaneous,31,-0.0028419919871759403
751348571,CA1,spontaneous,32,-0.004658834258811306
751348571,CA1,spontaneous,33,-0.0014957960528299008
751348571,CA1,spontaneous,34,-0.004626894924509517
751348571,CA1,spontaneous,35,-0.0021401509537212204
751348571,CA1,spontaneous,36,-0.005027112760060515
751348571,CA1,spontaneous,37,-0.0055753020375506335
751348571,CA1,spontaneous,38,-0.006256989916045397
751348571,CA1,spontaneous,39,0.0003714864961145148
751348571,CA1,spontaneous,40,0.0002852377572380993
751348571,CA1,spontaneous,41,-0.005093697853716828
751348571,CA1,spontaneous,42,-0.002966533220730816
751348571,CA1,spontaneous,43,-0.0037853620848401492
751348571,CA1,spontaneous,44,-0.004392963590619137
751348571,CA1,spontaneous,45,-0.006056647224813361
751348571,CA1,spontaneous,46,-0.00308002241992289
751348571,CA1,spontaneous,47,-0.0023493440644350994
751348571,CA1,spontaneous,48,-0.005136073845757427
751348571,CA1,spontaneous,49,-0.005410292330862765
751348571,CA1,spontaneous,50,-0.006866655652353559
751348571,CA1,spontaneous,51,-0.005994236463365832
751348571,CA1,spontaneous,52,-0.0014268143888542806
751348571,CA1,spontaneous,53,-0.0024186727698414234
751348571,CA1,spontaneous,54,-0.004603252945575176
751348571,CA1,spontaneous,55,-0.00288213837098128
751348571,CA1,spontaneous,56,-0.0039292707146992845
751348571,CA1,spontaneous,57,-0.0057639392086353824
751348571,CA1,spontaneous,58,-0.002689496027799776
751348571,CA1,spontaneous,59,-0.00809179106844482
751348571,CA1,spontaneous,60,-0.0076781959330058935
751348571,CA1,spontaneous,61,-0.0041207565692068515
751348571,CA1,spontaneous,62,-0.0017535493023028703
751348571,CA1,spontaneous,63,-0.004258587656048141
751348571,CA1,spontaneous,64,0.0020993130073214683
751348571,CA1,spontaneous,65,-0.0025877829369820304
751348571,CA1,spontaneous,66,-0.0059084046599658935
751348571,CA1,spontaneous,67,-0.003783887084781501
751348571,CA1,spontaneous,68,-0.005329111308362666
751348571,CA1,spontaneous,69,-0.0041538313702649265
751348571,CA1,spontaneous,70,-0.00652683321909453
751348571,CA1,spontaneous,71,-0.007318938545750608
751348571,CA1,spontaneous,72,-0.0015083568402630698
751348571,CA1,spontaneous,73,-0.0018516478608060494
751348571,CA1,spontaneous,74,-0.00482069796679796
751348571,CA1,spontaneous,75,-0.0028110524719229257
751348571,CA1,spontaneous,76,-0.000898600822322293
751348571,CA1,spontaneous,77,-0.0045061453576691335
751348571,CA1,spontaneous,78,-0.00741365357290924
751348571,CA1,spontaneous,79,-0.005399933088012343
751348571,CA1,spontaneous,80,-0.0036411181778499557
751348571,CA1,spontaneous,81,-0.00134623217666896
751348571,CA1,spontaneous,82,-0.004256340674612891
751348571,CA1,spontaneous,83,-0.004298337453259915
751348571,CA1,spontaneous,84,-0.004824251911071165
751348571,CA1,spontaneous,85,-0.003954267152753266
751348571,CA1,spontaneous,86,-0.003956452656289966
751348571,CA1,spontaneous,87,-0.002784553829593972
751348571,CA1,spontaneous,88,-0.0011979082361649462
751348571,CA1,spontaneous,89,-0.0016956858717360745
751348571,CA1,spontaneous,90,-0.0019197752351036712
751348571,CA1,spontaneous,91,-0.006087895191178694
751348571,CA1,spontaneous,92,-0.00022641262226497094
751348571,CA1,spontaneous,93,-0.005347803297295561
751348571,CA1,spontaneous,94,-0.005466023073260051
751348571,CA1,spontaneous,95,8.793484033930987e-05
751348571,CA1,spontaneous,96,-0.004114032628764641
751348571,CA1,spontaneous,97,0.0015181478703224505
751348571,CA1,spontaneous,98,-0.0064748985330664866
751348571,CA1,spontaneous,99,-0.0008188593379819809
751348571,LGd,spontaneous,0,-0.002969286982132502
751348571,LGd,spontaneous,1,-0.003737318685786861
751348571,LGd,spontaneous,2,-0.0029445519843551704
751348571,LGd,spontaneous,3,-0.0031370891290782854
751348571,LGd,spontaneous,4,-0.0029174268285608873
751348571,LGd,spontaneous,5,-0.0014162914041764285
751348571,LGd,spontaneous,6,-0.0032522580414267033
751348571,LGd,spontaneous,7,-0.0016274820170694149
751348571,LGd,spontaneous,8,-0.002574834108556079
751348571,LGd,spontaneous,9,-0.00433805976361068
751348571,LGd,spontaneous,10,-0.004066646831379028
751348571,LGd,spontaneous,11,-0.0011120433542788355
751348571,LGd,spontaneous,12,-0.003292666645363429
751348571,LGd,spontaneous,13,-0.0025487921037548045
751348571,LGd,spontaneous,14,-0.002359182333913079
751348571,LGd,spontaneous,15,-0.001051846478551166
751348571,LGd,spontaneous,16,-0.0023834404289876376
751348571,LGd,spontaneous,17,-0.0018940347620179931
751348571,LGd,spontaneous,18,-0.002600415528084765
751348571,LGd,spontaneous,19,-0.002193984596155385
751348571,LGd,spontaneous,20,-0.003263150823454408
751348571,LGd,spontaneous,21,-0.002841348031649149
751348571,LGd,spontaneous,22,0.0009242330062306792
751348571,LGd,spontaneous,23,-0.0014865765744361825
751348571,LGd,spontaneous,24,-0.002873100347342561
