session_id,region,stimulus_family,status,n_supervised_rows,baseline_r2,memory_r2,memory_gain_r2,n_cv_rows,n_trials
751348571,CA1,spontaneous,ok,2071,0.23564943380138925,0.3591665156439816,0.12351708184259236,2071,15
751348571,LGd,spontaneous,ok,2071,0.5899875882651628,0.6067840420061625,0.016796453740999695,2071,15
751348571,VISl,spontaneous,ok,2071,0.38398565034276244,0.4199186444558439,0.035932994113081484,2071,15
751348571,VISp,spontaneous,ok,2071,0.4134198945707187,0.4410771417044874,0.027657247133768714,2071,15
