target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,715093703,CA1,spontaneous,488,15,ok,-0.01720564725028595,-0.1487885279300858,-0.13158288067979984,-0.020847943421325028,0.014438885861802633,-0.11073493725847482,1.0,0.08,100
active_unit_fraction,715093703,LGd,drifting_gratings,120,20,ok,0.039874301930349354,0.06949343646662942,0.029619134536280067,-0.08063195434038388,0.05584539899916009,0.11025108887666395,0.07920792079207921,0.09,100
active_unit_fraction,715093703,LGd,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
active_unit_fraction,715093703,LGd,spontaneous,488,15,ok,0.36024506818227464,0.4079954114170621,0.04775034323478744,-0.013969363598408002,0.00832349725702073,0.06171970683319544,0.009900990099009901,0.03,100
active_unit_fraction,715093703,VISl,drifting_gratings,120,20,ok,0.22696194518942447,0.2241795781685807,-0.002782367020843779,-0.07407630217904032,0.042163461707754216,0.07129393515819654,0.07920792079207921,0.07,100
active_unit_fraction,715093703,VISl,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
active_unit_fraction,715093703,VISl,spontaneous,488,15,ok,0.2763707622105006,0.34819392017882733,0.07182315796832672,-0.015748745334579817,0.009280327936111922,0.08757190330290654,0.009900990099009901,0.05,100
active_unit_fraction,715093703,VISp,drifting_gratings,120,20,ok,0.01528946001715814,-0.036776402080274107,-0.05206586209743225,-0.07806748483079898,0.05070789204929961,0.02600162273336673,0.297029702970297,0.08,100
active_unit_fraction,715093703,VISp,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
active_unit_fraction,715093703,VISp,spontaneous,488,15,ok,0.4859329661748095,0.6427664486345497,0.15683348245974016,-0.009981805016801959,0.015474177005536733,0.16681528747654212,0.009900990099009901,0.23,100
population_l2_rate_norm,715093703,CA1,drifting_gratings,120,20,ok,0.07110256784186009,0.0223152478997497,-0.048787319942110385,-0.08589611062101044,0.041993985073256856,0.03710879067890005,0.19801980198019803,0.03,100
population_l2_rate_norm,715093703,CA1,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_l2_rate_norm,715093703,CA1,spontaneous,488,15,ok,0.09235993378806528,0.05020705943974757,-0.042152874348317715,-0.018787566560897643,0.012780974230413182,-0.023365307787420072,0.9900990099009901,0.06,100
population_l2_rate_norm,715093703,LGd,drifting_gratings,120,20,ok,0.2839158199841375,0.1893280783315835,-0.09458774165255401,-0.06788300413930631,0.036384303046826355,-0.0267047375132477,0.7920792079207921,0.03,100
population_l2_rate_norm,715093703,LGd,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_l2_rate_norm,715093703,LGd,spontaneous,488,15,ok,0.33236115130453137,0.33615526382472327,0.0037941125201919057,-0.015111005129722545,0.00787967679270651,0.01890511764991445,0.009900990099009901,0.03,100
population_l2_rate_norm,715093703,VISl,drifting_gratings,120,20,ok,0.4086216724788242,0.41767098453123475,0.009049312052410552,-0.05880953525808003,0.03233666664832327,0.06785884731049058,0.04950495049504951,0.06,100
population_l2_rate_norm,715093703,VISl,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_l2_rate_norm,715093703,VISl,spontaneous,488,15,ok,0.2890706500686304,0.3184629531279195,0.029392303059289082,-0.015817425814580562,0.007981968109434254,0.04520972887386965,0.009900990099009901,0.07,100
population_l2_rate_norm,715093703,VISp,drifting_gratings,120,20,ok,0.39323581193353885,0.40218637907237986,0.008950567138841015,-0.05257420888571643,0.028124564879538974,0.06152477602455744,0.009900990099009901,0.03,100
population_l2_rate_norm,715093703,VISp,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_l2_rate_norm,715093703,VISp,spontaneous,488,15,ok,0.19597964701702342,0.3498285534510297,0.15384890643400628,-0.009996606915883261,0.02834503276697915,0.16384551334988953,0.009900990099009901,0.33,100
population_rate_entropy,715093703,CA1,drifting_gratings,120,20,ok,-0.0008788528728331801,0.021741971070297406,0.022620823943130586,-0.09590074545999373,0.04738323779610071,0.11852156940312432,0.009900990099009901,0.02,100
population_rate_entropy,715093703,CA1,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_rate_entropy,715093703,CA1,spontaneous,488,15,ok,-0.0355245468122396,-0.18080735453290564,-0.14528280772066604,-0.018079374243402828,0.013107748697345229,-0.1272034334772632,1.0,0.1,100
population_rate_entropy,715093703,LGd,drifting_gratings,120,20,ok,-0.028598134880544857,-0.02794970110649264,0.000648433774052215,-0.09753625264741018,0.05726887513096033,0.0981846864214624,0.07920792079207921,0.07,100
population_rate_entropy,715093703,LGd,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_rate_entropy,715093703,LGd,spontaneous,488,15,ok,0.2590704029007379,0.3194154534593986,0.060345050558660684,-0.01674404086884071,0.010162441234637009,0.0770890914275014,0.009900990099009901,0.05,100
population_rate_entropy,715093703,VISl,drifting_gratings,120,20,ok,0.18017335227157927,0.15564445569398455,-0.024528896577594717,-0.07099900777206292,0.04622501940238749,0.0464701111944682,0.1782178217821782,0.06,100
population_rate_entropy,715093703,VISl,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_rate_entropy,715093703,VISl,spontaneous,488,15,ok,0.25583643466598827,0.34528711603610696,0.08945068137011869,-0.014975939167142365,0.009355232376534047,0.10442662053726105,0.009900990099009901,0.06,100
population_rate_entropy,715093703,VISp,drifting_gratings,120,20,ok,0.009257577332724365,-0.08137084536267647,-0.09062842269540083,-0.0874576146561093,0.04808543987043833,-0.0031708080392915394,0.4752475247524752,0.05,100
population_rate_entropy,715093703,VISp,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_rate_entropy,715093703,VISp,spontaneous,488,15,ok,0.42133738606975135,0.5696762579587513,0.14833887188899997,-0.007435226958136713,0.02079085073937749,0.1557740988471367,0.009900990099009901,0.32,100
population_state_speed,715093703,CA1,drifting_gratings,120,20,ok,0.0061943488133894276,-0.06412858570875146,-0.07032293452214089,-0.08776060798714763,0.05713261834661354,0.017437673465006742,0.3465346534653465,0.08,100
population_state_speed,715093703,CA1,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_state_speed,715093703,CA1,spontaneous,488,15,ok,0.08898579755633873,0.07752768429286405,-0.011458113263474679,-0.01983237989455845,0.011037368064144248,0.00837426663108377,0.21782178217821782,0.06,100
population_state_speed,715093703,LGd,drifting_gratings,120,20,ok,0.11776811860601488,0.051832920458770304,-0.06593519814724458,-0.06811274740404553,0.04041989630643073,0.0021775492568009563,0.4158415841584158,0.05,100
population_state_speed,715093703,LGd,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_state_speed,715093703,LGd,spontaneous,488,15,ok,0.08508001691009914,0.07657507708400502,-0.008504939826094127,-0.02113911412764418,0.01092839721800393,0.012634174301550054,0.1188118811881188,0.05,100
population_state_speed,715093703,VISl,drifting_gratings,120,20,ok,0.1533044286274372,0.07322915808175046,-0.08007527054568675,-0.06615535254025322,0.044929039757320495,-0.013919918005433532,0.6138613861386139,0.08,100
population_state_speed,715093703,VISl,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_state_speed,715093703,VISl,spontaneous,488,15,ok,0.05495640404420932,0.03622689262717638,-0.01872951141703294,-0.019481834892930767,0.011526429645096028,0.0007523234758978273,0.40594059405940597,0.08,100
population_state_speed,715093703,VISp,drifting_gratings,120,20,ok,-0.01569270566948866,-0.07602160413168546,-0.0603288984621968,-0.08401462563703074,0.053784469882465005,0.023685727174833943,0.3069306930693069,0.07,100
population_state_speed,715093703,VISp,natural_scenes,0,0,skipped_too_few_rows,,,,,,,,,0
population_state_speed,715093703,VISp,spontaneous,488,15,ok,0.15147081853289568,0.11122391258503939,-0.04024690594785629,-0.01895172246053053,0.009112965096340965,-0.021295183487325762,1.0,0.03,100
