session_id,region,stimulus_family,status,n_supervised_rows,baseline_r2,memory_r2,memory_gain_r2,n_cv_rows,n_trials
715093703,CA1,drifting_gratings,ok,120,0.059487565854851265,0.04724344295836502,-0.012244122896486243,120,20
715093703,CA1,spontaneous,ok,488,0.06901652841200934,-0.012560200910162411,-0.08157672932217175,488,15
715093703,LGd,drifting_gratings,ok,120,0.29594627772440407,0.2643640485501799,-0.03158222917422415,120,20
715093703,LGd,spontaneous,ok,488,0.4154712935802406,0.4343613482932842,0.018890054713043614,488,15
715093703,VISl,drifting_gratings,ok,120,0.4869701697566846,0.4915643680679276,0.00459419831124297,120,20
715093703,VISl,spontaneous,ok,488,0.31635698680055246,0.3717196242111733,0.05536263741062086,488,15
715093703,VISp,drifting_gratings,ok,120,0.41248326939905655,0.40876906269162216,-0.0037142067074343865,120,20
715093703,VISp,spontaneous,ok,488,0.2125641081148153,0.37719967107198127,0.16463556295716597,488,15
