session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
755434585,CA1,spontaneous,0,-0.0041134116870610304
755434585,CA1,spontaneous,1,-0.001037181422382072
755434585,CA1,spontaneous,2,-0.008068025978243853
755434585,CA1,spontaneous,3,-0.0006483830965117177
755434585,CA1,spontaneous,4,-0.0036481264234941024
755434585,CA1,spontaneous,5,-0.004949169141632459
755434585,CA1,spontaneous,6,-0.007858358478831984
755434585,CA1,spontaneous,7,2.3083585959371433e-06
755434585,CA1,spontaneous,8,-0.006257379219144599
755434585,CA1,spontaneous,9,0.001441663680120664
755434585,CA1,spontaneous,10,-0.0036781527291234184
755434585,CA1,spontaneous,11,-0.006877350326188747
755434585,CA1,spontaneous,12,-0.004164316769302734
755434585,CA1,spontaneous,13,-0.0002498388209272173
755434585,CA1,spontaneous,14,-0.005116464274319332
755434585,CA1,spontaneous,15,-0.005521974234368732
755434585,CA1,spontaneous,16,-0.0047061051029135825
755434585,CA1,spontaneous,17,-0.00503758697533252
755434585,CA1,spontaneous,18,-0.0013484809017374477
755434585,CA1,spontaneous,19,-0.004487847535996403
755434585,CA1,spontaneous,20,-0.003822485799261033
755434585,CA1,spontaneous,21,-0.006023552737941973
755434585,CA1,spontaneous,22,-0.006068049747313009
755434585,CA1,spontaneous,23,-0.00570118368169259
755434585,CA1,spontaneous,24,-0.0036092577702647732
755434585,CA1,spontaneous,25,-0.0035363026052090962
755434585,CA1,spontaneous,26,-0.007965513149532422
755434585,CA1,spontaneous,27,-0.003553302956930904
755434585,CA1,spontaneous,28,-0.003989797456595112
755434585,CA1,spontaneous,29,-0.005760810448667941
755434585,CA1,spontaneous,30,-0.0011267071752442126
755434585,CA1,spontaneous,31,0.0020593900260873488
755434585,CA1,spontaneous,32,-0.005352219479259013
755434585,CA1,spontaneous,33,-0.003555124925144648
755434585,CA1,spontaneous,34,-0.006139452864902029
755434585,CA1,spontaneous,35,-0.0019313157754399235
755434585,CA1,spontaneous,36,-0.003834240681816703
755434585,CA1,spontaneous,37,-0.005232406020330704
755434585,CA1,spontaneous,38,-0.0002521998759499322
755434585,CA1,spontaneous,39,-0.006461826953180427
755434585,CA1,spontaneous,40,-0.0036939285173405167
755434585,CA1,spontaneous,41,-0.003482730138983814
755434585,CA1,spontaneous,42,-0.0036868657551483164
755434585,CA1,spontaneous,43,-0.00789590606619317
755434585,CA1,spontaneous,44,-0.0021868724627678304
755434585,CA1,spontaneous,45,-0.004571954310291559
755434585,CA1,spontaneous,46,-0.006658525632251111
755434585,CA1,spontaneous,47,-0.0051228093302477795
755434585,CA1,spontaneous,48,-0.006211087576312058
755434585,CA1,spontaneous,49,-0.00627467854400654
755434585,CA1,spontaneous,50,-0.007250801671553786
755434585,CA1,spontaneous,51,-0.004498809889716293
755434585,CA1,spontaneous,52,-0.005366134268770972
755434585,CA1,spontaneous,53,-0.008721485094766002
755434585,CA1,spontaneous,54,-0.00259372969701388
755434585,CA1,spontaneous,55,-0.0030154762697546245
755434585,CA1,spontaneous,56,-0.003596559129279031
755434585,CA1,spontaneous,57,-0.0011104610280121552
755434585,CA1,spontaneous,58,-0.0059583749013419895
755434585,CA1,spontaneous,59,-0.005647063880063641
755434585,CA1,spontaneous,60,-0.004241841594687212
755434585,CA1,spontaneous,61,-0.0035721870868298256
755434585,CA1,spontaneous,62,-0.0027087427224742333
755434585,CA1,spontaneous,63,-0.006940499451952742
755434585,CA1,spontaneous,64,-0.003702749050879306
755434585,CA1,spontaneous,65,-0.006044835495289891
755434585,CA1,spontaneous,66,-0.001873632121280444
755434585,CA1,spontaneous,67,-0.00919173525023087
755434585,CA1,spontaneous,68,0.0002624885807006594
755434585,CA1,spontaneous,69,-0.00725478704917204
755434585,CA1,spontaneous,70,-0.005593448287692149
755434585,CA1,spontaneous,71,-0.0034239150534300933
755434585,CA1,spontaneous,72,-0.0054003198134605634
755434585,CA1,spontaneous,73,-0.00699613475630656
755434585,CA1,spontaneous,74,-0.006779555192708564
755434585,CA1,spontaneous,75,-0.004422241532193061
755434585,CA1,spontaneous,76,-0.00633965950669757
755434585,CA1,spontaneous,77,-0.003088973563036168
755434585,CA1,spontaneous,78,-0.005411384891573556
755434585,CA1,spontaneous,79,0.0008281886701059227
755434585,CA1,spontaneous,80,0.0006006144425088067
755434585,CA1,spontaneous,81,-0.005919064576644262
755434585,CA1,spontaneous,82,-0.0003689324257523108
755434585,CA1,spontaneous,83,-0.0004485697660694399
755434585,CA1,spontaneous,84,-0.0007261421678425029
755434585,CA1,spontaneous,85,-0.0057596038792216975
755434585,CA1,spontaneous,86,-0.004710370835564914
755434585,CA1,spontaneous,87,-0.005725043347086234
755434585,CA1,spontaneous,88,-0.003158245077829469
755434585,CA1,spontaneous,89,-0.00019152317650339423
755434585,CA1,spontaneous,90,-0.006724662859088015
755434585,CA1,spontaneous,91,-0.004794492787743465
755434585,CA1,spontaneous,92,-0.007534562810117884
755434585,CA1,spontaneous,93,0.0010488901922406368
755434585,CA1,spontaneous,94,-0.006021932287700316
755434585,CA1,spontaneous,95,-0.006804617594760365
755434585,CA1,spontaneous,96,-0.003535677354141953
755434585,CA1,spontaneous,97,-0.0033327138692237357
755434585,CA1,spontaneous,98,-0.006124825031910253
755434585,CA1,spontaneous,99,-0.006505297850087244
755434585,LGd,spontaneous,0,-0.000635568717845092
755434585,LGd,spontaneous,1,-0.0003449147521658036
755434585,LGd,spontaneous,2,-0.0009689773789702816
755434585,LGd,spontaneous,3,-0.0007968118792774925
755434585,LGd,spontaneous,4,-0.0016410537499476074
755434585,LGd,spontaneous,5,-0.0027043307502970793
755434585,LGd,spontaneous,6,-0.001678645679555224
755434585,LGd,spontaneous,7,-0.0014442691737476254
755434585,LGd,spontaneous,8,-0.0010915427824661483
755434585,LGd,spontaneous,9,-0.001841187354635676
755434585,LGd,spontaneous,10,-0.0020630127642957685
755434585,LGd,spontaneous,11,-0.0017117216733132379
755434585,LGd,spontaneous,12,-0.0009474065475795213
755434585,LGd,spontaneous,13,-0.0014808425987792306
755434585,LGd,spontaneous,14,-0.0005745676507700193
755434585,LGd,spontaneous,15,-0.00012455919835396845
755434585,LGd,spontaneous,16,0.0002853845482088113
755434585,LGd,spontaneous,17,-0.002237765787284074
755434585,LGd,spontaneous,18,-0.001879869118880939
755434585,LGd,spontaneous,19,-0.0011891432329742546
