target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.08393670740563552,0.12869296827116433,0.026280065397258245,0.035518163131393526,1.0,-0.004688994864231726,-0.00432921264602876,0.029890441454702554,0.039847375777422284,1.0,0.009900990099009901,0.009900990099009901,1
active_unit_fraction,4,0.09911006669572409,0.13234870417578515,0.01725749191100212,0.025363843160050886,0.5,-0.0048026016255312675,-0.004324198663234143,0.020899092241387765,0.029688041823285032,1.0,0.024752475247524754,0.009900990099009901,2
population_state_speed,4,0.18397256131381917,0.19596328309065936,0.008542053930076121,0.00915047844479977,0.75,-0.004358693318793255,-0.004334386440063237,0.012790645720114766,0.013484864884863005,1.0,0.009900990099009901,0.009900990099009901,3
population_mean_rate_hz,4,0.1562782940884183,0.17195939893106593,0.008842069664269703,0.011254502580895276,0.5,-0.004346360349326483,-0.0036629597594173206,0.01167093830337343,0.014917462340312599,0.5,0.504950495049505,0.009900990099009901,4
population_std_rate_hz,4,0.20000651035953798,0.22487364528803744,0.008415707435352138,0.015845659690424257,0.5,-0.004259153347629586,-0.0037667625619844996,0.011600558271665838,0.019612422252408755,0.5,0.504950495049505,0.009900990099009901,5
population_l2_rate_norm,4,0.18985541272876127,0.2099512527242237,0.00764642392106718,0.013556588091464344,0.5,-0.0041471290014672355,-0.0035946309404604436,0.010409137764142262,0.017151219031924788,0.5,0.504950495049505,0.009900990099009901,6
