session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
755434585,CA1,spontaneous,2072,15,ok,0.15974409949441704,0.2045178278415356,0.04477372834711857,-0.004243575335528258,0.0024862550904954724,0.049017303682646826,0.009900990099009901,0.07,100
755434585,LGd,spontaneous,2072,15,ok,0.7695194902923185,0.8006151482826812,0.031095657990362735,-0.0012191528244396433,0.0006657557710734012,0.03231481081480238,0.009900990099009901,0.06,100
755434585,VISl,spontaneous,2072,15,ok,0.1528124886824196,0.13940097002059626,-0.01341151866182333,-0.004661612187715202,0.002360328583426864,-0.008749906474108128,1.0,0.01,100
755434585,VISp,spontaneous,2072,15,ok,0.14678715768625705,0.12934730033418018,-0.01743985735207687,-0.004742959780127969,0.00244266077131326,-0.012696897571948902,1.0,0.02,100
