target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.08611590429305388,0.1137602372359367,0.023837428690927254,0.025740880816905037,1.0,-0.002176660853359247,-0.0020511821892144674,0.025618719078786115,0.027792063006119503,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.10129726807885009,0.12131425968175796,0.01914980994158838,0.0198648733911303,1.0,-0.0022414397050276157,-0.00213198454526769,0.02054835709170669,0.021996857936397985,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.1572439531953837,0.1718626432049526,0.013374553618060059,0.013919911464389978,1.0,-0.0022552158947529424,-0.00191504067955682,0.014809269740495599,0.0158349521439468,1.0,0.029411764705882353,0.0196078431372549,3
population_state_speed,4,0.18110323943330692,0.19456127800235995,0.008774534239400333,0.00926051407492473,0.75,-0.0023624467441365907,-0.0022655903682731746,0.011136980983536923,0.011526104443197904,0.75,0.0196078431372549,0.0196078431372549,4
