target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
active_unit_fraction,751348571,CA1,spontaneous,0,-0.006013760645735
active_unit_fraction,751348571,CA1,spontaneous,1,-0.007573403749358554
active_unit_fraction,751348571,CA1,spontaneous,2,-0.014032956401407337
active_unit_fraction,751348571,CA1,spontaneous,3,-0.009632291395778592
active_unit_fraction,751348571,CA1,spontaneous,4,-0.00748577227484859
active_unit_fraction,751348571,CA1,spontaneous,5,-0.014484082444068291
active_unit_fraction,751348571,CA1,spontaneous,6,-0.00833906952408725
active_unit_fraction,751348571,CA1,spontaneous,7,-0.007563755242473991
active_unit_fraction,751348571,CA1,spontaneous,8,-0.018325594644143184
active_unit_fraction,751348571,CA1,spontaneous,9,-0.011015175130741683
active_unit_fraction,751348571,CA1,spontaneous,10,-0.015963450804900692
active_unit_fraction,751348571,CA1,spontaneous,11,-0.00839758143214886
active_unit_fraction,751348571,CA1,spontaneous,12,-0.0074882972052309205
active_unit_fraction,751348571,CA1,spontaneous,13,-0.005176876288325194
active_unit_fraction,751348571,CA1,spontaneous,14,-0.008445600190728153
active_unit_fraction,751348571,CA1,spontaneous,15,-0.010593142733175909
active_unit_fraction,751348571,CA1,spontaneous,16,-0.005744069566076537
active_unit_fraction,751348571,CA1,spontaneous,17,-0.01161641561062543
active_unit_fraction,751348571,CA1,spontaneous,18,-0.00737205747245262
active_unit_fraction,751348571,CA1,spontaneous,19,-0.008882108676965261
active_unit_fraction,751348571,CA1,spontaneous,20,-0.008941115888341677
active_unit_fraction,751348571,CA1,spontaneous,21,-0.007852955756932678
active_unit_fraction,751348571,CA1,spontaneous,22,-0.01039247067814264
active_unit_fraction,751348571,CA1,spontaneous,23,-0.013382087286119115
active_unit_fraction,751348571,CA1,spontaneous,24,-0.007198707494187051
active_unit_fraction,751348571,CA1,spontaneous,25,-0.011321505445608615
active_unit_fraction,751348571,CA1,spontaneous,26,-0.01006217053008518
active_unit_fraction,751348571,CA1,spontaneous,27,-0.011430931508104814
active_unit_fraction,751348571,CA1,spontaneous,28,-0.01281639933779155
active_unit_fraction,751348571,CA1,spontaneous,29,-0.009492573282233518
active_unit_fraction,751348571,CA1,spontaneous,30,-0.004311454194386388
active_unit_fraction,751348571,CA1,spontaneous,31,-0.016283401618418125
active_unit_fraction,751348571,CA1,spontaneous,32,-0.0087735243609397
active_unit_fraction,751348571,CA1,spontaneous,33,-0.011798223595318236
active_unit_fraction,751348571,CA1,spontaneous,34,-0.003959633806340679
active_unit_fraction,751348571,CA1,spontaneous,35,-0.005230649340821958
active_unit_fraction,751348571,CA1,spontaneous,36,-0.005006075016214195
active_unit_fraction,751348571,CA1,spontaneous,37,-0.013793306956942808
active_unit_fraction,751348571,CA1,spontaneous,38,-0.012091556679165949
active_unit_fraction,751348571,CA1,spontaneous,39,-0.00800695746393243
active_unit_fraction,751348571,CA1,spontaneous,40,-0.011494024177146733
active_unit_fraction,751348571,CA1,spontaneous,41,-0.007007565864442622
active_unit_fraction,751348571,CA1,spontaneous,42,-0.0073395654323824555
