target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,751348571,CA1,spontaneous,2041,14,ok,0.12980948823865202,0.23994589552257628,0.11013640728392426,-0.00948834858608197,0.003430485140255538,0.11962475587000623,0.0196078431372549,0.0,50
active_unit_fraction,751348571,LGd,spontaneous,2041,14,ok,0.4678168458586114,0.4774809648089803,0.009664118950368894,-0.005993508251886215,0.002596655289648253,0.01565762720225511,0.0196078431372549,0.02,50
active_unit_fraction,751348571,VISl,spontaneous,2041,14,ok,0.4458789602551829,0.5385116458768866,0.09263268562170368,-0.005385023982598527,0.00227483393219202,0.09801770960430221,0.0196078431372549,0.02,50
active_unit_fraction,751348571,VISp,spontaneous,2041,14,ok,0.4401996456146944,0.5338359694285612,0.09363632381386677,-0.005924128338334791,0.0020985345576691114,0.09956045215220156,0.0196078431372549,0.0,50
population_rate_entropy,751348571,CA1,spontaneous,2041,14,ok,0.10840620749998076,0.22773885470643518,0.11933264720645442,-0.009814224638813502,0.003466360122049888,0.12914687184526794,0.0196078431372549,0.0,50
population_rate_entropy,751348571,LGd,spontaneous,2041,14,ok,0.41826360654668293,0.4324126978425401,0.014149091295857175,-0.006389228178443975,0.002092024702825745,0.02053831947430115,0.0196078431372549,0.02,50
population_rate_entropy,751348571,VISl,spontaneous,2041,14,ok,0.4229470172606159,0.4908364273673491,0.06788941010673322,-0.006427921256792708,0.002148918089589042,0.07431733136352592,0.0196078431372549,0.0,50
population_rate_entropy,751348571,VISp,spontaneous,2041,14,ok,0.3744007932844654,0.4718052644383097,0.09740447115384432,-0.0060345478670721375,0.002536796470129451,0.10343901902091646,0.0196078431372549,0.0,50
population_mean_rate_hz,751348571,CA1,spontaneous,2041,14,ok,0.24303786962988527,0.3943257841826069,0.15128791455272161,-0.008403633729749315,0.002575446515742399,0.15969154828247092,0.0196078431372549,0.0,50
population_mean_rate_hz,751348571,LGd,spontaneous,2041,14,ok,0.5970990270584207,0.6125982738624774,0.015499246804056788,-0.004437085141522448,0.0018007122885316156,0.019936331945579235,0.0196078431372549,0.02,50
population_mean_rate_hz,751348571,VISl,spontaneous,2041,14,ok,0.3919034147311228,0.43017908694424545,0.03827567221312267,-0.006825772020617678,0.0026343297212625652,0.045101444233740344,0.0196078431372549,0.0,50
population_mean_rate_hz,751348571,VISp,spontaneous,2041,14,ok,0.4183014417432994,0.4472947400487389,0.028993298305439508,-0.006185190950602841,0.002220415579117259,0.03517848925604235,0.0196078431372549,0.0,50
population_state_speed,751348571,CA1,spontaneous,2041,14,ok,0.075035303853212,0.08814826311126778,0.013112959258055779,-0.010766208313812324,0.0036650794309487024,0.0238791675718681,0.0196078431372549,0.02,50
population_state_speed,751348571,LGd,spontaneous,2041,14,ok,0.07955695660835715,0.07427018780551353,-0.005286768802843622,-0.010268474797302259,0.0033285476680229814,0.004981705994458636,0.0392156862745098,0.0,50
population_state_speed,751348571,VISl,spontaneous,2041,14,ok,0.2645871913834603,0.26093098240699386,-0.0036562089764664574,-0.007722546801309167,0.002612898282116916,0.0040663378248427095,0.058823529411764705,0.0,50
population_state_speed,751348571,VISp,spontaneous,2041,14,ok,0.10285584042255269,0.10124149859088383,-0.001614341831668864,-0.00895970025508892,0.0028241336789144723,0.007345358423420056,0.0196078431372549,0.0,50
