target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.44303930293493865,0.5056584671187707,0.09313450471778523,0.0765173839174659,1.0,-0.005958818295110503,-0.006697752289725376,0.09878908087825189,0.08321513620719127,1.0,0.0196078431372549,0.0196078431372549,1
population_rate_entropy,4,0.39633219991557417,0.4521089811404249,0.08264694063028877,0.07469390494072228,1.0,-0.006408574717618342,-0.007166480485280581,0.08887817519222119,0.08186038542600287,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.4051024282372111,0.4387369134964922,0.03363448525928109,0.058514032968835145,1.0,-0.006505481485610259,-0.006462920460623071,0.04013996674489134,0.06497695342945821,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.09120639851545492,0.0946948808510758,-0.0026352754040676607,0.0006389099117692087,0.25,-0.00961408752619559,-0.009429232541878167,0.006163532208939346,0.010068142453647375,1.0,0.029411764705882353,0.0196078431372549,4
