target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,750749662,CA1,spontaneous,2071,15,ok,0.2654202367733355,0.31585698327934686,0.050436746506011376,-0.0037608471464936843,0.001841479920317123,0.05419759365250506,0.0196078431372549,0.02,50
active_unit_fraction,750749662,LGd,spontaneous,2071,15,ok,0.5897745119817112,0.6299006971989984,0.04012618521728728,-0.0020785733740710044,0.000992110531979877,0.042204758591358284,0.0196078431372549,0.04,50
active_unit_fraction,750749662,VISl,spontaneous,2071,15,ok,0.18887026098892334,0.2601711051368001,0.07130084414787674,-0.0033013970042979524,0.0021312227940735377,0.07460224115217469,0.0196078431372549,0.06,50
active_unit_fraction,750749662,VISp,spontaneous,2071,15,ok,0.10981669130698979,0.1476569979761635,0.03784030666917371,-0.004186744857893332,0.0027233577783772355,0.04202705152706704,0.0196078431372549,0.08,50
population_rate_entropy,750749662,CA1,spontaneous,2071,15,ok,0.2723116375293365,0.3208054789287349,0.048493841399398385,-0.0036115093468030036,0.0017424913745324004,0.05210535074620139,0.0196078431372549,0.0,50
population_rate_entropy,750749662,LGd,spontaneous,2071,15,ok,0.4613022369464055,0.49688855837697776,0.035586321430572276,-0.002495354815700375,0.0016316555793099187,0.03808167624627265,0.0196078431372549,0.1,50
population_rate_entropy,750749662,VISl,spontaneous,2071,15,ok,0.2097677775664728,0.2983046228893068,0.08853684532283401,-0.004111422951212727,0.0016428780846256539,0.09264826827404674,0.0196078431372549,0.0,50
population_rate_entropy,750749662,VISp,spontaneous,2071,15,ok,0.0920776064098704,0.16427343585014087,0.07219582944027048,-0.004308221874170719,0.0022926294602863225,0.0765040513144412,0.0196078431372549,0.06,50
population_mean_rate_hz,750749662,CA1,spontaneous,2071,15,ok,0.42321578032552787,0.47311803345834735,0.049902253132819485,-0.0030126507618461387,0.0013934890486086535,0.052914903894665626,0.0196078431372549,0.04,50
population_mean_rate_hz,750749662,LGd,spontaneous,2071,15,ok,0.6794317678286059,0.713294708995462,0.033862941166856064,-0.001805686415987091,0.0006805002042844635,0.03566862758284316,0.0196078431372549,0.0,50
population_mean_rate_hz,750749662,VISl,spontaneous,2071,15,ok,0.1414712392205204,0.16838748038676388,0.02691624116624347,-0.003950396579892321,0.002233310492854793,0.03086663774613579,0.0196078431372549,0.04,50
population_mean_rate_hz,750749662,VISp,spontaneous,2071,15,ok,0.09486775932770519,0.09352199402198047,-0.001345765305724722,-0.004668419447289253,0.00275183492827593,0.0033226541415645313,0.11764705882352941,0.02,50
population_state_speed,750749662,CA1,spontaneous,2071,15,ok,0.09911104156454875,0.12314335438823265,0.0240323128236839,-0.004908813989302505,0.0024357432896260057,0.028941126812986405,0.0196078431372549,0.06,50
population_state_speed,750749662,LGd,spontaneous,2071,15,ok,0.11457616280218796,0.10703427868032278,-0.007541884121865183,-0.004777694350363235,0.002046821285457865,-0.0027641897715019485,0.9803921568627451,0.04,50
population_state_speed,750749662,VISl,spontaneous,2071,15,ok,0.15556086522697388,0.16646355501194043,0.010902689784966557,-0.004362596361752322,0.002640555856536882,0.01526528614671888,0.0196078431372549,0.04,50
population_state_speed,750749662,VISp,spontaneous,2071,15,ok,0.1713427147719172,0.20670311823901166,0.03536040346709446,-0.0038736450768455132,0.002578868619500036,0.03923404854393997,0.0196078431372549,0.1,50
