target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.24103970754790466,0.30955505090902086,0.06034483541983443,0.06120320939826879,1.0,-0.003861466149007865,-0.0036316272469717062,0.06430470103032129,0.06483483664524049,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.2271452488811294,0.28801404420807347,0.04528146586164933,0.049926020635087276,1.0,-0.0035311220753958183,-0.003331890595688993,0.04820117612193167,0.053257911230776264,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.28234350977302414,0.3207527569225556,0.030389591166549768,0.027333917540048575,0.75,-0.0034815236708692298,-0.003359288301253701,0.033267632664489476,0.030693205841302276,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.13506851401458092,0.14480345470008654,0.017467501304325228,0.015688380488469933,0.75,-0.004570145356057778,-0.004480687444565894,0.022103206479852644,0.020169067933035828,0.75,0.0196078431372549,0.0196078431372549,4
