target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.3643962817633651,0.4359364945899951,0.07154021282663003,0.06479654772467733,1.0,-0.004581816381693877,-0.004499860447289515,0.07612202920832392,0.06929640817196685,1.0,0.0196078431372549,0.0196078431372549,1
population_rate_entropy,4,0.2958263625045724,0.36271137782719853,0.06646315285450177,0.06212290940020293,1.0,-0.005259542576367492,-0.005317863087508118,0.07204239945116475,0.06744077248771105,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.36802722810626576,0.4009457587541653,0.04173138650968483,0.0373249585787922,1.0,-0.0053479137416622274,-0.005131584236568485,0.046646641241159574,0.04245654281536068,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.11115131343215917,0.1210360259485515,0.005327486157959416,0.007297584573198179,0.5,-0.007291997933185485,-0.007498623989766287,0.012579641366199074,0.014796208562964465,1.0,0.0392156862745098,0.0196078431372549,4
