target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.24146723811485354,0.2836725828843722,0.03643841961570704,0.03744898295304533,1.0,-0.0016252518131896123,-0.0016601291095018932,0.03806367142889665,0.03910911206254722,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.2275982800047467,0.2647469944277711,0.03339044608444236,0.029984553665023422,1.0,-0.0017369971559806985,-0.0017687886988089463,0.034931940502462885,0.03175334236383237,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.2817572498862625,0.3037921051427143,0.018450691707328937,0.016156033386833912,0.75,-0.001744440289055197,-0.0016143892082225732,0.01993053954298505,0.017770422595056484,0.75,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.1331134960689428,0.13320005614291314,0.008490358114270347,0.00861526551269734,0.5,-0.0023509565075985643,-0.002334055681402549,0.010728094270786805,0.01094932119409989,0.75,0.0784313725490196,0.0196078431372549,4
