target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.3638769737705111,0.4144334611237612,0.04487381641728366,0.04425483845918787,1.0,-0.0016247834034313702,-0.001648342006603926,0.04649859982071503,0.045903180465791796,1.0,0.0196078431372549,0.0196078431372549,1
population_rate_entropy,4,0.2933922256247531,0.3383088392326127,0.03803897421569363,0.03821257914389384,1.0,-0.0015660447257340427,-0.001609605279219288,0.039510882795704444,0.039822184423113124,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.3665987208984864,0.3882482336660739,0.02937462149293668,0.026616500830221795,1.0,-0.0015561483932328914,-0.0016270723767729228,0.03130245021255619,0.028243573206994717,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.11577845219728222,0.12042703756901985,0.0018489541793595965,0.004157597488320008,0.75,-0.002340806441744271,-0.00235320899733328,0.004256735599236214,0.0065108064856532885,1.0,0.0392156862745098,0.0196078431372549,4
