target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.08393670740563552,0.12869296827116433,0.026280065397258245,0.035518163131393526,1.0,-0.004779440617666624,-0.004381317321775218,0.03006275639880729,0.03989948045316875,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.09911006669572409,0.13234870417578515,0.01725749191100212,0.025363843160050886,0.5,-0.004709286957608364,-0.004148452841989531,0.020845110637372818,0.029512296002040413,1.0,0.049019607843137254,0.0196078431372549,2
population_state_speed,4,0.18397256131381917,0.19596328309065936,0.008542053930076121,0.00915047844479977,0.75,-0.004551719961349133,-0.00453119526850503,0.013296762296051654,0.0136816737133048,1.0,0.0196078431372549,0.0196078431372549,3
population_mean_rate_hz,4,0.1562782940884183,0.17195939893106593,0.008842069664269703,0.011254502580895276,0.5,-0.004271414859651618,-0.0036131794310789713,0.011797013666776025,0.014867682011974245,0.5,0.5098039215686274,0.0196078431372549,4
