target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,756029989,CA1,spontaneous,2071,15,ok,0.09327375861034914,0.13290618580232383,0.039632427191974684,-0.002339388256022836,0.0015169070032569217,0.041971815447997524,0.0196078431372549,0.08,50
active_unit_fraction,756029989,LGd,spontaneous,2071,15,ok,0.44938573831546735,0.35178326919430114,-0.09760246912116621,-7.918232097421374e-05,0.003568724004435982,-0.097523286800192,1.0,0.48,50
active_unit_fraction,756029989,VISl,spontaneous,2071,15,ok,0.34391925937240964,0.39336685030393825,0.04944759093152862,-0.0018054909959222965,0.0012457137914791323,0.051253081927450914,0.0196078431372549,0.06,50
active_unit_fraction,756029989,VISp,spontaneous,2071,15,ok,0.42947179770823274,0.4512538422237867,0.02178204451555399,-0.0015955994347112124,0.001022656075011906,0.0233776439502652,0.0196078431372549,0.08,50
population_rate_entropy,756029989,CA1,spontaneous,2071,15,ok,0.10977765657864524,0.13798765734381369,0.02821000076516844,-0.0023930697027166746,0.001546658408967167,0.030603070467885116,0.0196078431372549,0.1,50
population_rate_entropy,756029989,LGd,spontaneous,2071,15,ok,0.8313812351629059,0.8379265390102484,0.006545303847342532,-0.00041459170648755483,0.00030346018072263697,0.006959895553830087,0.0196078431372549,0.08,50
population_rate_entropy,756029989,VISl,spontaneous,2071,15,ok,0.21785691710389354,0.25169956958853823,0.033842652484644686,-0.0020694952927630948,0.0014008885002038062,0.03591214777740778,0.0196078431372549,0.06,50
population_rate_entropy,756029989,VISp,spontaneous,2071,15,ok,0.36767997918207096,0.3843986823568444,0.01671870317477342,-0.0016902140740926196,0.0014039813867427688,0.01840891724886604,0.0196078431372549,0.12,50
population_mean_rate_hz,756029989,CA1,spontaneous,2071,15,ok,0.2496111238974308,0.3009061112467575,0.05129498734932669,-0.0019371344735256146,0.0013937737893108266,0.05323212182285231,0.0196078431372549,0.08,50
population_mean_rate_hz,756029989,LGd,spontaneous,2071,15,ok,0.5931342400119864,0.6729465702155242,0.07981233020353773,-0.0006406319099359914,0.0021356672567978876,0.08045296211347372,0.0196078431372549,0.34,50
population_mean_rate_hz,756029989,VISl,spontaneous,2071,15,ok,0.3988985726491414,0.4513949717002561,0.052496399051114695,-0.001522102657067792,0.0015008015635272088,0.05401850170818249,0.0196078431372549,0.14,50
population_mean_rate_hz,756029989,VISp,spontaneous,2071,15,ok,0.5870906281262431,0.6199632799332961,0.03287265180705301,-0.0007810427018366761,0.0008404158411678574,0.033653694508889685,0.0196078431372549,0.14,50
population_state_speed,756029989,CA1,spontaneous,2071,15,ok,0.05065632826588451,0.06422288592233905,0.013566557656454536,-0.002627487591902318,0.0017004239693899756,0.016194045248356853,0.0196078431372549,0.06,50
population_state_speed,756029989,LGd,spontaneous,2071,15,ok,0.035750036545093566,-0.0032369611028326695,-0.038986997647926236,-0.002075951648531915,0.0033075164909832557,-0.03691104599939432,1.0,0.2,50
population_state_speed,756029989,VISl,spontaneous,2071,15,ok,0.05141024529661553,0.04850466411022858,-0.002905581186386952,-0.0024742944019712334,0.0021824530542130984,-0.0004312867844157185,0.49019607843137253,0.12,50
population_state_speed,756029989,VISp,spontaneous,2071,15,ok,0.13118168680625186,0.13016933152692078,-0.0010123552793310786,-0.002801304771752193,0.0019529298754496376,0.0017889494924211145,0.13725490196078433,0.06,50
