target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
active_unit_fraction,4,0.2786486377996321,0.32957759535127373,0.037303074321684115,0.039504886440146825,1.0,-0.0038900188250515604,-0.003857398301778119,0.041814693414665476,0.04336228474192494,1.0,0.009900990099009901,0.009900990099009901,1
population_rate_entropy,4,0.22624602032594937,0.26354152019331667,0.03097019452940797,0.028924717281712392,1.0,-0.004224866511592287,-0.0037939650220840154,0.03383253078633495,0.032718682303796404,1.0,0.009900990099009901,0.009900990099009901,2
population_std_rate_hz,4,0.2462486231004632,0.3176194370262701,0.025120518852123852,0.0438562154261162,1.0,-0.003526387037821809,-0.003543007649898776,0.028211438129493324,0.04739922307601498,1.0,0.009900990099009901,0.009900990099009901,3
population_mean_rate_hz,4,0.3144441492592991,0.37625253162648653,0.018727883606583617,0.03829282905549064,1.0,-0.003673181466004904,-0.0033733222277913446,0.022401065072588523,0.04166615128328199,1.0,0.009900990099009901,0.009900990099009901,4
population_l2_rate_norm,4,0.2744339956766698,0.34471612523686224,0.01598323511526678,0.03949761350094791,1.0,-0.0040584873042728425,-0.0040051956630209615,0.019671621788791192,0.04350280916396887,1.0,0.009900990099009901,0.009900990099009901,5
population_state_speed,4,0.08529347776778345,0.08520743872139219,0.0028283510374095266,0.006305523677545499,0.75,-0.004938158003460126,-0.004948928660968771,0.007824509785253878,0.01125445233851427,1.0,0.029702970297029705,0.009900990099009901,6
