session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
754312389,CA1,spontaneous,2072,15,ok,0.2764448154428598,0.3829856506043008,0.10654083516144097,-0.0038081923039607313,0.0017949043257275209,0.1103490274654017,0.009900990099009901,0.04,100
754312389,LGd,spontaneous,2072,15,ok,0.5839542678602647,0.5931289817076191,0.009174713847354354,-0.0024143849452160815,0.0011251245234845744,0.011589098792570435,0.009900990099009901,0.03,100
754312389,VISl,spontaneous,2072,15,ok,0.35244348307573836,0.3695194126486723,0.017075929572933912,-0.0035082861506752737,0.001679435691568904,0.020584215723609186,0.009900990099009901,0.03,100
754312389,VISp,spontaneous,2072,15,ok,0.23915888990670653,0.25953872754693985,0.020379837640233323,-0.0038804386166707205,0.0019817357263058194,0.024260276256904044,0.009900990099009901,0.03,100
