session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
754312389,CA1,spontaneous,0,0.0009047404697248851
754312389,CA1,spontaneous,1,-0.0035779889593414715
754312389,CA1,spontaneous,2,-0.0031690996274071903
754312389,CA1,spontaneous,3,-0.005844609579568338
754312389,CA1,spontaneous,4,-0.005107109844106339
754312389,CA1,spontaneous,5,-0.0024858713401272325
754312389,CA1,spontaneous,6,-0.0017013106856802462
754312389,CA1,spontaneous,7,-0.005731390854150753
754312389,CA1,spontaneous,8,-0.003773245805217318
754312389,CA1,spontaneous,9,-0.0058636741052210395
754312389,CA1,spontaneous,10,-0.004239258592837025
754312389,CA1,spontaneous,11,-0.00515157892629059
754312389,CA1,spontaneous,12,-0.004494243048302038
754312389,CA1,spontaneous,13,-0.003998896095906201
754312389,CA1,spontaneous,14,-0.004991980931521867
754312389,CA1,spontaneous,15,-0.001510035351879102
754312389,CA1,spontaneous,16,-0.005336519389130934
754312389,CA1,spontaneous,17,-0.005722415393802582
754312389,CA1,spontaneous,18,-0.005710861439328085
754312389,CA1,spontaneous,19,-0.003060143161958795
754312389,CA1,spontaneous,20,-0.00402208611535626
754312389,CA1,spontaneous,21,-0.004808744358098194
754312389,CA1,spontaneous,22,-0.004243236184363286
754312389,CA1,spontaneous,23,-0.0048348672735829545
754312389,CA1,spontaneous,24,-0.0013039751569626779
754312389,CA1,spontaneous,25,-0.001355720546323269
754312389,CA1,spontaneous,26,-0.004668294263207695
754312389,CA1,spontaneous,27,-0.004668293121802725
754312389,CA1,spontaneous,28,-0.0033549786259491343
754312389,CA1,spontaneous,29,-0.005448272370038754
754312389,CA1,spontaneous,30,-0.005573068330172459
754312389,CA1,spontaneous,31,-0.0049301346122399
754312389,CA1,spontaneous,32,-0.0018637939133321346
754312389,CA1,spontaneous,33,-0.002105034215478474
754312389,CA1,spontaneous,34,-0.004313379973644671
754312389,CA1,spontaneous,35,-0.005110356209561018
754312389,CA1,spontaneous,36,-0.00536699373270888
754312389,CA1,spontaneous,37,-0.006714057154763919
754312389,CA1,spontaneous,38,-0.002808525912807225
754312389,CA1,spontaneous,39,-0.003688972631711196
754312389,CA1,spontaneous,40,-0.0030434834085765194
754312389,CA1,spontaneous,41,-0.005905894618914664
754312389,CA1,spontaneous,42,-0.0027067583983794163
754312389,CA1,spontaneous,43,-0.002970502322598212
754312389,CA1,spontaneous,44,0.0005557912110923935
754312389,CA1,spontaneous,45,-0.0025843714407749463
754312389,CA1,spontaneous,46,-0.0046545481905040376
754312389,CA1,spontaneous,47,-0.0026047506300379553
754312389,CA1,spontaneous,48,-0.0049261620528580075
754312389,CA1,spontaneous,49,-0.007986414147652554
754312389,CA1,spontaneous,50,-0.0023666658252313733
754312389,CA1,spontaneous,51,-0.001807359539434894
754312389,CA1,spontaneous,52,-0.0037939152319795832
754312389,CA1,spontaneous,53,-0.003932464376112943
754312389,CA1,spontaneous,54,-0.005469841607620651
754312389,CA1,spontaneous,55,-0.002402989949887413
754312389,CA1,spontaneous,56,-0.005076744424774238
754312389,CA1,spontaneous,57,0.002010164542053716
754312389,CA1,spontaneous,58,-0.002541607941192403
754312389,CA1,spontaneous,59,-0.0029348378037704625
754312389,CA1,spontaneous,60,-0.003997081487116083
754312389,CA1,spontaneous,61,-0.006508448363419794
754312389,CA1,spontaneous,62,-0.006554936220361185
754312389,CA1,spontaneous,63,-0.003231535510825556
754312389,CA1,spontaneous,64,-0.0035158272733235574
754312389,CA1,spontaneous,65,-0.0028770511595567205
754312389,CA1,spontaneous,66,0.001276619457805328
754312389,CA1,spontaneous,67,-0.0036611640857834304
754312389,CA1,spontaneous,68,-0.0022586200917472654
754312389,CA1,spontaneous,69,-0.002207090471507911
754312389,CA1,spontaneous,70,-0.004351242740872618
754312389,CA1,spontaneous,71,-0.003264055309527336
754312389,CA1,spontaneous,72,-0.005136171617579399
754312389,CA1,spontaneous,73,-0.006364061767241247
754312389,CA1,spontaneous,74,-0.005625328849676925
754312389,CA1,spontaneous,75,-0.002921047842688429
754312389,CA1,spontaneous,76,-0.0030980698309587273
754312389,CA1,spontaneous,77,-0.005935386781135699
754312389,CA1,spontaneous,78,-0.004605172903496824
754312389,CA1,spontaneous,79,-0.0008535074196391879
754312389,CA1,spontaneous,80,-0.0025977452732729445
754312389,CA1,spontaneous,81,-0.0028781030503618465
754312389,CA1,spontaneous,82,-0.004003856846860554
754312389,CA1,spontaneous,83,-0.00484678020597884
754312389,CA1,spontaneous,84,-0.004719345274475706
754312389,CA1,spontaneous,85,-0.005003080543822924
754312389,CA1,spontaneous,86,-0.002531260509889388
754312389,CA1,spontaneous,87,-0.0008697688135146375
754312389,CA1,spontaneous,88,-0.0048655898825399335
754312389,CA1,spontaneous,89,-0.003532161173434578
754312389,CA1,spontaneous,90,-0.003651618692193326
754312389,CA1,spontaneous,91,-0.008151856445938632
754312389,CA1,spontaneous,92,-0.004394969254118863
754312389,CA1,spontaneous,93,-0.004327179533570424
754312389,CA1,spontaneous,94,-0.004407815971046114
754312389,CA1,spontaneous,95,-0.002407945325991423
754312389,CA1,spontaneous,96,-0.004926396379092202
754312389,CA1,spontaneous,97,-0.003936387100548777
754312389,CA1,spontaneous,98,-0.0035924034845362662
754312389,CA1,spontaneous,99,-0.0025941528449219264
754312389,LGd,spontaneous,0,-0.001680800989837028
754312389,LGd,spontaneous,1,-0.002653131883597837
754312389,LGd,spontaneous,2,-0.003025732851405838
754312389,LGd,spontaneous,3,-0.001504851574828825
754312389,LGd,spontaneous,4,0.00033222339917116095
754312389,LGd,spontaneous,5,-0.0026572126527431017
754312389,LGd,spontaneous,6,-0.0004966307260203529
754312389,LGd,spontaneous,7,-0.002378172306424342
754312389,LGd,spontaneous,8,-0.0036095367038204706
754312389,LGd,spontaneous,9,-0.0033271028700949667
754312389,LGd,spontaneous,10,-0.002167062704690026
754312389,LGd,spontaneous,11,-0.002824963760116317
754312389,LGd,spontaneous,12,-0.0013396088260464456
754312389,LGd,spontaneous,13,-0.0015507360679720694
754312389,LGd,spontaneous,14,-0.0034485530250378815
754312389,LGd,spontaneous,15,-0.0020673863957541005
754312389,LGd,spontaneous,16,0.0018961909213888184
754312389,LGd,spontaneous,17,-0.0006258564967525082
754312389,LGd,spontaneous,18,-0.0033501505893964723
754312389,LGd,spontaneous,19,-0.00307341710612663
754312389,LGd,spontaneous,20,-0.0033637317544936707
754312389,LGd,spontaneous,21,-0.0020976776325690727
754312389,LGd,spontaneous,22,-0.003289100558193425
754312389,LGd,spontaneous,23,-0.0015701005117219058
754312389,LGd,spontaneous,24,-0.0023890721458211805
754312389,LGd,spontaneous,25,-0.002045530976344523
754312389,LGd,spontaneous,26,-0.0034996535836848697
754312389,LGd,spontaneous,27,-0.003616681898662044
754312389,LGd,spontaneous,28,-0.0042988792775020546
754312389,LGd,spontaneous,29,-0.002776622182823707
754312389,LGd,spontaneous,30,-0.0009213997785375572
754312389,LGd,spontaneous,31,-0.0009949053486766335
754312389,LGd,spontaneous,32,-0.0016456558671229526
754312389,LGd,spontaneous,33,-0.002578890444546178
754312389,LGd,spontaneous,34,-0.003300588631791501
754312389,LGd,spontaneous,35,-0.00338463623319607
754312389,LGd,spontaneous,36,-0.0017752859582422786
754312389,LGd,spontaneous,37,-0.003484086907958206
754312389,LGd,spontaneous,38,-0.001564771607653448
754312389,LGd,spontaneous,39,-0.00266038768670418
754312389,LGd,spontaneous,40,-0.0038916333040963647
754312389,LGd,spontaneous,41,-0.003616630961294165
754312389,LGd,spontaneous,42,-0.0027378486512621425
754312389,LGd,spontaneous,43,-0.0021712085125927816
754312389,LGd,spontaneous,44,-0.0017213274794389832
754312389,LGd,spontaneous,45,-0.002786556685690167
754312389,LGd,spontaneous,46,-0.0026117856656446836
754312389,LGd,spontaneous,47,-0.0016397670556949073
754312389,LGd,spontaneous,48,-0.002224609974351921
754312389,LGd,spontaneous,49,-0.0017082991822072735
754312389,LGd,spontaneous,50,-0.0027759510729137293
754312389,LGd,spontaneous,51,-0.0017009606671942734
754312389,LGd,spontaneous,52,-0.0019216369763974672
754312389,LGd,spontaneous,53,-0.004481940780424409
754312389,LGd,spontaneous,54,-0.003076544597709452
754312389,LGd,spontaneous,55,-0.002620054440595987
754312389,LGd,spontaneous,56,-0.0029920151958646724
754312389,LGd,spontaneous,57,-0.0019482658600036284
754312389,LGd,spontaneous,58,-0.0004946099725728903
754312389,LGd,spontaneous,59,-0.003042992691496993
754312389,LGd,spontaneous,60,-0.0027840315952897265
754312389,LGd,spontaneous,61,-0.0027298523904579763
754312389,LGd,spontaneous,62,-0.002601841768338109
754312389,LGd,spontaneous,63,-0.002721249016951366
754312389,LGd,spontaneous,64,-0.002133871283316102
754312389,LGd,spontaneous,65,-0.00303000456800806
754312389,LGd,spontaneous,66,-0.001962897608925207
754312389,LGd,spontaneous,67,-0.0012217188024187253
754312389,LGd,spontaneous,68,-0.00023896878055729154
754312389,LGd,spontaneous,69,-0.0013806990467630786
754312389,LGd,spontaneous,70,-0.0024976227275427254
754312389,LGd,spontaneous,71,-0.0036535926570187005
754312389,LGd,spontaneous,72,-0.0037686185027694385
754312389,LGd,spontaneous,73,-0.0015659472695424004
754312389,LGd,spontaneous,74,-0.001641095372628576
754312389,LGd,spontaneous,75,-0.003674923640730854
754312389,LGd,spontaneous,76,-0.0022403100056870295
754312389,LGd,spontaneous,77,-0.0024837486604600834
754312389,LGd,spontaneous,78,-0.0035244312167918013
754312389,LGd,spontaneous,79,-0.002502583642985945
754312389,LGd,spontaneous,80,-0.0008280516348425637
754312389,LGd,spontaneous,81,-0.0037558291791086607
754312389,LGd,spontaneous,82,-0.003976776316560238
754312389,LGd,spontaneous,83,-0.003379488057346669
754312389,LGd,spontaneous,84,0.0009880653619291913
754312389,LGd,spontaneous,85,-0.001885942354717729
754312389,LGd,spontaneous,86,-0.0025997948109607316
754312389,LGd,spontaneous,87,-0.002872841637814094
754312389,LGd,spontaneous,88,-0.0023839299467716124
754312389,LGd,spontaneous,89,-0.000891078020312186
754312389,LGd,spontaneous,90,-0.0027319725413894602
754312389,LGd,spontaneous,91,-0.00409246581629108
754312389,LGd,spontaneous,92,-0.0040926918826088565
754312389,LGd,spontaneous,93,-0.0030095612733878063
754312389,LGd,spontaneous,94,-0.002393390382692928
754312389,LGd,spontaneous,95,-0.003058910957902894
754312389,LGd,spontaneous,96,-0.0035203708592328464
754312389,LGd,spontaneous,97,-0.0010993554623764945
754312389,LGd,spontaneous,98,-0.0039913138789765545
754312389,LGd,spontaneous,99,-0.002529994389263157
754312389,VISl,spontaneous,0,-0.0027566325338950204
754312389,VISl,spontaneous,1,-0.0028924459352207554
754312389,VISl,spontaneous,2,-0.004964887833016851
754312389,VISl,spontaneous,3,-0.004222072426861345
754312389,VISl,spontaneous,4,-0.0044480702211108225
754312389,VISl,spontaneous,5,-0.0016206871267433476
754312389,VISl,spontaneous,6,0.0006522831652400196
754312389,VISl,spontaneous,7,-0.005588317407524301
754312389,VISl,spontaneous,8,-0.0021792898754069423
754312389,VISl,spontaneous,9,-0.002748985604848375
754312389,VISl,spontaneous,10,-0.0055315812620641
754312389,VISl,spontaneous,11,0.0008221804078775152
754312389,VISl,spontaneous,12,-0.003223976980863963
754312389,VISl,spontaneous,13,-0.002456227277161327
754312389,VISl,spontaneous,14,-0.004081604524512006
754312389,VISl,spontaneous,15,-0.003358653701764247
754312389,VISl,spontaneous,16,-0.004000090336406914
754312389,VISl,spontaneous,17,-0.005361136048365411
754312389,VISl,spontaneous,18,-0.001676000976351899
754312389,VISl,spontaneous,19,-0.002400420641834655
754312389,VISl,spontaneous,20,-0.0034725251110290234
754312389,VISl,spontaneous,21,-0.004141937367044268
754312389,VISl,spontaneous,22,-0.0032105644722700832
754312389,VISl,spontaneous,23,-0.00021315498616858441
754312389,VISl,spontaneous,24,-0.004357328034370167
754312389,VISl,spontaneous,25,-0.0034977607599009364
754312389,VISl,spontaneous,26,-0.004917494607679318
754312389,VISl,spontaneous,27,-0.005641666973993709
754312389,VISl,spontaneous,28,-0.006618585221156437
754312389,VISl,spontaneous,29,-0.004579233523414383
754312389,VISl,spontaneous,30,-0.0027881394900289846
754312389,VISl,spontaneous,31,-0.004103805456861842
754312389,VISl,spontaneous,32,-0.003750991456717201
754312389,VISl,spontaneous,33,-0.0010391624808089306
754312389,VISl,spontaneous,34,-0.003158446039669638
754312389,VISl,spontaneous,35,-0.003470478311375702
754312389,VISl,spontaneous,36,-0.0043985590165913635
754312389,VISl,spontaneous,37,-0.0058543580447405486
754312389,VISl,spontaneous,38,0.000910699054632147
754312389,VISl,spontaneous,39,-0.0032818571202376523
754312389,VISl,spontaneous,40,-0.004970742732333999
754312389,VISl,spontaneous,41,-0.004228893336062578
754312389,VISl,spontaneous,42,-0.0040900909611989444
754312389,VISl,spontaneous,43,-0.0028196158520878978
754312389,VISl,spontaneous,44,-0.006929026541122041
754312389,VISl,spontaneous,45,-0.0035274158541507283
754312389,VISl,spontaneous,46,-0.006662535752850585
754312389,VISl,spontaneous,47,-0.005106392500723866
754312389,VISl,spontaneous,48,-0.0006739587136863623
754312389,VISl,spontaneous,49,-0.0018161607552352743
754312389,VISl,spontaneous,50,-0.00432051911179443
754312389,VISl,spontaneous,51,-0.004991888420984192
754312389,VISl,spontaneous,52,-0.004813364723474378
754312389,VISl,spontaneous,53,-0.001798954639732786
754312389,VISl,spontaneous,54,-0.006555204784927882
754312389,VISl,spontaneous,55,-0.004319408903012634
754312389,VISl,spontaneous,56,-0.0024855741786299346
754312389,VISl,spontaneous,57,-0.0060610021472400355
754312389,VISl,spontaneous,58,-0.0031538302275340158
754312389,VISl,spontaneous,59,-0.00032645803859721045
754312389,VISl,spontaneous,60,-0.004585331582296126
754312389,VISl,spontaneous,61,-0.0028867236840049992
754312389,VISl,spontaneous,62,-0.004379530829207834
754312389,VISl,spontaneous,63,-0.0023580872158394106
754312389,VISl,spontaneous,64,-0.001851032286862453
754312389,VISl,spontaneous,65,-0.004418343566802818
754312389,VISl,spontaneous,66,-0.003268683983921994
754312389,VISl,spontaneous,67,-0.0016539044829668725
754312389,VISl,spontaneous,68,-0.006731158296137685
754312389,VISl,spontaneous,69,-0.0035838769229504797
754312389,VISl,spontaneous,70,-0.0018911109269678095
754312389,VISl,spontaneous,71,-0.005789858427598271
754312389,VISl,spontaneous,72,-0.0021202626980894035
754312389,VISl,spontaneous,73,-0.00427110466616254
754312389,VISl,spontaneous,74,-0.004708598418591392
754312389,VISl,spontaneous,75,-0.0010560934940815336
754312389,VISl,spontaneous,76,-0.005171567760514306
754312389,VISl,spontaneous,77,-0.004757903251140894
754312389,VISl,spontaneous,78,-0.003740673534441963
754312389,VISl,spontaneous,79,-0.003567313449359233
754312389,VISl,spontaneous,80,-0.002464729337553928
754312389,VISl,spontaneous,81,-0.0027093197772908306
754312389,VISl,spontaneous,82,-0.0026055274919460913
754312389,VISl,spontaneous,83,-0.004951865493658669
754312389,VISl,spontaneous,84,-0.002668372957134846
754312389,VISl,spontaneous,85,-0.003479319972543471
754312389,VISl,spontaneous,86,-0.00044883108062254706
754312389,VISl,spontaneous,87,-0.0008221661309727457
754312389,VISl,spontaneous,88,-0.004688803096644434
754312389,VISl,spontaneous,89,-0.004182231035251172
754312389,VISl,spontaneous,90,-0.0029906241819703805
754312389,VISl,spontaneous,91,-0.0024739147293741937
754312389,VISl,spontaneous,92,-0.003212804235369404
754312389,VISl,spontaneous,93,-0.005104250656849385
754312389,VISl,spontaneous,94,-0.003910286791921624
754312389,VISl,spontaneous,95,-0.003494815663948714
754312389,VISl,spontaneous,96,-0.0050338206422846365
754312389,VISl,spontaneous,97,-0.004327028740092165
754312389,VISl,spontaneous,98,-0.0014777376430701317
754312389,VISl,spontaneous,99,-0.00371800119544885
754312389,VISp,spontaneous,0,0.0014698813290950907
754312389,VISp,spontaneous,1,-0.005214807101481589
754312389,VISp,spontaneous,2,-0.0006125348367810313
754312389,VISp,spontaneous,3,-0.0011821126334049525
754312389,VISp,spontaneous,4,-0.003302126047373566
754312389,VISp,spontaneous,5,-0.002898329748718398
754312389,VISp,spontaneous,6,-0.004664381280341412
754312389,VISp,spontaneous,7,-0.0027914751031740126
754312389,VISp,spontaneous,8,-0.005791890761760454
754312389,VISp,spontaneous,9,-0.005279834082424606
754312389,VISp,spontaneous,10,-0.004314995309856906
754312389,VISp,spontaneous,11,-0.0026575232311187857
754312389,VISp,spontaneous,12,-0.0026639106265399226
754312389,VISp,spontaneous,13,-0.006008420299464801
754312389,VISp,spontaneous,14,-0.005121323076248685
754312389,VISp,spontaneous,15,-0.002985911359485227
754312389,VISp,spontaneous,16,-0.001857769528188502
754312389,VISp,spontaneous,17,-0.00374165975516072
754312389,VISp,spontaneous,18,-0.0027121201678649287
754312389,VISp,spontaneous,19,-0.0007133775949795806
754312389,VISp,spontaneous,20,-0.004557791443483561
754312389,VISp,spontaneous,21,-0.0053339565125053445
754312389,VISp,spontaneous,22,-0.003672982983219275
754312389,VISp,spontaneous,23,-0.005347004644235986
754312389,VISp,spontaneous,24,-0.0030918104141638425
754312389,VISp,spontaneous,25,-9.786624893748375e-05
754312389,VISp,spontaneous,26,-0.004935187061177904
754312389,VISp,spontaneous,27,-0.0048795028010369945
754312389,VISp,spontaneous,28,-0.005280184004159305
754312389,VISp,spontaneous,29,-0.00417293964053933
754312389,VISp,spontaneous,30,-0.008367110742611206
754312389,VISp,spontaneous,31,-0.0063322525774455185
754312389,VISp,spontaneous,32,-0.006235581485129815
754312389,VISp,spontaneous,33,-0.005284493173648763
754312389,VISp,spontaneous,34,-0.0035359917075246106
754312389,VISp,spontaneous,35,-0.0035446136351470203
754312389,VISp,spontaneous,36,-0.002619330943582243
754312389,VISp,spontaneous,37,-0.004247113971759475
754312389,VISp,spontaneous,38,-0.00570954188917594
754312389,VISp,spontaneous,39,-0.0026730975833880732
754312389,VISp,spontaneous,40,-0.002110062757875397
754312389,VISp,spontaneous,41,-0.005354993220583415
754312389,VISp,spontaneous,42,-0.0009115915343935743
754312389,VISp,spontaneous,43,-0.008858736838216585
754312389,VISp,spontaneous,44,-0.006074124385455515
754312389,VISp,spontaneous,45,-0.004134870567745863
754312389,VISp,spontaneous,46,-0.004855078268673596
754312389,VISp,spontaneous,47,-0.00273406499569373
754312389,VISp,spontaneous,48,-0.0037060632942855776
754312389,VISp,spontaneous,49,-0.0029834331360369948
754312389,VISp,spontaneous,50,-0.005716273479271061
754312389,VISp,spontaneous,51,0.001072360461072619
754312389,VISp,spontaneous,52,-0.0067290169455711535
754312389,VISp,spontaneous,53,-0.004789741891449317
754312389,VISp,spontaneous,54,-0.003882953719868687
754312389,VISp,spontaneous,55,-0.0047961324988659015
754312389,VISp,spontaneous,56,-0.0030521906668841137
754312389,VISp,spontaneous,57,-0.002691045817847293
754312389,VISp,spontaneous,58,-0.0039296013363517845
754312389,VISp,spontaneous,59,-0.006693583896993038
754312389,VISp,spontaneous,60,-0.0011670485129924302
754312389,VISp,spontaneous,61,-0.006953297127820557
754312389,VISp,spontaneous,62,-0.005286082898957156
754312389,VISp,spontaneous,63,-0.004412087949866805
754312389,VISp,spontaneous,64,-0.001704571807281896
754312389,VISp,spontaneous,65,-0.002668177758668344
754312389,VISp,spontaneous,66,-0.0067692226855085025
754312389,VISp,spontaneous,67,-0.005461771912893876
754312389,VISp,spontaneous,68,-0.003482215341583994
754312389,VISp,spontaneous,69,0.0012231552261217082
754312389,VISp,spontaneous,70,-0.004035515020865743
754312389,VISp,spontaneous,71,-0.006455350661816017
754312389,VISp,spontaneous,72,-0.00429295920875683
754312389,VISp,spontaneous,73,-0.002609341963576428
754312389,VISp,spontaneous,74,-0.002528580042012396
754312389,VISp,spontaneous,75,-0.004113886444229609
754312389,VISp,spontaneous,76,-0.002428492568795515
754312389,VISp,spontaneous,77,-0.006674306028677246
754312389,VISp,spontaneous,78,-0.004416741244078426
754312389,VISp,spontaneous,79,-0.002717503774234853
754312389,VISp,spontaneous,80,-0.0033733849479965494
754312389,VISp,spontaneous,81,-0.0034242001426519897
754312389,VISp,spontaneous,82,-0.0006980141532689776
754312389,VISp,spontaneous,83,-0.006681709615223297
754312389,VISp,spontaneous,84,-0.006166134742808915
754312389,VISp,spontaneous,85,-0.0022148028284836307
754312389,VISp,spontaneous,86,-0.005724682844320483
754312389,VISp,spontaneous,87,-0.0020825613252997144
754312389,VISp,spontaneous,88,-0.003244527471234382
754312389,VISp,spontaneous,89,-0.005740923682828858
754312389,VISp,spontaneous,90,-0.001051269146499556
754312389,VISp,spontaneous,91,-0.00176018163229541
754312389,VISp,spontaneous,92,-0.006039746389753131
754312389,VISp,spontaneous,93,-0.004614589841195005
754312389,VISp,spontaneous,94,-0.003757125498445535
754312389,VISp,spontaneous,95,-0.003961632163347439
754312389,VISp,spontaneous,96,-0.003933460619187645
754312389,VISp,spontaneous,97,-0.00488654339014849
754312389,VISp,spontaneous,98,-0.001243839021986659
754312389,VISp,spontaneous,99,-0.00459636101446681
