session_id,region,stimulus_family,status,n_supervised_rows,baseline_r2,memory_r2,memory_gain_r2,n_cv_rows,n_trials
754312389,CA1,spontaneous,ok,2072,0.2764448154428598,0.3829856506043008,0.10654083516144097,2072,15
754312389,LGd,spontaneous,ok,2072,0.5839542678602647,0.5931289817076191,0.009174713847354354,2072,15
754312389,VISl,spontaneous,ok,2072,0.35244348307573836,0.3695194126486723,0.017075929572933912,2072,15
754312389,VISp,spontaneous,ok,2072,0.23915888990670653,0.25953872754693985,0.020379837640233323,2072,15
