target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
active_unit_fraction,715093703,CA1,spontaneous,0,-0.004935918687880569
active_unit_fraction,715093703,CA1,spontaneous,1,-0.0017116305603894766
active_unit_fraction,715093703,CA1,spontaneous,2,-0.004383303924670234
active_unit_fraction,715093703,CA1,spontaneous,3,-0.0046607563574913025
active_unit_fraction,715093703,CA1,spontaneous,4,0.0004220140302402253
active_unit_fraction,715093703,CA1,spontaneous,5,-0.002313155777899145
active_unit_fraction,715093703,CA1,spontaneous,6,-0.0004361312979181964
active_unit_fraction,715093703,CA1,spontaneous,7,-0.0025755255801668264
active_unit_fraction,715093703,CA1,spontaneous,8,-0.0034016216762137175
active_unit_fraction,715093703,CA1,spontaneous,9,-0.0016474385063128816
active_unit_fraction,715093703,CA1,spontaneous,10,9.66606333940856e-05
active_unit_fraction,715093703,CA1,spontaneous,11,-0.0024355719980567736
active_unit_fraction,715093703,CA1,spontaneous,12,-0.0020763365997293892
active_unit_fraction,715093703,CA1,spontaneous,13,-0.0026111889687079337
active_unit_fraction,715093703,CA1,spontaneous,14,-0.0027784368039751595
active_unit_fraction,715093703,CA1,spontaneous,15,-0.0014954855334861072
active_unit_fraction,715093703,CA1,spontaneous,16,-0.002445791382437501
active_unit_fraction,715093703,CA1,spontaneous,17,-0.005086927305800737
active_unit_fraction,715093703,CA1,spontaneous,18,-0.0007290716051920887
active_unit_fraction,715093703,CA1,spontaneous,19,0.0002834320104131427
active_unit_fraction,715093703,CA1,spontaneous,20,-0.0030960612298778223
active_unit_fraction,715093703,CA1,spontaneous,21,-0.004340098166685014
active_unit_fraction,715093703,CA1,spontaneous,22,-0.0014462725560007161
active_unit_fraction,715093703,CA1,spontaneous,23,-0.001799073105813065
active_unit_fraction,715093703,CA1,spontaneous,24,-0.0013738712068460668
active_unit_fraction,715093703,CA1,spontaneous,25,-0.000538395640819922
active_unit_fraction,715093703,CA1,spontaneous,26,-0.0012139174420019438
active_unit_fraction,715093703,CA1,spontaneous,27,-0.0019808940078538395
active_unit_fraction,715093703,CA1,spontaneous,28,-0.0015229111422248032
active_unit_fraction,715093703,CA1,spontaneous,29,-0.001539249308083357
active_unit_fraction,715093703,CA1,spontaneous,30,-0.0038638500027318168
active_unit_fraction,715093703,CA1,spontaneous,31,-0.0009914550369424235
active_unit_fraction,715093703,CA1,spontaneous,32,-0.0018509175392625865
active_unit_fraction,715093703,CA1,spontaneous,33,-0.002229388825232048
active_unit_fraction,715093703,CA1,spontaneous,34,-0.0034134498659696977
active_unit_fraction,715093703,CA1,spontaneous,35,-4.046065253571207e-05
