target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
active_unit_fraction,715093703,CA1,spontaneous,0,-0.004992877199609502
active_unit_fraction,715093703,CA1,spontaneous,1,-0.006083005282689347
active_unit_fraction,715093703,CA1,spontaneous,2,-0.005877603900195427
active_unit_fraction,715093703,CA1,spontaneous,3,-0.0036416767658989935
active_unit_fraction,715093703,CA1,spontaneous,4,-0.0021290549336775433
active_unit_fraction,715093703,CA1,spontaneous,5,-0.002483206619863565
active_unit_fraction,715093703,CA1,spontaneous,6,0.0006214546914979913
active_unit_fraction,715093703,CA1,spontaneous,7,-0.006239369476394585
active_unit_fraction,715093703,CA1,spontaneous,8,-0.003917131789102024
active_unit_fraction,715093703,CA1,spontaneous,9,-0.006442591048828494
active_unit_fraction,715093703,CA1,spontaneous,10,-0.0068950096967898
active_unit_fraction,715093703,CA1,spontaneous,11,-0.0016694913982420179
active_unit_fraction,715093703,CA1,spontaneous,12,0.0007664586208915303
active_unit_fraction,715093703,CA1,spontaneous,13,-0.0044148380169104495
active_unit_fraction,715093703,CA1,spontaneous,14,-0.002621551249025078
active_unit_fraction,715093703,CA1,spontaneous,15,-0.006061993938198396
active_unit_fraction,715093703,CA1,spontaneous,16,-0.0025636862385434167
active_unit_fraction,715093703,CA1,spontaneous,17,-0.003790835118406166
active_unit_fraction,715093703,CA1,spontaneous,18,-0.0071898831589358725
active_unit_fraction,715093703,CA1,spontaneous,19,-0.007042771258738423
active_unit_fraction,715093703,CA1,spontaneous,20,-0.0009300857865758294
active_unit_fraction,715093703,CA1,spontaneous,21,-0.003756121232935894
active_unit_fraction,715093703,CA1,spontaneous,22,-0.005662356298004156
active_unit_fraction,715093703,CA1,spontaneous,23,-0.0031968758459901547
active_unit_fraction,715093703,CA1,spontaneous,24,-0.0033556786133114302
active_unit_fraction,715093703,CA1,spontaneous,25,-0.007763447711657379
active_unit_fraction,715093703,CA1,spontaneous,26,-0.0047110163220149825
active_unit_fraction,715093703,CA1,spontaneous,27,-0.005185092590862861
active_unit_fraction,715093703,CA1,spontaneous,28,-0.0012042380682175668
active_unit_fraction,715093703,CA1,spontaneous,29,-0.001890666641318206
active_unit_fraction,715093703,CA1,spontaneous,30,-0.0012242904789736553
active_unit_fraction,715093703,CA1,spontaneous,31,-0.004539709286738081
active_unit_fraction,715093703,CA1,spontaneous,32,-0.004981572089178821
active_unit_fraction,715093703,CA1,spontaneous,33,-0.004195523608763629
active_unit_fraction,715093703,CA1,spontaneous,34,-0.004595919812574012
active_unit_fraction,715093703,CA1,spontaneous,35,-0.004536043242426069
active_unit_fraction,715093703,CA1,spontaneous,36,-0.005874273313015488
active_unit_fraction,715093703,CA1,spontaneous,37,-0.004678981763393653
active_unit_fraction,715093703,CA1,spontaneous,38,-0.007655317118230087
active_unit_fraction,715093703,CA1,spontaneous,39,-0.005594706857052323
active_unit_fraction,715093703,CA1,spontaneous,40,-0.00037232857242308626
active_unit_fraction,715093703,CA1,spontaneous,41,-0.0029174521978456713
active_unit_fraction,715093703,CA1,spontaneous,42,-0.004546551208416183
active_unit_fraction,715093703,CA1,spontaneous,43,-0.0026922863580389755
active_unit_fraction,715093703,CA1,spontaneous,44,-0.004635598826305709
active_unit_fraction,715093703,CA1,spontaneous,45,-0.00471258554795706
active_unit_fraction,715093703,CA1,spontaneous,46,-0.005653469119107246
active_unit_fraction,715093703,CA1,spontaneous,47,-0.0012071009460741244
active_unit_fraction,715093703,CA1,spontaneous,48,-0.004058388360515752
active_unit_fraction,715093703,CA1,spontaneous,49,-0.0025273394181701825
active_unit_fraction,715093703,LGd,spontaneous,0,-0.00287235474797376
active_unit_fraction,715093703,LGd,spontaneous,1,-0.0035994511739099178
active_unit_fraction,715093703,LGd,spontaneous,2,-0.0029981223926613954
active_unit_fraction,715093703,LGd,spontaneous,3,-0.0017637064199421681
active_unit_fraction,715093703,LGd,spontaneous,4,-0.0033059751358142098
active_unit_fraction,715093703,LGd,spontaneous,5,-0.002955913939568844
active_unit_fraction,715093703,LGd,spontaneous,6,-0.0040248955229675865
active_unit_fraction,715093703,LGd,spontaneous,7,-0.0025712746389418006
active_unit_fraction,715093703,LGd,spontaneous,8,-0.0028910474679783027
active_unit_fraction,715093703,LGd,spontaneous,9,-0.0004866905084278672
active_unit_fraction,715093703,LGd,spontaneous,10,-0.0034145058648125115
active_unit_fraction,715093703,LGd,spontaneous,11,-0.004084198182440546
active_unit_fraction,715093703,LGd,spontaneous,12,-0.0036560976003476853
active_unit_fraction,715093703,LGd,spontaneous,13,-0.004242364681357524
active_unit_fraction,715093703,LGd,spontaneous,14,-0.004548127182409267
active_unit_fraction,715093703,LGd,spontaneous,15,-0.001404509843888735
active_unit_fraction,715093703,LGd,spontaneous,16,-0.0006725713470705497
active_unit_fraction,715093703,LGd,spontaneous,17,-0.0036440916031320603
active_unit_fraction,715093703,LGd,spontaneous,18,-0.006158203367199855
active_unit_fraction,715093703,LGd,spontaneous,19,-0.004443479356591951
active_unit_fraction,715093703,LGd,spontaneous,20,-0.004391965825535915
active_unit_fraction,715093703,LGd,spontaneous,21,-0.0044840245140223
active_unit_fraction,715093703,LGd,spontaneous,22,-0.005134611665032485
active_unit_fraction,715093703,LGd,spontaneous,23,-0.0020447163403051194
active_unit_fraction,715093703,LGd,spontaneous,24,-0.0036700199357077024
active_unit_fraction,715093703,LGd,spontaneous,25,-0.0035761594340496528
active_unit_fraction,715093703,LGd,spontaneous,26,-0.00443133877488866
active_unit_fraction,715093703,LGd,spontaneous,27,-0.003704737748800313
active_unit_fraction,715093703,LGd,spontaneous,28,-0.003134745391649152
active_unit_fraction,715093703,LGd,spontaneous,29,-0.002472510470906575
active_unit_fraction,715093703,LGd,spontaneous,30,-0.0034695719917278156
active_unit_fraction,715093703,LGd,spontaneous,31,-0.0022867658553241688
active_unit_fraction,715093703,LGd,spontaneous,32,-0.0027523383711968163
active_unit_fraction,715093703,LGd,spontaneous,33,-0.004188106821028215
active_unit_fraction,715093703,LGd,spontaneous,34,-0.004856466568652573
active_unit_fraction,715093703,LGd,spontaneous,35,-0.003031233873824535
active_unit_fraction,715093703,LGd,spontaneous,36,-0.003996771799447463
active_unit_fraction,715093703,LGd,spontaneous,37,-0.005099475921549024
active_unit_fraction,715093703,LGd,spontaneous,38,-0.001571989534427276
active_unit_fraction,715093703,LGd,spontaneous,39,-0.002808013937462994
active_unit_fraction,715093703,LGd,spontaneous,40,-0.005253924604108784
active_unit_fraction,715093703,LGd,spontaneous,41,-0.0017592414438051263
active_unit_fraction,715093703,LGd,spontaneous,42,-0.004280086989433607
active_unit_fraction,715093703,LGd,spontaneous,43,-0.003684498411458681
active_unit_fraction,715093703,LGd,spontaneous,44,-0.0024698979903984286
active_unit_fraction,715093703,LGd,spontaneous,45,-0.0011037857088083136
active_unit_fraction,715093703,LGd,spontaneous,46,-0.005841865088099918
active_unit_fraction,715093703,LGd,spontaneous,47,-0.0009731096880043477
active_unit_fraction,715093703,LGd,spontaneous,48,-0.004951422827646157
active_unit_fraction,715093703,LGd,spontaneous,49,-0.0015136410551015445
active_unit_fraction,715093703,VISl,spontaneous,0,0.0016007127744251948
active_unit_fraction,715093703,VISl,spontaneous,1,0.001247603482472992
active_unit_fraction,715093703,VISl,spontaneous,2,-0.0004715804920021327
active_unit_fraction,715093703,VISl,spontaneous,3,-0.002371744857303182
active_unit_fraction,715093703,VISl,spontaneous,4,-0.0023420518571938276
active_unit_fraction,715093703,VISl,spontaneous,5,-0.0024813769725365864
active_unit_fraction,715093703,VISl,spontaneous,6,-0.00266492740214197
active_unit_fraction,715093703,VISl,spontaneous,7,-0.0020647951266615783
active_unit_fraction,715093703,VISl,spontaneous,8,-0.00350549012432233
active_unit_fraction,715093703,VISl,spontaneous,9,-0.0012645453992534694
active_unit_fraction,715093703,VISl,spontaneous,10,-0.001463497757980381
active_unit_fraction,715093703,VISl,spontaneous,11,-0.004517886010922401
active_unit_fraction,715093703,VISl,spontaneous,12,-0.005333248313124095
active_unit_fraction,715093703,VISl,spontaneous,13,-0.0044443043760452605
active_unit_fraction,715093703,VISl,spontaneous,14,-0.00507526430431493
active_unit_fraction,715093703,VISl,spontaneous,15,-0.0020053178061508747
active_unit_fraction,715093703,VISl,spontaneous,16,0.00045460740937919297
active_unit_fraction,715093703,VISl,spontaneous,17,-0.002210656210475226
active_unit_fraction,715093703,VISl,spontaneous,18,-0.003516190607970371
active_unit_fraction,715093703,VISl,spontaneous,19,-0.003660054505690735
active_unit_fraction,715093703,VISl,spontaneous,20,-0.0003948238779912794
active_unit_fraction,715093703,VISl,spontaneous,21,-0.003582382475339485
active_unit_fraction,715093703,VISl,spontaneous,22,0.0012643305278496886
active_unit_fraction,715093703,VISl,spontaneous,23,-0.0038744697236466896
active_unit_fraction,715093703,VISl,spontaneous,24,-0.0054080403837171165
active_unit_fraction,715093703,VISl,spontaneous,25,-0.003922870525794542
active_unit_fraction,715093703,VISl,spontaneous,26,-0.004795199109583037
active_unit_fraction,715093703,VISl,spontaneous,27,-0.0059858164187710505
active_unit_fraction,715093703,VISl,spontaneous,28,-0.003537281448233953
active_unit_fraction,715093703,VISl,spontaneous,29,-0.002428312838491209
active_unit_fraction,715093703,VISl,spontaneous,30,-0.005180039827435978
active_unit_fraction,715093703,VISl,spontaneous,31,-0.0024127356442104064
active_unit_fraction,715093703,VISl,spontaneous,32,-0.0025404101884234365
active_unit_fraction,715093703,VISl,spontaneous,33,-0.0030542123937725707
active_unit_fraction,715093703,VISl,spontaneous,34,-0.0026202071255665427
active_unit_fraction,715093703,VISl,spontaneous,35,-0.004130248983177598
active_unit_fraction,715093703,VISl,spontaneous,36,-0.004522918709983115
active_unit_fraction,715093703,VISl,spontaneous,37,-0.004094874841867324
active_unit_fraction,715093703,VISl,spontaneous,38,-0.001847259985368166
active_unit_fraction,715093703,VISl,spontaneous,39,-0.005098770340343783
active_unit_fraction,715093703,VISl,spontaneous,40,-0.003998577931927483
