target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,750749662,CA1,spontaneous,2056,15,ok,0.26623727882621473,0.3227133326646848,0.0564760538384701,-0.005582817574864878,0.00248868961985366,0.06205887141333498,0.0196078431372549,0.02,50
active_unit_fraction,750749662,LGd,spontaneous,2056,15,ok,0.5909857012051236,0.6331672665780184,0.04218156537289475,-0.0033518855919918676,0.0012860644221152062,0.04553345096488662,0.0196078431372549,0.0,50
active_unit_fraction,750749662,VISl,spontaneous,2056,15,ok,0.19312019263393787,0.2768911641476338,0.08377097151369595,-0.0059443986763353315,0.0027883371065440575,0.08971537019003128,0.0196078431372549,0.02,50
active_unit_fraction,750749662,VISp,spontaneous,2056,15,ok,0.11503193070564377,0.1667416006613045,0.05170966995566073,-0.006211646423973882,0.0034074909442726757,0.057921316379634616,0.0196078431372549,0.04,50
population_rate_entropy,750749662,CA1,spontaneous,2056,15,ok,0.2727598725985213,0.3276568690767304,0.054896996478209115,-0.0062181447087058285,0.0020649446644303276,0.06111514118691494,0.0196078431372549,0.0,50
population_rate_entropy,750749662,LGd,spontaneous,2056,15,ok,0.46249499207210576,0.5012135870430413,0.03871859497093555,-0.0042041138661112545,0.0018068376032227848,0.042922708837046804,0.0196078431372549,0.02,50
population_rate_entropy,750749662,VISl,spontaneous,2056,15,ok,0.21123381534805874,0.3155048944441373,0.10427107909607858,-0.0059939470933118135,0.003211654653765709,0.1102650261893904,0.0196078431372549,0.06,50
population_rate_entropy,750749662,VISp,spontaneous,2056,15,ok,0.09542691078481924,0.1974711900856454,0.10204427930082616,-0.00720357774956879,0.003056804035559671,0.10924785705039494,0.0196078431372549,0.02,50
population_mean_rate_hz,750749662,CA1,spontaneous,2056,15,ok,0.42339031278508577,0.4760293872145027,0.052639074429416954,-0.004628604605537934,0.0018971956885322527,0.05726767903495489,0.0196078431372549,0.02,50
population_mean_rate_hz,750749662,LGd,spontaneous,2056,15,ok,0.6777785697832757,0.7139010999689078,0.03612253018563216,-0.002570991286145754,0.0011380516309540845,0.03869352147177792,0.0196078431372549,0.02,50
population_mean_rate_hz,750749662,VISl,spontaneous,2056,15,ok,0.1493469379053688,0.17792668957496183,0.028579751669593034,-0.006764981199524813,0.0028878136950650627,0.03534473286911785,0.0196078431372549,0.0,50
population_mean_rate_hz,750749662,VISp,spontaneous,2056,15,ok,0.10284792045017832,0.10719459879201476,0.004346678341836441,-0.007167977092546951,0.0026981523663116764,0.011514655434383392,0.0196078431372549,0.0,50
population_state_speed,750749662,CA1,spontaneous,2056,15,ok,0.0991933063532916,0.12167336406321227,0.022480057709920676,-0.00707053577846437,0.003360929059924763,0.029550593488385048,0.0196078431372549,0.02,50
population_state_speed,750749662,LGd,spontaneous,2056,15,ok,0.11430684819409032,0.10143071746361942,-0.012876130730470892,-0.007348196622525139,0.002730647179010295,-0.005527934107945753,0.9803921568627451,0.0,50
population_state_speed,750749662,VISl,spontaneous,2056,15,ok,0.143895890362842,0.14246640872589178,-0.001429481636950225,-0.006385822127502707,0.0026656877360392442,0.004956340490552482,0.0196078431372549,0.0,50
population_state_speed,750749662,VISp,spontaneous,2056,15,ok,0.1620695527045548,0.20211276619310725,0.04004321348855244,-0.006043582748278878,0.002636411651224355,0.04608679623683132,0.0196078431372549,0.0,50
