target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.2506439523717457,0.3384344850603073,0.0860794115838015,0.07991977172114237,1.0,-0.007540405517165772,-0.007128860231732442,0.09361981710096728,0.08704863195287481,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.233806265687928,0.30911150819734334,0.05861366663223433,0.06157519771887984,1.0,-0.007877922813801137,-0.007041934554303842,0.06649158944603546,0.0686171322731837,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.286665367978015,0.3280201907140193,0.03456957528377169,0.030282618745008094,0.75,-0.007185459006586232,-0.006918762272839888,0.04084956039758979,0.037201381017847986,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.13082716236027048,0.12833521051897906,0.007637555580493449,0.011069114159736687,0.75,-0.009339077961669301,-0.009353130824507509,0.01697663354216275,0.020422244984244196,0.75,0.0196078431372549,0.0196078431372549,4
