target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,755434585,CA1,spontaneous,2042,14,ok,0.06637055225679356,0.1539860350771276,0.08761548282033405,-0.009951539619333195,0.003589690502567433,0.09756702243966724,0.0196078431372549,0.0,50
active_unit_fraction,755434585,LGd,spontaneous,2042,14,ok,0.6157942140247554,0.6552826621703279,0.03948844814557251,-0.004407976990045765,0.0014589495423274642,0.04389642513561827,0.0196078431372549,0.0,50
active_unit_fraction,755434585,VISl,spontaneous,2042,14,ok,0.13297830867507487,0.14551513529923155,0.012536826624156672,-0.009487148024555104,0.003059382941379112,0.022023974648711774,0.0196078431372549,0.0,50
active_unit_fraction,755434585,VISp,spontaneous,2042,14,ok,0.06814724486946655,0.08704227038921097,0.018895025519744424,-0.010360267581823023,0.003655602216497835,0.029255293101567447,0.0196078431372549,0.0,50
population_rate_entropy,755434585,CA1,spontaneous,2042,14,ok,0.06419427508040731,0.16691099678199506,0.10271672170158774,-0.010114594994380747,0.004002432953993548,0.11283131669596849,0.0196078431372549,0.04,50
population_rate_entropy,755434585,LGd,spontaneous,2042,14,ok,0.45741191788066293,0.5091296944449325,0.05171777656426957,-0.006148432805484909,0.00220766284251977,0.05786620936975448,0.0196078431372549,0.0,50
population_rate_entropy,755434585,VISl,spontaneous,2042,14,ok,0.11126979967581796,0.13193616387330664,0.020666364197488685,-0.009361895712526403,0.003022762624819086,0.030028259910015086,0.0196078431372549,0.0,50
population_rate_entropy,755434585,VISp,spontaneous,2042,14,ok,0.06094101558261844,0.08635804016878834,0.0254170245861699,-0.010056248310518703,0.004253284767704093,0.035473272896688605,0.0196078431372549,0.02,50
population_mean_rate_hz,755434585,CA1,spontaneous,2042,14,ok,0.15917936576014202,0.2116581656826061,0.05247879992246407,-0.008397745069913693,0.0037849943605532664,0.06087654499237776,0.0196078431372549,0.04,50
population_mean_rate_hz,755434585,LGd,spontaneous,2042,14,ok,0.7727242861290275,0.806845140664665,0.0341208545356374,-0.00250122710839932,0.000882790609974023,0.03662208164403672,0.0196078431372549,0.0,50
population_mean_rate_hz,755434585,VISl,spontaneous,2042,14,ok,0.15362790052752728,0.1524426092342025,-0.0011852912933247861,-0.008889213279607422,0.003787312201028018,0.007703921986282636,0.0392156862745098,0.0,50
population_mean_rate_hz,755434585,VISp,spontaneous,2042,14,ok,0.14759374996705155,0.13077206682380638,-0.01682168314324517,-0.008572204410866542,0.004143469370146855,-0.008249478732378628,1.0,0.06,50
population_state_speed,755434585,CA1,spontaneous,2042,14,ok,0.09464699309007685,0.0858257239341439,-0.008821269155932954,-0.01053412840691643,0.003040323098952075,0.001712859250983476,0.37254901960784315,0.0,50
population_state_speed,755434585,LGd,spontaneous,2042,14,ok,0.09897684413844676,0.09274693634850517,-0.006229907789941591,-0.009405883193542639,0.0029545205104329546,0.0031759754036010477,0.09803921568627451,0.0,50
population_state_speed,755434585,VISl,spontaneous,2042,14,ok,0.2690243476434846,0.2990745706597281,0.030050223016243494,-0.0068797774395652714,0.002752285535587085,0.03693000045580876,0.0196078431372549,0.02,50
population_state_speed,755434585,VISp,spontaneous,2042,14,ok,0.2760202709673928,0.30262163204732795,0.02660136107993516,-0.008318628536684667,0.002486368891104777,0.03491998961661982,0.0196078431372549,0.0,50
