target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.08773203737811264,0.14942358032765085,0.038567400575219735,0.050129471762378974,1.0,-0.009709072011522553,-0.008920292955727691,0.046669741133221546,0.05904976471810667,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.10056277677227071,0.14975058518817957,0.029191736832658466,0.03963394577745191,1.0,-0.00971934382194415,-0.008551733053939272,0.03657585911859286,0.04818567883139118,1.0,0.0196078431372549,0.0196078431372549,2
population_mean_rate_hz,4,0.15640363314383465,0.1820503874584043,0.016467781621156308,0.01714817000538288,0.5,-0.008484974740390117,-0.007090097467196745,0.022163001815159677,0.024238267472579622,0.75,0.029411764705882353,0.0196078431372549,3
population_state_speed,4,0.18400059589096568,0.19591075350411663,0.010185726644996784,0.010400101787576027,0.5,-0.008862255865113654,-0.008784604394177251,0.019047982510110435,0.01918470618175328,1.0,0.058823529411764705,0.0196078431372549,4
