session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
719161530,CA1,spontaneous,0,-0.005626968064466498
719161530,CA1,spontaneous,1,-0.00846111570655983
719161530,CA1,spontaneous,2,-0.003958810932299661
719161530,CA1,spontaneous,3,0.0002999313409310922
719161530,CA1,spontaneous,4,-0.006887249638319326
719161530,CA1,spontaneous,5,-0.004061906800669979
719161530,CA1,spontaneous,6,-0.003438493631626738
719161530,CA1,spontaneous,7,-0.008542012832165491
719161530,CA1,spontaneous,8,-0.0030911314333410544
719161530,CA1,spontaneous,9,-0.005934331000043591
719161530,CA1,spontaneous,10,-0.006707961809732987
719161530,CA1,spontaneous,11,-0.005009643407953512
719161530,CA1,spontaneous,12,-0.004608872130191455
719161530,CA1,spontaneous,13,-0.005074545291805843
719161530,CA1,spontaneous,14,-0.005193733214531648
719161530,CA1,spontaneous,15,-0.007249993225962537
719161530,CA1,spontaneous,16,-0.007465263654304555
719161530,CA1,spontaneous,17,-0.005101524271882707
719161530,CA1,spontaneous,18,-0.007664043825315159
719161530,CA1,spontaneous,19,0.005597807708513813
719161530,CA1,spontaneous,20,-0.006101719912411596
719161530,CA1,spontaneous,21,-0.00319615763388581
719161530,CA1,spontaneous,22,-0.0029547141767075624
719161530,CA1,spontaneous,23,-0.002458948530685845
719161530,CA1,spontaneous,24,-0.0019812792736770835
719161530,CA1,spontaneous,25,-0.004100875752646838
719161530,CA1,spontaneous,26,0.00014532612237472264
719161530,CA1,spontaneous,27,-0.008575744196825164
719161530,CA1,spontaneous,28,-0.003971472429558975
719161530,CA1,spontaneous,29,-0.004919577159242516
719161530,CA1,spontaneous,30,0.0009172921366961129
719161530,CA1,spontaneous,31,-0.004178359695261702
719161530,CA1,spontaneous,32,-0.0015596804541975207
719161530,CA1,spontaneous,33,-0.001263636719666228
719161530,CA1,spontaneous,34,-0.00840299482332918
719161530,CA1,spontaneous,35,-0.006411853780341592
719161530,CA1,spontaneous,36,-0.005055372326752794
719161530,CA1,spontaneous,37,-0.00847111089340069
719161530,CA1,spontaneous,38,-0.006302393974245923
719161530,CA1,spontaneous,39,-0.004070984061451566
719161530,CA1,spontaneous,40,-0.0071143892661568175
719161530,CA1,spontaneous,41,-4.78406472881332e-07
719161530,CA1,spontaneous,42,-0.004158054425913549
719161530,CA1,spontaneous,43,-0.0027377956074775556
719161530,CA1,spontaneous,44,-0.007269904732664534
719161530,CA1,spontaneous,45,-0.0016704915495305839
719161530,CA1,spontaneous,46,-0.003600645777575906
719161530,CA1,spontaneous,47,-0.008020283238230674
719161530,CA1,spontaneous,48,-0.00421199482908019
719161530,CA1,spontaneous,49,-0.004005491136055861
719161530,CA1,spontaneous,50,-0.00582033690374717
719161530,CA1,spontaneous,51,-0.004963960378252308
719161530,CA1,spontaneous,52,-0.006109135156247336
719161530,CA1,spontaneous,53,-0.0060200079171176535
719161530,CA1,spontaneous,54,-0.006476735011886503
719161530,CA1,spontaneous,55,-0.0038919884262260673
719161530,CA1,spontaneous,56,-0.005965352219562181
719161530,CA1,spontaneous,57,-0.004854965266689715
719161530,CA1,spontaneous,58,-0.008455469980824915
719161530,CA1,spontaneous,59,-0.0042169070195062774
719161530,CA1,spontaneous,60,-0.002476445883885292
719161530,CA1,spontaneous,61,-0.0019769041727641934
719161530,CA1,spontaneous,62,-0.003651534351851171
719161530,CA1,spontaneous,63,-0.007827719301603309
719161530,CA1,spontaneous,64,-0.0027948939249888838
719161530,CA1,spontaneous,65,-0.007044755816786097
719161530,CA1,spontaneous,66,-0.0035103844907107273
719161530,CA1,spontaneous,67,-0.00873428640015883
719161530,CA1,spontaneous,68,-0.0025673424792361788
719161530,CA1,spontaneous,69,-0.0038404218327663386
719161530,CA1,spontaneous,70,-0.0030095439198442042
719161530,CA1,spontaneous,71,-0.006072472259226469
719161530,CA1,spontaneous,72,-0.0010920654398125507
719161530,CA1,spontaneous,73,-0.006688029126756256
719161530,CA1,spontaneous,74,-0.004564083943112696
719161530,CA1,spontaneous,75,-0.004937989089973893
719161530,CA1,spontaneous,76,-0.004494945638359171
719161530,CA1,spontaneous,77,-0.008063509922871526
719161530,CA1,spontaneous,78,-0.006394061277713914
719161530,CA1,spontaneous,79,-0.008766276533907935
719161530,CA1,spontaneous,80,-0.002492360474723343
719161530,CA1,spontaneous,81,-0.006555975430097227
719161530,CA1,spontaneous,82,-0.001411137820438113
719161530,CA1,spontaneous,83,-0.0008405355642383538
719161530,CA1,spontaneous,84,-0.005903833697176508
719161530,CA1,spontaneous,85,-0.005948331020350306
719161530,CA1,spontaneous,86,-0.004540600320101396
719161530,CA1,spontaneous,87,-0.0016343868365584768
719161530,CA1,spontaneous,88,-0.00548747666758842
719161530,CA1,spontaneous,89,-0.004623076096168521
719161530,CA1,spontaneous,90,-0.004632462542038751
719161530,CA1,spontaneous,91,-0.006073835279514772
719161530,CA1,spontaneous,92,-0.0014456621239217204
719161530,CA1,spontaneous,93,-0.0031437519512117484
719161530,CA1,spontaneous,94,-0.007754893152473907
719161530,CA1,spontaneous,95,-0.006861750081700535
719161530,CA1,spontaneous,96,-0.0040072624946222435
719161530,CA1,spontaneous,97,-0.0020539724145530736
719161530,CA1,spontaneous,98,-0.00926834091657358
719161530,CA1,spontaneous,99,-0.0030286984685945484
719161530,LGd,spontaneous,0,-0.0026569565145786456
719161530,LGd,spontaneous,1,-0.002512780219510846
719161530,LGd,spontaneous,2,-0.0025755049093495463
719161530,LGd,spontaneous,3,-0.0024241615498794555
719161530,LGd,spontaneous,4,-0.0019456956099325184
719161530,LGd,spontaneous,5,-0.0017314381337629747
719161530,LGd,spontaneous,6,-0.001753706832433255
719161530,LGd,spontaneous,7,-0.0015419087839985135
719161530,LGd,spontaneous,8,-0.0020588627227806633
719161530,LGd,spontaneous,9,-0.0027654292933270153
719161530,LGd,spontaneous,10,-0.002869803071969823
719161530,LGd,spontaneous,11,-0.0008514334184197558
719161530,LGd,spontaneous,12,-0.0013572005981608015
719161530,LGd,spontaneous,13,-0.002630402742502813
719161530,LGd,spontaneous,14,-0.0028194136603783004
719161530,LGd,spontaneous,15,-0.0009091880211328229
719161530,LGd,spontaneous,16,-0.00353055300256111
719161530,LGd,spontaneous,17,-0.002289689465340139
719161530,LGd,spontaneous,18,-0.0027903439125622764
719161530,LGd,spontaneous,19,-0.0018137448522241861
719161530,LGd,spontaneous,20,-0.0027860126833632037
719161530,LGd,spontaneous,21,-0.0024734553679237603
719161530,LGd,spontaneous,22,-0.0009600213546430147
719161530,LGd,spontaneous,23,-0.0028435977223285613
719161530,LGd,spontaneous,24,-0.003059612254991406
719161530,LGd,spontaneous,25,-0.0019382014761759603
