target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
population_mean_rate_hz,719161530,CA1,spontaneous,2071,15,ok,0.15311332046477433,0.18557731842757608,0.03246399796280175,-0.004488336694814901,0.002356139192492891,0.03695233465761665,0.009900990099009901,0.03,100
population_mean_rate_hz,719161530,LGd,spontaneous,2071,15,ok,0.6185121364429058,0.6629099437989295,0.04439780735602372,-0.0022622896092297606,0.0011675554643003085,0.04666009696525348,0.009900990099009901,0.06,100
population_mean_rate_hz,719161530,VISl,spontaneous,2071,15,ok,0.31542580555911537,0.32742266257273267,0.011996857013617301,-0.0036687242363350626,0.0017763241046002303,0.015665581249952362,0.009900990099009901,0.02,100
population_mean_rate_hz,719161530,VISp,spontaneous,2071,15,ok,0.4219266629141578,0.4645483179865536,0.04262165507239579,-0.003196089644582175,0.00176489643917055,0.04581774471697797,0.009900990099009901,0.05,100
population_std_rate_hz,719161530,CA1,spontaneous,2071,15,ok,0.13730327645945395,0.17029107880782224,0.03298780234836829,-0.004860268762646665,0.002420720364310372,0.03784807111101495,0.009900990099009901,0.04,100
population_std_rate_hz,719161530,LGd,spontaneous,2071,15,ok,0.2847256506907361,0.30052675271328577,0.015801102022549696,-0.003824561480334643,0.0019091210835759645,0.01962566350288434,0.009900990099009901,0.04,100
population_std_rate_hz,719161530,VISl,spontaneous,2071,15,ok,0.24025404154455654,0.24304601300773732,0.0027919714631807757,-0.004416423601704573,0.0018327514074561754,0.007208395064885349,0.019801980198019802,0.01,100
population_std_rate_hz,719161530,VISp,spontaneous,2071,15,ok,0.25559561103717165,0.297153590111914,0.041557979074742346,-0.003738642269416099,0.0021141259376318768,0.04529662134415845,0.009900990099009901,0.04,100
active_unit_fraction,719161530,CA1,spontaneous,2071,15,ok,0.19328516003719065,0.2565684180147175,0.06328325797752687,-0.004290156548682633,0.0018694541280576246,0.0675734145262095,0.009900990099009901,0.03,100
active_unit_fraction,719161530,LGd,spontaneous,2071,15,ok,0.5551169294993901,0.5967229703178324,0.041606040818442325,-0.0024801479890478595,0.0014071842292535093,0.044086188807490184,0.009900990099009901,0.06,100
active_unit_fraction,719161530,VISl,spontaneous,2071,15,ok,0.2732956021852533,0.341974306947626,0.0686787047623727,-0.003940890996520684,0.0020700513609959855,0.07261959575889339,0.009900990099009901,0.03,100
active_unit_fraction,719161530,VISp,spontaneous,2071,15,ok,0.457827304124918,0.5198316549583958,0.06200435083347777,-0.0027607090245245036,0.0016489102440881143,0.06476505985800228,0.009900990099009901,0.05,100
population_l2_rate_norm,719161530,CA1,spontaneous,2071,15,ok,0.1376230171741084,0.16744428495093877,0.029821267776830362,-0.004525983180459675,0.0023297496336292254,0.034347250957290035,0.009900990099009901,0.05,100
population_l2_rate_norm,719161530,LGd,spontaneous,2071,15,ok,0.5311258150469842,0.5673800678744738,0.03625425282748962,-0.0026534325190367093,0.0013134510885929617,0.038907685346526326,0.009900990099009901,0.03,100
population_l2_rate_norm,719161530,VISl,spontaneous,2071,15,ok,0.2643381002624323,0.2671628812085163,0.00282478094608396,-0.004170478021946516,0.001862777637774122,0.006995258968030476,0.009900990099009901,0.03,100
population_l2_rate_norm,719161530,VISp,spontaneous,2071,15,ok,0.3196809740001144,0.35781321919675757,0.038132245196643155,-0.003976760723963889,0.0018068870441479085,0.04210900592060705,0.009900990099009901,0.02,100
population_rate_entropy,719161530,CA1,spontaneous,2071,15,ok,0.20212593024598857,0.2727071290871703,0.07058119884118175,-0.0037113217311159088,0.0022851331753510175,0.07429252057229765,0.009900990099009901,0.06,100
population_rate_entropy,719161530,LGd,spontaneous,2071,15,ok,0.4542372569457974,0.48532037449303866,0.031083117547241246,-0.0031368990101293326,0.0017763271685466112,0.03422001655737058,0.009900990099009901,0.05,100
population_rate_entropy,719161530,VISl,spontaneous,2071,15,ok,0.21846958951255724,0.2803944194272474,0.06192482991469017,-0.004008179221188734,0.0022769625471679615,0.0659330091358789,0.009900990099009901,0.05,100
population_rate_entropy,719161530,VISp,spontaneous,2071,15,ok,0.37631591611092596,0.4324587818290142,0.05614286571808824,-0.0029455420833305723,0.0015736145396069053,0.059088407801418816,0.009900990099009901,0.05,100
population_state_speed,719161530,CA1,spontaneous,2071,15,ok,0.11594723449667599,0.13429468896847818,0.018347454471802194,-0.004878933885626857,0.0027339307819101996,0.023226388357429052,0.009900990099009901,0.05,100
population_state_speed,719161530,LGd,spontaneous,2071,15,ok,0.057714583729127966,0.05838182221370847,0.0006672384845805013,-0.00600490667966126,0.002871050863237348,0.006672145164241762,0.0297029702970297,0.03,100
population_state_speed,719161530,VISl,spontaneous,2071,15,ok,0.12172245281607375,0.13317182833936725,0.011449375523293503,-0.004579675946873839,0.0025077307383149453,0.01602905147016734,0.009900990099009901,0.05,100
population_state_speed,719161530,VISp,spontaneous,2071,15,ok,0.11351183674382148,0.11787523116535248,0.004363394421530997,-0.0053721056534148616,0.0023996568542129977,0.00973550007494586,0.009900990099009901,0.0,100
