session_id,region,stimulus_family,H,R,S,M,Phi_neural,n_state_rows,n_presentations,mean_population_rate_hz,mean_state_speed,mean_active_fraction,dominant_hrsm_domain,H_domain,R_domain,S_domain,M_domain,hrsm_domain,analysis_warning
719161530,CA1,spontaneous,0.06453453000564603,0.008321048443386948,-0.15565039279305026,-0.23827315662994245,-0.11398421099718808,2116,15,5.281474480151229,15.257529866918063,0.3509215500945179,high_low_low_low,high,low,low,low,high_low_low_low,ok
719161530,LGd,spontaneous,2.310243499251818,0.39226498457180736,0.07665644989814785,0.3033137816325365,0.7025936003771769,2116,15,15.290642722117202,15.555908276188681,0.8446124763705104,high_high_mid_high,high,high,mid,high,high_high_mid_high,ok
719161530,VISl,spontaneous,-0.34299928990983886,0.2866206270200028,0.16530828926909713,-0.0937902312575512,-0.03224097990009466,2116,15,3.9081285444234406,10.630220060948576,0.40323724007561434,low_mid_high_mid,low,mid,high,mid,low_mid_high_mid,ok
719161530,VISp,spontaneous,-0.25636353495505726,0.5909024333176348,0.2682219630459801,0.025179515672822297,0.1318015165498064,2116,15,4.2337429111531195,7.490300890109003,0.46254725897920607,mid_high_high_mid,mid,high,high,high,mid_high_high_high,ok
