session_id,region,stimulus_family,status,n_supervised_rows,baseline_r2,memory_r2,memory_gain_r2,n_cv_rows,n_trials
719161530,CA1,spontaneous,ok,2071,0.15311332046477433,0.18557731842757608,0.03246399796280175,2071,15
719161530,LGd,spontaneous,ok,2071,0.6185121364429058,0.6629099437989295,0.04439780735602372,2071,15
719161530,VISl,spontaneous,ok,2071,0.31542580555911537,0.32742266257273267,0.011996857013617301,2071,15
719161530,VISp,spontaneous,ok,2071,0.4219266629141578,0.4645483179865536,0.04262165507239579,2071,15
