target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,756029989,CA1,spontaneous,2071,15,ok,0.09327375861034914,0.15616636652381666,0.06289260791346751,-0.0046248075230503425,0.002479664196060442,0.06751741543651786,0.0196078431372549,0.06,50
active_unit_fraction,756029989,LGd,spontaneous,2071,15,ok,0.44938573831546735,0.29244568053194786,-0.1569400577835195,-0.000548206520100436,0.00395404485396522,-0.15639185126341906,1.0,0.42,50
active_unit_fraction,756029989,VISl,spontaneous,2071,15,ok,0.34391925937240964,0.41211845078914455,0.06819919141673492,-0.0038444832898766237,0.0014267139684133387,0.07204367470661154,0.0196078431372549,0.0,50
active_unit_fraction,756029989,VISp,spontaneous,2071,15,ok,0.42947179770823274,0.4693930282973181,0.039921230589085366,-0.0030188095507620695,0.0014477420708425518,0.04294004013984744,0.0196078431372549,0.02,50
population_rate_entropy,756029989,CA1,spontaneous,2071,15,ok,0.10977765657864524,0.14864456755042454,0.0388669109717793,-0.0050394499688184765,0.001878846268562861,0.04390636094059778,0.0196078431372549,0.0,50
population_rate_entropy,756029989,LGd,spontaneous,2071,15,ok,0.8313812351629059,0.8383078241289577,0.006926588966051805,-0.0009968601038997393,0.0005682234138054659,0.007923449069951545,0.0196078431372549,0.06,50
population_rate_entropy,756029989,VISl,spontaneous,2071,15,ok,0.21785691710389354,0.26838479621249045,0.05052787910859691,-0.00379802021141844,0.002689290063490057,0.054325899320015344,0.0196078431372549,0.1,50
population_rate_entropy,756029989,VISp,spontaneous,2071,15,ok,0.36767997918207096,0.40501102299426983,0.03733104381219887,-0.0032544613981909196,0.0014332288128964927,0.04058550521038979,0.0196078431372549,0.02,50
population_mean_rate_hz,756029989,CA1,spontaneous,2071,15,ok,0.2496111238974308,0.3353250953854847,0.08571397148805393,-0.0037130054594294725,0.002015027850549609,0.0894269769474834,0.0196078431372549,0.04,50
population_mean_rate_hz,756029989,LGd,spontaneous,2071,15,ok,0.5931342400119864,0.6701982608243766,0.07706402081239017,-0.002002890465332223,0.0035443425145017617,0.07906691127772239,0.0196078431372549,0.24,50
population_mean_rate_hz,756029989,VISl,spontaneous,2071,15,ok,0.3988985726491414,0.47124623698241874,0.07234766433327733,-0.0032273457949245567,0.0015829436863759449,0.07557501012820189,0.0196078431372549,0.04,50
population_mean_rate_hz,756029989,VISp,spontaneous,2071,15,ok,0.5870906281262431,0.6273268825526114,0.040236254426368245,-0.0020511874786240613,0.0012819056273811159,0.042287441904992305,0.0196078431372549,0.08,50
population_state_speed,756029989,CA1,spontaneous,2071,15,ok,0.05065632826588451,0.06545728116741623,0.014800952901531716,-0.005588973379554019,0.0024358257251513977,0.020389926281085734,0.0196078431372549,0.0,50
population_state_speed,756029989,LGd,spontaneous,2071,15,ok,0.035750036545093566,0.01687572617884847,-0.018874310366245095,-0.005615953651440255,0.003841680156832627,-0.01325835671480484,1.0,0.1,50
population_state_speed,756029989,VISl,spontaneous,2071,15,ok,0.05141024529661553,0.044456114848282824,-0.006954130448332707,-0.00527361531214924,0.0024654142416885927,-0.001680515136183467,0.7647058823529411,0.02,50
population_state_speed,756029989,VISp,spontaneous,2071,15,ok,0.13118168680625186,0.13329475865096518,0.002113071844713321,-0.00443801951491688,0.0029354147038659593,0.006551091359630201,0.058823529411764705,0.08,50
