target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_mean_rate_hz,4,0.49299460038769227,0.5492865597675151,0.07470584257283375,0.06884047776502242,1.0,-0.002639266636774309,-0.0027486072995775786,0.07732096070296214,0.07158908506459999,1.0,0.0196078431372549,0.0196078431372549,1
active_unit_fraction,4,0.3866955285403212,0.3522820656605462,0.05140691925127644,0.0035182430339420756,0.75,-0.0034316464203193466,-0.003009076720947368,0.05522872778818265,0.006527319754889443,0.75,0.0196078431372549,0.0196078431372549,2
population_rate_entropy,4,0.29276844814298225,0.33669790960338014,0.038098977391989086,0.03341310571465672,1.0,-0.00352624080480468,-0.003272197920581894,0.042245933075493784,0.036685303635238614,1.0,0.0196078431372549,0.0196078431372549,3
population_state_speed,4,0.05103328678125002,0.054956698007849525,-0.002420529301809693,-0.002228604017083191,0.5,-0.00543129434585163,-0.0052291404645150984,0.002435288111723367,0.0030005364474319073,0.5,0.4117647058823529,0.0196078431372549,4
