session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
750749662,CA1,spontaneous,2071,15,ok,0.42321578032552787,0.47311803345834735,0.049902253132819485,-0.0027967784112276515,0.0017664497789197868,0.052699031544047134,0.009900990099009901,0.07,100
750749662,LGd,spontaneous,2071,15,ok,0.6794317678286059,0.713294708995462,0.033862941166856064,-0.0017434637830292044,0.0007837616117498808,0.03560640494988527,0.009900990099009901,0.02,100
750749662,VISl,spontaneous,2071,15,ok,0.1414712392205204,0.16838748038676388,0.02691624116624347,-0.004040495498989658,0.002252639390672468,0.030956736665233128,0.009900990099009901,0.02,100
750749662,VISp,spontaneous,2071,15,ok,0.09486775932770519,0.09352199402198047,-0.001345765305724722,-0.004761851112156153,0.0026214528335831793,0.0034160858064314313,0.10891089108910891,0.04,100
