target,session_id,region,stimulus_family,shuffle_id,shuffle_memory_gain_r2
population_mean_rate_hz,750749662,CA1,spontaneous,0,-0.0019673786481638755
population_mean_rate_hz,750749662,CA1,spontaneous,1,-0.002425977097790133
population_mean_rate_hz,750749662,CA1,spontaneous,2,-0.004328589037201236
population_mean_rate_hz,750749662,CA1,spontaneous,3,-0.0017598120915940374
population_mean_rate_hz,750749662,CA1,spontaneous,4,-0.002518192255800189
population_mean_rate_hz,750749662,CA1,spontaneous,5,-0.001704811939674089
population_mean_rate_hz,750749662,CA1,spontaneous,6,-0.004268697811286359
population_mean_rate_hz,750749662,CA1,spontaneous,7,-0.002165479283228522
population_mean_rate_hz,750749662,CA1,spontaneous,8,-0.002051567799385423
population_mean_rate_hz,750749662,CA1,spontaneous,9,-0.003377126468429803
population_mean_rate_hz,750749662,CA1,spontaneous,10,-0.0017792215622367547
population_mean_rate_hz,750749662,CA1,spontaneous,11,-0.002803749197190286
population_mean_rate_hz,750749662,CA1,spontaneous,12,-0.003979409795521249
population_mean_rate_hz,750749662,CA1,spontaneous,13,-0.002148286141861022
population_mean_rate_hz,750749662,CA1,spontaneous,14,-0.0033384853367304235
population_mean_rate_hz,750749662,CA1,spontaneous,15,-0.005367889895670053
population_mean_rate_hz,750749662,CA1,spontaneous,16,-0.003549835042309879
population_mean_rate_hz,750749662,CA1,spontaneous,17,-0.002159912784093443
population_mean_rate_hz,750749662,CA1,spontaneous,18,-0.001143598862846873
population_mean_rate_hz,750749662,CA1,spontaneous,19,-0.004069731679026245
population_mean_rate_hz,750749662,CA1,spontaneous,20,-0.0025907284302519873
population_mean_rate_hz,750749662,CA1,spontaneous,21,-0.0015300138421965315
population_mean_rate_hz,750749662,CA1,spontaneous,22,-0.0026336479760306064
population_mean_rate_hz,750749662,CA1,spontaneous,23,-0.0011701830508000777
population_mean_rate_hz,750749662,CA1,spontaneous,24,-0.004156019414231271
population_mean_rate_hz,750749662,CA1,spontaneous,25,-0.00362486397838524
population_mean_rate_hz,750749662,CA1,spontaneous,26,-0.0023324226355564415
population_mean_rate_hz,750749662,CA1,spontaneous,27,-0.002726246685876399
population_mean_rate_hz,750749662,CA1,spontaneous,28,-0.004877423208727527
population_mean_rate_hz,750749662,CA1,spontaneous,29,-0.0058252913737733
population_mean_rate_hz,750749662,CA1,spontaneous,30,-0.0020997513289534586
population_mean_rate_hz,750749662,CA1,spontaneous,31,-0.00277976785933709
population_mean_rate_hz,750749662,CA1,spontaneous,32,-0.0021522892064255172
population_mean_rate_hz,750749662,CA1,spontaneous,33,-0.002362913539612599
population_mean_rate_hz,750749662,CA1,spontaneous,34,-0.0009025137357470125
population_mean_rate_hz,750749662,CA1,spontaneous,35,-0.0027792655190036486
population_mean_rate_hz,750749662,CA1,spontaneous,36,-0.004224546688338382
population_mean_rate_hz,750749662,CA1,spontaneous,37,-0.0007646180047313766
population_mean_rate_hz,750749662,CA1,spontaneous,38,-0.0041688502864796195
population_mean_rate_hz,750749662,CA1,spontaneous,39,-0.00318080468165427
population_mean_rate_hz,750749662,CA1,spontaneous,40,-0.0031952549862894752
population_mean_rate_hz,750749662,CA1,spontaneous,41,-0.0020892780721798454
population_mean_rate_hz,750749662,CA1,spontaneous,42,-0.0005969200285539378
population_mean_rate_hz,750749662,CA1,spontaneous,43,-0.002602777748124341
