target,n_ok_groups,median_baseline_r2,median_memory_r2,median_observed_gain,mean_observed_gain,fraction_observed_positive,median_shuffle_gain_mean,mean_shuffle_gain_mean,median_observed_minus_shuffle,mean_observed_minus_shuffle,fraction_observed_above_shuffle_mean,median_empirical_p,min_empirical_p,rank_by_controlled_memory
population_rate_entropy,4,0.24103970754790466,0.30955505090902086,0.06034483541983443,0.06120320939826879,1.0,-0.0037139725005522445,-0.0036548595519978466,0.06442180499492664,0.06485806895026663,1.0,0.009900990099009901,0.009900990099009901,1
active_unit_fraction,4,0.2271452488811294,0.28801404420807347,0.04528146586164933,0.049926020635087276,1.0,-0.0036979055106633064,-0.0034730901402015113,0.0481549849441414,0.05339911077528879,1.0,0.009900990099009901,0.009900990099009901,2
population_mean_rate_hz,4,0.28234350977302414,0.3207527569225556,0.030389591166549768,0.027333917540048575,0.75,-0.00354831214517303,-0.0032257242182297695,0.033223494475195715,0.030559641758278345,1.0,0.009900990099009901,0.009900990099009901,3
population_state_speed,4,0.13506851401458092,0.14480345470008654,0.017467501304325228,0.015688380488469933,0.75,-0.004389729649565773,-0.004353413594194667,0.02166956412617841,0.0200417940826646,0.75,0.009900990099009901,0.009900990099009901,4
population_l2_rate_norm,4,0.19908222567198047,0.22058041908032439,0.01771610857217293,0.01587940845468863,0.75,-0.00414778680998649,-0.0037400577330285,0.021043196430948357,0.019619466187717136,0.75,0.009900990099009901,0.009900990099009901,5
population_std_rate_hz,4,0.134033355161145,0.1517068826373082,0.01566093036345312,0.01406583786130372,0.75,-0.004557768361771072,-0.004128646524740626,0.019191925442416158,0.018194484386044346,0.75,0.009900990099009901,0.009900990099009901,6
